"","GSM1621305","GSM1621306","GSM1621307","GSM1621308","GSM1621309","GSM1621310","GSM1621311"
"131669",0,0,0,0,0,0,0
"79644",0,0,1,0,0,0,0
"5973",0,1,0,0,0,1,1
"4698",1,0,0,0,0,1,1
"55967",1,1,1,1,1,1,1
"1646",0,1,0,1,0,1,1
"4701",1,1,1,1,1,0,0
"4540",1,1,1,1,1,1,1
"1635",1,1,1,1,1,0,1
"158160",1,1,1,1,1,1,1
"286297",1,0,0,0,0,1,1
"10560",1,1,0,1,1,1,1
"4717",0,0,1,1,0,1,1
"374291",1,1,0,1,1,0,0
"8630",0,0,0,0,0,0,0
"4724",1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1
"191",1,1,1,1,1,0,0
"10768",1,1,1,1,1,1,1
"51170",1,1,1,1,1,1,1
"51144",0,1,0,0,1,1,1
"83401",0,0,0,0,0,0,0
"25874",1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1
"79993",0,0,0,0,0,0,0
"4697",1,1,1,1,1,1,1
"4728",1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1
"64834",1,1,1,1,1,1,1
"57198",1,1,1,1,1,1,1
"4725",1,1,1,1,1,1,1
"201562",1,1,1,1,1,1,1
"5205",0,1,0,0,0,1,0
"51495",1,1,1,1,1,1,1
"23250",1,0,1,0,0,1,0
"4706",1,1,1,1,1,1,1
"9200",1,1,1,0,1,0,0
"192286",1,1,1,1,1,1,1
"286410",0,1,0,0,1,1,0
"401494",1,1,1,0,0,0,0
"5243",0,0,0,0,0,0,0
"55856",1,1,1,1,1,0,1
"9524",1,0,0,1,0,1,1
"54539",1,1,1,1,1,1,1
"7350",0,0,0,0,0,0,0
"253017",0,0,0,0,0,0,0
"4716",1,1,1,1,1,1,1
"283985",NA,NA,NA,NA,NA,NA,NA
"3995",0,0,1,1,1,1,0
"4536",1,1,1,1,1,1,1
"26027",0,1,0,0,1,0,1
"10058",1,1,0,1,1,0,0
"1155",1,1,1,1,1,1,1
"4714",1,1,1,1,1,1,1
"4722",1,1,1,1,1,1,1
"123096",1,1,0,1,0,0,0
"51079",1,1,1,1,1,1,1
"51458",0,1,1,0,0,0,0
"948",0,0,0,0,0,0,0
"114571",1,0,0,0,0,1,1
"1339",1,1,1,1,0,0,0
"57016",0,0,0,0,0,0,0
"10928",0,1,0,0,0,0,1
"79707",0,0,1,0,0,1,1
"1728",1,0,1,0,1,0,0
"1345",1,1,1,1,1,1,1
"79672",1,1,1,1,1,1,1
"1329",1,1,1,1,1,1,1
"2946",1,0,0,1,0,0,1
"9917",0,0,1,0,1,1,1
"55331",1,0,1,1,1,0,0
"341947",0,0,0,0,0,0,0
"125965",0,1,0,1,1,0,0
"55277",0,0,0,0,0,0,0
"125981",1,0,0,1,1,0,0
"340485",NA,NA,NA,NA,NA,NA,NA
"64122",0,0,0,0,0,0,0
"1327",1,1,1,1,1,1,1
"92370",1,0,1,1,0,0,0
"4513",1,1,1,1,1,1,1
"2760",0,0,1,0,0,0,0
"1346",1,1,0,0,0,1,0
"93650",0,0,0,0,1,1,1
"5660",1,1,1,1,1,1,1
"390928",NA,NA,NA,NA,NA,NA,NA
"57704",1,0,1,0,0,0,1
"4759",0,1,0,0,0,0,0
"1347",1,1,1,1,1,1,1
"139596",0,0,1,1,0,0,1
"1337",1,1,1,1,1,1,1
"55066",1,1,1,0,0,0,1
"4514",1,1,1,1,1,1,1
"10825",0,1,1,1,0,0,0
"283208",0,0,0,0,0,0,0
"7903",0,0,1,1,1,1,0
"1351",1,1,1,1,1,1,1
"84701",1,0,0,1,1,1,0
"5033",1,1,1,1,1,1,1
"1350",1,1,1,1,1,1,1
"8974",0,0,0,0,0,0,0
"4512",1,1,1,1,1,1,1
"8513",0,0,0,0,0,0,0
"58478",1,1,1,1,1,1,1
"55256",1,1,1,1,1,1,1
"5408",0,0,0,0,0,0,0
"170712",0,0,0,0,0,0,0
"259307",0,1,1,1,1,0,0
"9377",1,1,1,1,1,1,1
"51312",0,0,0,0,1,1,1
"9167",1,1,1,1,1,1,1
"1340",1,1,1,1,1,1,1
"57104",0,1,0,1,1,1,1
"81894",1,1,1,1,1,1,1
"13",0,0,0,0,0,0,0
"1349",1,1,1,1,1,1,1
"29085",1,1,1,1,1,0,0
"9388",0,0,0,0,0,0,0
"5407",0,0,0,0,0,0,0
"9107",1,1,1,1,1,1,1
"22908",1,1,1,1,1,1,1
"163404",0,0,0,0,0,0,0
"3991",1,1,1,0,0,0,0
"22876",1,0,0,1,1,0,0
"221955",0,0,1,0,0,1,1
"5406",0,0,0,0,0,0,0
"9896",1,1,1,1,1,1,1
"747",1,1,1,1,1,0,1
"51559",1,1,0,0,0,1,1
"119548",0,0,0,0,0,0,0
"646486",NA,NA,NA,NA,NA,NA,NA
"9108",0,0,0,0,0,0,0
"84814",0,0,0,1,1,1,1
"23371",1,1,0,0,0,1,0
"2167",0,1,0,0,0,1,1
"2172",0,0,0,0,0,0,0
"8446",1,1,1,1,1,1,1
"2173",0,0,0,0,0,0,0
"51496",0,0,0,0,0,1,1
"374462",NA,NA,NA,NA,NA,NA,NA
"2169",0,0,0,0,0,0,0
"403313",1,0,1,0,1,0,1
"23203",1,1,1,1,1,1,1
"2171",1,1,1,1,1,1,1
"145553",1,1,1,1,1,0,0
"646480",NA,NA,NA,NA,NA,NA,NA
"2170",0,0,0,0,0,0,0
"64419",1,1,1,1,1,1,1
"54988",0,0,0,0,0,0,0
"55613",0,0,0,0,0,0,0
"341392",NA,NA,NA,NA,NA,NA,NA
"138639",1,0,0,0,1,0,1
"9562",1,0,1,0,0,1,0
"123876",0,0,0,0,0,0,0
"3705",0,1,0,1,1,0,0
"6296",0,0,0,0,0,0,0
"138429",1,0,0,1,1,1,1
"348158",0,0,0,0,0,0,0
"344967",NA,NA,NA,NA,NA,NA,NA
"10170",1,1,0,1,0,1,0
"9249",1,0,1,0,0,1,1
"220074",1,1,0,0,1,0,1
"51099",1,0,0,1,1,1,1
"154141",1,1,1,1,1,1,1
"1733",0,0,0,0,0,0,0
"253558",1,1,1,1,1,1,1
"64748",1,1,0,1,1,1,0
"23175",0,1,0,0,0,1,1
"1735",1,0,0,1,1,1,1
"1734",0,0,0,0,1,1,0
"27284",0,1,0,0,0,1,1
"6819",0,0,0,0,0,0,0
"84513",1,1,1,1,1,1,1
"79948",0,1,1,0,0,0,0
"84274",1,1,1,1,1,1,1
"9890",0,0,0,0,0,0,0
"84787",1,0,0,0,1,1,0
"79813",0,0,0,0,0,1,1
"64900",0,1,1,0,0,0,0
"9663",0,0,0,1,0,1,1
"9757",1,0,1,0,0,0,0
"196051",0,0,0,0,0,0,0
"9869",0,0,1,1,1,0,0
"85465",0,1,0,1,1,1,1
"23646",0,1,0,0,0,1,1
"122618",0,0,0,0,0,0,0
"29072",1,1,1,1,1,1,1
"201164",0,1,1,1,1,0,1
"590",0,0,0,0,0,0,0
"80854",0,1,0,1,1,1,1
"55750",1,1,1,0,0,0,1
"387893",0,0,0,0,1,1,1
"84444",0,1,1,0,0,0,1
"4297",0,0,0,0,0,1,1
"91012",0,1,1,1,0,0,0
"204219",0,0,0,0,0,0,0
"10715",0,1,0,0,1,0,1
"58508",0,0,0,0,1,1,1
"253782",1,0,0,0,0,1,1
"55870",1,1,0,1,1,1,1
"29956",1,1,1,1,1,1,1
"10919",1,0,1,0,1,0,1
"6839",1,1,1,1,0,0,0
"79603",1,1,0,1,0,0,1
"64324",0,0,0,1,0,1,1
"56624",1,0,1,1,0,0,0
"6419",1,0,1,0,0,0,1
"170384",1,1,1,1,0,0,0
"23067",1,1,1,1,1,1,1
"56886",0,0,0,0,0,1,1
"54904",1,1,1,1,1,1,1
"2526",1,1,0,0,0,1,1
"152586",0,0,0,0,0,0,0
"148789",0,1,0,1,0,1,0
"200810",NA,NA,NA,NA,NA,NA,NA
"55624",1,1,0,0,0,0,0
"64754",1,1,1,1,1,1,1
"56983",1,1,1,1,1,1,1
"79723",1,1,1,0,0,0,0
"644378",NA,NA,NA,NA,NA,NA,NA
"55904",1,1,1,1,1,1,1
"644974",NA,NA,NA,NA,NA,NA,NA
"8702",1,1,0,1,1,1,0
"9739",1,0,0,1,1,1,0
"8473",1,1,1,1,1,1,1
"55830",1,1,1,1,1,1,1
"7468",1,1,1,0,1,0,0
"3703",1,1,1,1,1,0,0
"83852",1,0,1,0,0,1,0
"8085",0,0,1,0,0,1,0
"283358",1,1,0,0,1,0,1
"51111",0,0,1,0,0,1,1
"55757",0,0,0,0,0,0,0
"60559",1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1
"146664",0,0,0,1,1,0,0
"28972",1,1,1,1,1,1,1
"2529",1,1,0,0,1,1,0
"360203",NA,NA,NA,NA,NA,NA,NA
"90701",1,1,1,1,1,1,1
"9789",1,1,1,1,1,1,1
"57171",1,0,1,1,1,0,0
"4249",1,1,1,1,1,1,1
"25834",0,0,0,0,0,0,0
"7837",0,1,1,1,0,1,1
"140687",0,0,0,0,0,0,0
"137902",0,0,0,0,0,0,0
"8708",0,0,0,0,0,0,0
"9677",1,1,1,1,1,0,0
"23262",1,1,1,1,1,1,1
"201595",1,1,1,1,1,1,1
"26007",0,1,1,0,0,0,1
"83468",0,0,0,0,0,0,0
"158584",1,1,1,1,1,1,1
"84752",1,1,0,1,1,0,0
"283209",0,0,0,1,1,1,1
"145173",0,1,1,0,0,0,0
"23491",0,1,0,1,1,1,1
"124872",1,1,0,0,0,0,0
"84750",0,0,1,0,1,1,0
"221223",0,0,0,0,0,0,0
"338707",0,0,0,0,0,0,0
"1066",0,0,0,0,0,0,0
"1208",1,1,0,0,1,0,1
"146802",1,1,0,0,0,0,1
"168391",0,0,0,0,0,0,0
"55244",0,0,0,0,0,0,0
"345274",NA,NA,NA,NA,NA,NA,NA
"116085",1,1,0,1,1,0,0
"8707",0,0,0,0,0,0,0
"123688",0,1,1,0,1,1,0
"51228",1,1,1,1,1,1,1
"51171",1,1,0,1,1,1,0
"284004",1,1,1,1,1,1,1
"79411",1,1,1,0,0,0,0
"51741",0,1,0,1,1,0,1
"27090",0,0,1,0,0,0,1
"129807",0,1,0,0,1,1,1
"441282",NA,NA,NA,NA,NA,NA,NA
"2524",0,1,1,1,0,0,0
"10202",1,0,0,1,0,0,1
"2527",1,0,0,1,1,0,1
"10553",1,1,1,1,0,0,1
"121214",0,0,0,0,0,0,0
"374875",1,1,0,0,1,1,0
"2528",1,0,0,1,0,0,1
"113612",0,0,1,0,0,1,0
"56898",1,0,1,0,1,0,0
"493869",0,0,0,0,0,0,0
"1487",1,1,1,1,1,1,1
"64174",1,0,1,1,0,1,0
"100288072",NA,NA,NA,NA,NA,NA,NA
"64180",1,0,0,1,1,1,1
"93517",0,1,1,0,0,1,1
"10728",1,1,1,1,1,1,1
"84869",1,1,1,0,1,0,0
"340811",NA,NA,NA,NA,NA,NA,NA
"91179",1,0,1,1,0,0,1
"133121",0,0,0,0,0,0,0
"11102",0,0,0,1,1,1,1
"85007",1,1,1,1,1,1,1
"250",0,1,1,1,1,0,0
"8644",1,1,0,1,0,1,1
"10826",0,1,0,0,1,1,1
"251",0,1,1,1,1,0,0
"266740",0,0,0,0,0,0,0
"200931",0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1
"123264",0,0,0,0,0,0,0
"10941",0,0,0,0,0,0,0
"79799",0,0,0,0,0,0,0
"4645",1,1,0,0,0,1,1
"5446",1,0,0,0,0,0,1
"4864",0,1,0,0,1,1,0
"506",1,1,1,1,1,1,1
"3069",0,0,1,1,1,0,0
"10632",1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1
"10476",1,1,1,1,1,1,1
"513",1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1
"9551",1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1
"509",1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1
"27109",1,1,1,0,0,0,0
"514",1,1,1,1,1,1,1
"4905",1,1,1,1,1,1,1
"517",1,1,1,1,1,1,1
"521",1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1
"267020",NA,NA,NA,NA,NA,NA,NA
"27089",1,1,1,1,1,1,1
"10975",1,1,1,1,1,1,1
"7381",1,1,1,1,1,1,1
"4519",NA,NA,NA,NA,NA,NA,NA
