"","ImmProt_Th17_01","ImmProt_Th17_02","ImmProt_Th17_03","ImmProt_Th17_04"
"ENSG00000153230",NA,NA,NA,NA
"ENSG00000153233",NA,NA,NA,NA
"ENSG00000153234",NA,NA,NA,NA
"ENSG00000153237",NA,NA,NA,NA
"ENSG00000153246",NA,NA,NA,NA
"ENSG00000153250",NA,NA,NA,NA
"ENSG00000153253",NA,NA,NA,NA
"ENSG00000153266",NA,NA,NA,NA
"ENSG00000153283",NA,NA,NA,NA
"ENSG00000153291",NA,NA,NA,NA
"ENSG00000153292",NA,NA,NA,NA
"ENSG00000153294",NA,NA,NA,NA
"ENSG00000153303",NA,NA,NA,NA
"ENSG00000153310",NA,NA,NA,NA
"ENSG00000153317",NA,NA,NA,NA
"ENSG00000153339",NA,NA,NA,NA
"ENSG00000153347",NA,NA,NA,NA
"ENSG00000153391",NA,NA,NA,NA
"ENSG00000153395",NA,NA,NA,NA
"ENSG00000153404",NA,NA,NA,NA
"ENSG00000153406",NA,NA,NA,NA
"ENSG00000153443",NA,NA,NA,NA
"ENSG00000153446",NA,NA,NA,NA
"ENSG00000153485",NA,NA,NA,NA
"ENSG00000153487",NA,NA,NA,NA
"ENSG00000153495",NA,NA,NA,NA
"ENSG00000153498",NA,NA,NA,NA
"ENSG00000153531",NA,NA,NA,NA
"ENSG00000153551",NA,NA,NA,NA
"ENSG00000153558",NA,NA,NA,NA
"ENSG00000153560",NA,NA,NA,NA
"ENSG00000153561",NA,NA,NA,NA
"ENSG00000153563",NA,NA,NA,NA
"ENSG00000153574",0,1,1,1
"ENSG00000153684",NA,NA,NA,NA
"ENSG00000153707",NA,NA,NA,NA
"ENSG00000153714",NA,NA,NA,NA
"ENSG00000153721",NA,NA,NA,NA
"ENSG00000153767",NA,NA,NA,NA
"ENSG00000153774",NA,NA,NA,NA
"ENSG00000153779",NA,NA,NA,NA
"ENSG00000153786",NA,NA,NA,NA
"ENSG00000153789",NA,NA,NA,NA
"ENSG00000153790",NA,NA,NA,NA
"ENSG00000153802",NA,NA,NA,NA
"ENSG00000153814",NA,NA,NA,NA
"ENSG00000153815",NA,NA,NA,NA
"ENSG00000153820",NA,NA,NA,NA
"ENSG00000153822",NA,NA,NA,NA
"ENSG00000153823",NA,NA,NA,NA
"ENSG00000153827",NA,NA,NA,NA
"ENSG00000153832",NA,NA,NA,NA
"ENSG00000153879",NA,NA,NA,NA
"ENSG00000153885",NA,NA,NA,NA
"ENSG00000153896",NA,NA,NA,NA
"ENSG00000153898",NA,NA,NA,NA
"ENSG00000153902",NA,NA,NA,NA
"ENSG00000153904",NA,NA,NA,NA
"ENSG00000153914",NA,NA,NA,NA
"ENSG00000153922",NA,NA,NA,NA
"ENSG00000153930",NA,NA,NA,NA
"ENSG00000153933",0,1,1,0
"ENSG00000153936",0,0,1,0
"ENSG00000153944",NA,NA,NA,NA
"ENSG00000153956",NA,NA,NA,NA
"ENSG00000153975",NA,NA,NA,NA
"ENSG00000153976",NA,NA,NA,NA
"ENSG00000153982",NA,NA,NA,NA
"ENSG00000153989",NA,NA,NA,NA
"ENSG00000153993",NA,NA,NA,NA
"ENSG00000154001",NA,NA,NA,NA
"ENSG00000154007",NA,NA,NA,NA
"ENSG00000154016",NA,NA,NA,NA
"ENSG00000154025",NA,NA,NA,NA
"ENSG00000154027",0,1,1,0
"ENSG00000154040",NA,NA,NA,NA
"ENSG00000154059",NA,NA,NA,NA
"ENSG00000154065",NA,NA,NA,NA
"ENSG00000154079",NA,NA,NA,NA
"ENSG00000154080",NA,NA,NA,NA
"ENSG00000154096",NA,NA,NA,NA
"ENSG00000154099",NA,NA,NA,NA
"ENSG00000154102",NA,NA,NA,NA
"ENSG00000154114",NA,NA,NA,NA
"ENSG00000154118",NA,NA,NA,NA
"ENSG00000154122",NA,NA,NA,NA
"ENSG00000154124",NA,NA,NA,NA
"ENSG00000154127",NA,NA,NA,NA
"ENSG00000154133",NA,NA,NA,NA
"ENSG00000154134",NA,NA,NA,NA
"ENSG00000154143",NA,NA,NA,NA
"ENSG00000154144",NA,NA,NA,NA
"ENSG00000154146",NA,NA,NA,NA
"ENSG00000154153",NA,NA,NA,NA
"ENSG00000154162",NA,NA,NA,NA
"ENSG00000154165",NA,NA,NA,NA
"ENSG00000154174",NA,NA,NA,NA
"ENSG00000154175",NA,NA,NA,NA
"ENSG00000154188",NA,NA,NA,NA
"ENSG00000154217",NA,NA,NA,NA
"ENSG00000154222",NA,NA,NA,NA
"ENSG00000154227",NA,NA,NA,NA
"ENSG00000154229",NA,NA,NA,NA
"ENSG00000154237",NA,NA,NA,NA
"ENSG00000154240",NA,NA,NA,NA
"ENSG00000154252",NA,NA,NA,NA
"ENSG00000154258",NA,NA,NA,NA
"ENSG00000154262",NA,NA,NA,NA
"ENSG00000154263",NA,NA,NA,NA
"ENSG00000154265",NA,NA,NA,NA
"ENSG00000154269",1,1,1,1
"ENSG00000154274",NA,NA,NA,NA
"ENSG00000154277",NA,NA,NA,NA
"ENSG00000154305",1,0,0,1
"ENSG00000154309",NA,NA,NA,NA
"ENSG00000154310",NA,NA,NA,NA
"ENSG00000154319",NA,NA,NA,NA
"ENSG00000154328",NA,NA,NA,NA
"ENSG00000154330",NA,NA,NA,NA
"ENSG00000154342",NA,NA,NA,NA
"ENSG00000154358",NA,NA,NA,NA
"ENSG00000154359",NA,NA,NA,NA
"ENSG00000154370",NA,NA,NA,NA
"ENSG00000154380",NA,NA,NA,NA
"ENSG00000154415",NA,NA,NA,NA
"ENSG00000154429",NA,NA,NA,NA
"ENSG00000154438",NA,NA,NA,NA
"ENSG00000154447",NA,NA,NA,NA
"ENSG00000154451",NA,NA,NA,NA
"ENSG00000154473",NA,NA,NA,NA
"ENSG00000154478",NA,NA,NA,NA
"ENSG00000154479",NA,NA,NA,NA
"ENSG00000154485",NA,NA,NA,NA
"ENSG00000154493",NA,NA,NA,NA
"ENSG00000154511",NA,NA,NA,NA
"ENSG00000154518",NA,NA,NA,NA
"ENSG00000154529",NA,NA,NA,NA
"ENSG00000154545",NA,NA,NA,NA
"ENSG00000154548",NA,NA,NA,NA
"ENSG00000154553",NA,NA,NA,NA
"ENSG00000154556",NA,NA,NA,NA
"ENSG00000154582",NA,NA,NA,NA
"ENSG00000154589",NA,NA,NA,NA
"ENSG00000154611",NA,NA,NA,NA
"ENSG00000154620",NA,NA,NA,NA
"ENSG00000154639",NA,NA,NA,NA
"ENSG00000154640",NA,NA,NA,NA
"ENSG00000154642",NA,NA,NA,NA
"ENSG00000154645",NA,NA,NA,NA
"ENSG00000154646",NA,NA,NA,NA
"ENSG00000154654",NA,NA,NA,NA
"ENSG00000154655",NA,NA,NA,NA
"ENSG00000154678",0,1,0,0
"ENSG00000154710",NA,NA,NA,NA
"ENSG00000154719",NA,NA,NA,NA
"ENSG00000154721",NA,NA,NA,NA
"ENSG00000154723",1,1,1,1
"ENSG00000154727",NA,NA,NA,NA
"ENSG00000154734",NA,NA,NA,NA
"ENSG00000154736",NA,NA,NA,NA
"ENSG00000154743",NA,NA,NA,NA
"ENSG00000154760",NA,NA,NA,NA
"ENSG00000154764",NA,NA,NA,NA
"ENSG00000154767",NA,NA,NA,NA
"ENSG00000154781",NA,NA,NA,NA
"ENSG00000154783",NA,NA,NA,NA
"ENSG00000154803",NA,NA,NA,NA
"ENSG00000154813",NA,NA,NA,NA
"ENSG00000154814",NA,NA,NA,NA
"ENSG00000154822",NA,NA,NA,NA
"ENSG00000154832",NA,NA,NA,NA
"ENSG00000154839",NA,NA,NA,NA
"ENSG00000154845",NA,NA,NA,NA
"ENSG00000154856",NA,NA,NA,NA
"ENSG00000154864",NA,NA,NA,NA
"ENSG00000154889",NA,NA,NA,NA
"ENSG00000154914",NA,NA,NA,NA
"ENSG00000154917",NA,NA,NA,NA
"ENSG00000154920",NA,NA,NA,NA
"ENSG00000154928",NA,NA,NA,NA
"ENSG00000154930",0,0,1,0
"ENSG00000154945",NA,NA,NA,NA
"ENSG00000154957",NA,NA,NA,NA
"ENSG00000154975",NA,NA,NA,NA
"ENSG00000154978",NA,NA,NA,NA
"ENSG00000154997",NA,NA,NA,NA
"ENSG00000155008",NA,NA,NA,NA
"ENSG00000155011",NA,NA,NA,NA
"ENSG00000155016",0,1,1,0
"ENSG00000155026",NA,NA,NA,NA
"ENSG00000155034",NA,NA,NA,NA
"ENSG00000155052",NA,NA,NA,NA
"ENSG00000155066",NA,NA,NA,NA
"ENSG00000155085",NA,NA,NA,NA
"ENSG00000155087",NA,NA,NA,NA
"ENSG00000155090",NA,NA,NA,NA
"ENSG00000155093",NA,NA,NA,NA
"ENSG00000155096",NA,NA,NA,NA
"ENSG00000155097",0,1,1,0
"ENSG00000155099",NA,NA,NA,NA
"ENSG00000155100",NA,NA,NA,NA
"ENSG00000155111",NA,NA,NA,NA
"ENSG00000155115",NA,NA,NA,NA
"ENSG00000155158",NA,NA,NA,NA
"ENSG00000155189",1,0,0,0
"ENSG00000155229",NA,NA,NA,NA
"ENSG00000155249",NA,NA,NA,NA
"ENSG00000155252",1,0,1,0
"ENSG00000155254",NA,NA,NA,NA
"ENSG00000155256",NA,NA,NA,NA
"ENSG00000155265",NA,NA,NA,NA
"ENSG00000155269",NA,NA,NA,NA
"ENSG00000155275",NA,NA,NA,NA
"ENSG00000155287",NA,NA,NA,NA
"ENSG00000155304",NA,NA,NA,NA
"ENSG00000155307",NA,NA,NA,NA
"ENSG00000155313",NA,NA,NA,NA
"ENSG00000155324",NA,NA,NA,NA
"ENSG00000155329",NA,NA,NA,NA
"ENSG00000155330",NA,NA,NA,NA
"ENSG00000155363",NA,NA,NA,NA
"ENSG00000155366",NA,NA,NA,NA
"ENSG00000155367",NA,NA,NA,NA
"ENSG00000155368",1,1,1,1
"ENSG00000155380",1,0,0,0
"ENSG00000155393",NA,NA,NA,NA
"ENSG00000155428",NA,NA,NA,NA
"ENSG00000155438",NA,NA,NA,NA
"ENSG00000155463",NA,NA,NA,NA
"ENSG00000155465",1,1,1,1
"ENSG00000155495",NA,NA,NA,NA
"ENSG00000155506",NA,NA,NA,NA
"ENSG00000155508",NA,NA,NA,NA
"ENSG00000155511",NA,NA,NA,NA
"ENSG00000155530",NA,NA,NA,NA
"ENSG00000155542",NA,NA,NA,NA
"ENSG00000155545",NA,NA,NA,NA
"ENSG00000155561",NA,NA,NA,NA
"ENSG00000155592",NA,NA,NA,NA
"ENSG00000155621",NA,NA,NA,NA
"ENSG00000155622",NA,NA,NA,NA
"ENSG00000155629",NA,NA,NA,NA
"ENSG00000155636",NA,NA,NA,NA
"ENSG00000155657",NA,NA,NA,NA
"ENSG00000155659",NA,NA,NA,NA
"ENSG00000155660",NA,NA,NA,NA
"ENSG00000155666",NA,NA,NA,NA
"ENSG00000155714",NA,NA,NA,NA
"ENSG00000155719",NA,NA,NA,NA
"ENSG00000155729",NA,NA,NA,NA
"ENSG00000155744",NA,NA,NA,NA
"ENSG00000155749",NA,NA,NA,NA
"ENSG00000155754",NA,NA,NA,NA
"ENSG00000155755",NA,NA,NA,NA
"ENSG00000155760",NA,NA,NA,NA
"ENSG00000155761",NA,NA,NA,NA
"ENSG00000155792",NA,NA,NA,NA
"ENSG00000155816",NA,NA,NA,NA
"ENSG00000155827",NA,NA,NA,NA
"ENSG00000155833",NA,NA,NA,NA
"ENSG00000155846",NA,NA,NA,NA
"ENSG00000155849",NA,NA,NA,NA
"ENSG00000155850",1,1,1,1
"ENSG00000155858",NA,NA,NA,NA
"ENSG00000155868",NA,NA,NA,NA
"ENSG00000155875",NA,NA,NA,NA
"ENSG00000155876",NA,NA,NA,NA
"ENSG00000155886",NA,NA,NA,NA
"ENSG00000155890",NA,NA,NA,NA
"ENSG00000155893",NA,NA,NA,NA
"ENSG00000155897",NA,NA,NA,NA
"ENSG00000155903",NA,NA,NA,NA
"ENSG00000155906",NA,NA,NA,NA
"ENSG00000155918",NA,NA,NA,NA
"ENSG00000155926",NA,NA,NA,NA
"ENSG00000155957",NA,NA,NA,NA
"ENSG00000155959",NA,NA,NA,NA
"ENSG00000155961",NA,NA,NA,NA
"ENSG00000155962",NA,NA,NA,NA
"ENSG00000155966",NA,NA,NA,NA
"ENSG00000155970",NA,NA,NA,NA
"ENSG00000155974",NA,NA,NA,NA
"ENSG00000155975",NA,NA,NA,NA
"ENSG00000155980",NA,NA,NA,NA
"ENSG00000156006",NA,NA,NA,NA
"ENSG00000156009",NA,NA,NA,NA
"ENSG00000156011",NA,NA,NA,NA
"ENSG00000156017",NA,NA,NA,NA
"ENSG00000156026",NA,NA,NA,NA
"ENSG00000156030",NA,NA,NA,NA
"ENSG00000156042",NA,NA,NA,NA
"ENSG00000156049",NA,NA,NA,NA
"ENSG00000156050",NA,NA,NA,NA
"ENSG00000156052",NA,NA,NA,NA
"ENSG00000156076",NA,NA,NA,NA
"ENSG00000156096",NA,NA,NA,NA
"ENSG00000156097",NA,NA,NA,NA
"ENSG00000156103",NA,NA,NA,NA
"ENSG00000156110",1,1,1,1
"ENSG00000156113",NA,NA,NA,NA
"ENSG00000156127",NA,NA,NA,NA
"ENSG00000156136",1,1,1,1
"ENSG00000156140",NA,NA,NA,NA
"ENSG00000156150",NA,NA,NA,NA
"ENSG00000156162",NA,NA,NA,NA
"ENSG00000156170",NA,NA,NA,NA
"ENSG00000156171",NA,NA,NA,NA
"ENSG00000156172",NA,NA,NA,NA
"ENSG00000156194",NA,NA,NA,NA
"ENSG00000156206",NA,NA,NA,NA
"ENSG00000156218",NA,NA,NA,NA
"ENSG00000156219",NA,NA,NA,NA
"ENSG00000156222",NA,NA,NA,NA
"ENSG00000156232",NA,NA,NA,NA
"ENSG00000156234",NA,NA,NA,NA
"ENSG00000156239",NA,NA,NA,NA
"ENSG00000156253",NA,NA,NA,NA
"ENSG00000156256",NA,NA,NA,NA
"ENSG00000156261",NA,NA,NA,NA
"ENSG00000156265",NA,NA,NA,NA
"ENSG00000156269",NA,NA,NA,NA
"ENSG00000156273",NA,NA,NA,NA
"ENSG00000156282",NA,NA,NA,NA
"ENSG00000156284",NA,NA,NA,NA
"ENSG00000156298",NA,NA,NA,NA
"ENSG00000156299",NA,NA,NA,NA
"ENSG00000156304",NA,NA,NA,NA
"ENSG00000156313",NA,NA,NA,NA
"ENSG00000156345",NA,NA,NA,NA
"ENSG00000156374",NA,NA,NA,NA
"ENSG00000156381",NA,NA,NA,NA
"ENSG00000156384",NA,NA,NA,NA
"ENSG00000156395",NA,NA,NA,NA
"ENSG00000156398",NA,NA,NA,NA
"ENSG00000156411",NA,NA,NA,NA
"ENSG00000156413",NA,NA,NA,NA
"ENSG00000156414",NA,NA,NA,NA
"ENSG00000156427",NA,NA,NA,NA
"ENSG00000156453",NA,NA,NA,NA
"ENSG00000156463",NA,NA,NA,NA
"ENSG00000156466",NA,NA,NA,NA
"ENSG00000156467",1,1,1,1
"ENSG00000156469",NA,NA,NA,NA
"ENSG00000156471",0,1,1,0
"ENSG00000156475",NA,NA,NA,NA
"ENSG00000156482",NA,NA,NA,NA
"ENSG00000156486",NA,NA,NA,NA
"ENSG00000156500",NA,NA,NA,NA
"ENSG00000156502",NA,NA,NA,NA
"ENSG00000156504",NA,NA,NA,NA
"ENSG00000156508",NA,NA,NA,NA
"ENSG00000156509",NA,NA,NA,NA
"ENSG00000156510",NA,NA,NA,NA
"ENSG00000156515",1,1,1,1
"ENSG00000156521",NA,NA,NA,NA
"ENSG00000156531",NA,NA,NA,NA
"ENSG00000156535",NA,NA,NA,NA
"ENSG00000156564",NA,NA,NA,NA
"ENSG00000156574",NA,NA,NA,NA
"ENSG00000156575",NA,NA,NA,NA
"ENSG00000156587",NA,NA,NA,NA
"ENSG00000156599",NA,NA,NA,NA
"ENSG00000156603",NA,NA,NA,NA
"ENSG00000156639",NA,NA,NA,NA
"ENSG00000156642",NA,NA,NA,NA
"ENSG00000156650",NA,NA,NA,NA
"ENSG00000156671",NA,NA,NA,NA
"ENSG00000156675",NA,NA,NA,NA
"ENSG00000156687",NA,NA,NA,NA
"ENSG00000156689",NA,NA,NA,NA
"ENSG00000156697",NA,NA,NA,NA
"ENSG00000156709",NA,NA,NA,NA
"ENSG00000156711",NA,NA,NA,NA
"ENSG00000156735",NA,NA,NA,NA
"ENSG00000156738",NA,NA,NA,NA
"ENSG00000156787",NA,NA,NA,NA
"ENSG00000156795",NA,NA,NA,NA
"ENSG00000156802",NA,NA,NA,NA
"ENSG00000156804",NA,NA,NA,NA
"ENSG00000156831",NA,NA,NA,NA
"ENSG00000156853",NA,NA,NA,NA
"ENSG00000156858",NA,NA,NA,NA
"ENSG00000156860",NA,NA,NA,NA
"ENSG00000156869",NA,NA,NA,NA
"ENSG00000156873",NA,NA,NA,NA
"ENSG00000156875",NA,NA,NA,NA
"ENSG00000156876",NA,NA,NA,NA
"ENSG00000156885",NA,NA,NA,NA
"ENSG00000156886",NA,NA,NA,NA
"ENSG00000156920",NA,NA,NA,NA
"ENSG00000156925",NA,NA,NA,NA
"ENSG00000156928",NA,NA,NA,NA
"ENSG00000156931",NA,NA,NA,NA
"ENSG00000156958",0,1,1,1
"ENSG00000156959",NA,NA,NA,NA
"ENSG00000156966",NA,NA,NA,NA
"ENSG00000156968",NA,NA,NA,NA
"ENSG00000156970",NA,NA,NA,NA
"ENSG00000156973",0,1,1,0
"ENSG00000156976",NA,NA,NA,NA
"ENSG00000156983",NA,NA,NA,NA
"ENSG00000156990",NA,NA,NA,NA
"ENSG00000157005",NA,NA,NA,NA
"ENSG00000157014",NA,NA,NA,NA
"ENSG00000157017",NA,NA,NA,NA
"ENSG00000157020",NA,NA,NA,NA
"ENSG00000157036",NA,NA,NA,NA
"ENSG00000157045",NA,NA,NA,NA
"ENSG00000157060",NA,NA,NA,NA
"ENSG00000157064",NA,NA,NA,NA
"ENSG00000157077",NA,NA,NA,NA
"ENSG00000157087",NA,NA,NA,NA
"ENSG00000157093",NA,NA,NA,NA
"ENSG00000157103",NA,NA,NA,NA
"ENSG00000157106",NA,NA,NA,NA
"ENSG00000157107",NA,NA,NA,NA
"ENSG00000157110",NA,NA,NA,NA
"ENSG00000157111",NA,NA,NA,NA
"ENSG00000157119",NA,NA,NA,NA
"ENSG00000157131",NA,NA,NA,NA
"ENSG00000157150",NA,NA,NA,NA
"ENSG00000157152",NA,NA,NA,NA
"ENSG00000157168",NA,NA,NA,NA
"ENSG00000157181",NA,NA,NA,NA
"ENSG00000157184",1,0,1,0
"ENSG00000157191",NA,NA,NA,NA
"ENSG00000157193",NA,NA,NA,NA
"ENSG00000157211",NA,NA,NA,NA
"ENSG00000157212",NA,NA,NA,NA
"ENSG00000157214",NA,NA,NA,NA
"ENSG00000157216",NA,NA,NA,NA
"ENSG00000157219",NA,NA,NA,NA
"ENSG00000157224",NA,NA,NA,NA
"ENSG00000157227",NA,NA,NA,NA
"ENSG00000157240",NA,NA,NA,NA
"ENSG00000157259",NA,NA,NA,NA
"ENSG00000157303",NA,NA,NA,NA
"ENSG00000157315",NA,NA,NA,NA
"ENSG00000157322",NA,NA,NA,NA
"ENSG00000157326",1,0,1,1
"ENSG00000157330",NA,NA,NA,NA
"ENSG00000157335",NA,NA,NA,NA
"ENSG00000157343",NA,NA,NA,NA
"ENSG00000157349",NA,NA,NA,NA
"ENSG00000157350",1,1,1,1
"ENSG00000157353",0,1,0,1
"ENSG00000157368",NA,NA,NA,NA
"ENSG00000157379",NA,NA,NA,NA
"ENSG00000157388",NA,NA,NA,NA
"ENSG00000157399",NA,NA,NA,NA
"ENSG00000157404",NA,NA,NA,NA
"ENSG00000157423",NA,NA,NA,NA
"ENSG00000157426",NA,NA,NA,NA
"ENSG00000157429",NA,NA,NA,NA
"ENSG00000157445",NA,NA,NA,NA
"ENSG00000157450",NA,NA,NA,NA
"ENSG00000157456",NA,NA,NA,NA
"ENSG00000157470",NA,NA,NA,NA
"ENSG00000157483",NA,NA,NA,NA
"ENSG00000157500",NA,NA,NA,NA
"ENSG00000157502",NA,NA,NA,NA
"ENSG00000157510",NA,NA,NA,NA
"ENSG00000157514",NA,NA,NA,NA
"ENSG00000157538",NA,NA,NA,NA
"ENSG00000157540",NA,NA,NA,NA
"ENSG00000157542",NA,NA,NA,NA
"ENSG00000157551",NA,NA,NA,NA
"ENSG00000157554",NA,NA,NA,NA
"ENSG00000157557",NA,NA,NA,NA
"ENSG00000157570",NA,NA,NA,NA
"ENSG00000157578",NA,NA,NA,NA
"ENSG00000157593",1,0,0,1
"ENSG00000157600",NA,NA,NA,NA
"ENSG00000157601",NA,NA,NA,NA
"ENSG00000157613",NA,NA,NA,NA
"ENSG00000157617",NA,NA,NA,NA
"ENSG00000157625",NA,NA,NA,NA
"ENSG00000157637",NA,NA,NA,NA
"ENSG00000157653",NA,NA,NA,NA
"ENSG00000157654",NA,NA,NA,NA
"ENSG00000157657",NA,NA,NA,NA
"ENSG00000157680",NA,NA,NA,NA
"ENSG00000157693",NA,NA,NA,NA
"ENSG00000157703",NA,NA,NA,NA
"ENSG00000157734",NA,NA,NA,NA
"ENSG00000157741",NA,NA,NA,NA
"ENSG00000157764",NA,NA,NA,NA
"ENSG00000157765",0,1,0,1
"ENSG00000157766",NA,NA,NA,NA
"ENSG00000157778",NA,NA,NA,NA
"ENSG00000157782",NA,NA,NA,NA
"ENSG00000157796",NA,NA,NA,NA
"ENSG00000157800",NA,NA,NA,NA
"ENSG00000157823",NA,NA,NA,NA
"ENSG00000157827",NA,NA,NA,NA
"ENSG00000157833",NA,NA,NA,NA
"ENSG00000157837",NA,NA,NA,NA
"ENSG00000157851",NA,NA,NA,NA
"ENSG00000157856",NA,NA,NA,NA
"ENSG00000157869",NA,NA,NA,NA
"ENSG00000157870",NA,NA,NA,NA
"ENSG00000157873",NA,NA,NA,NA
"ENSG00000157881",0,0,1,1
"ENSG00000157884",NA,NA,NA,NA
"ENSG00000157890",NA,NA,NA,NA
"ENSG00000157895",NA,NA,NA,NA
"ENSG00000157911",NA,NA,NA,NA
"ENSG00000157916",NA,NA,NA,NA
"ENSG00000157927",NA,NA,NA,NA
"ENSG00000157933",NA,NA,NA,NA
"ENSG00000157954",NA,NA,NA,NA
"ENSG00000157978",NA,NA,NA,NA
"ENSG00000157985",NA,NA,NA,NA
"ENSG00000157992",NA,NA,NA,NA
"ENSG00000157999",NA,NA,NA,NA
"ENSG00000158006",1,0,1,1
"ENSG00000158008",NA,NA,NA,NA
"ENSG00000158014",NA,NA,NA,NA
"ENSG00000158019",NA,NA,NA,NA
"ENSG00000158022",NA,NA,NA,NA
"ENSG00000158023",NA,NA,NA,NA
"ENSG00000158042",NA,NA,NA,NA
"ENSG00000158050",NA,NA,NA,NA
"ENSG00000158055",NA,NA,NA,NA
"ENSG00000158062",NA,NA,NA,NA
"ENSG00000158077",NA,NA,NA,NA
"ENSG00000158079",NA,NA,NA,NA
"ENSG00000158089",NA,NA,NA,NA
"ENSG00000158092",NA,NA,NA,NA
"ENSG00000158104",NA,NA,NA,NA
"ENSG00000158106",NA,NA,NA,NA
"ENSG00000158109",NA,NA,NA,NA
"ENSG00000158113",NA,NA,NA,NA
"ENSG00000158122",NA,NA,NA,NA
"ENSG00000158125",NA,NA,NA,NA
"ENSG00000158156",NA,NA,NA,NA
"ENSG00000158158",NA,NA,NA,NA
"ENSG00000158161",NA,NA,NA,NA
"ENSG00000158163",NA,NA,NA,NA
"ENSG00000158164",NA,NA,NA,NA
"ENSG00000158169",NA,NA,NA,NA
"ENSG00000158186",NA,NA,NA,NA
"ENSG00000158195",NA,NA,NA,NA
"ENSG00000158201",NA,NA,NA,NA
"ENSG00000158220",NA,NA,NA,NA
"ENSG00000158234",NA,NA,NA,NA
"ENSG00000158246",NA,NA,NA,NA
"ENSG00000158258",NA,NA,NA,NA
"ENSG00000158270",NA,NA,NA,NA
"ENSG00000158286",NA,NA,NA,NA
"ENSG00000158290",NA,NA,NA,NA
"ENSG00000158292",NA,NA,NA,NA
"ENSG00000158296",NA,NA,NA,NA
"ENSG00000158301",NA,NA,NA,NA
"ENSG00000158315",NA,NA,NA,NA
"ENSG00000158321",NA,NA,NA,NA
"ENSG00000158352",NA,NA,NA,NA
"ENSG00000158373",NA,NA,NA,NA
"ENSG00000158402",NA,NA,NA,NA
"ENSG00000158406",NA,NA,NA,NA
"ENSG00000158411",NA,NA,NA,NA
"ENSG00000158417",NA,NA,NA,NA
"ENSG00000158423",NA,NA,NA,NA
"ENSG00000158427",NA,NA,NA,NA
"ENSG00000158428",NA,NA,NA,NA
"ENSG00000158435",NA,NA,NA,NA
"ENSG00000158445",NA,NA,NA,NA
"ENSG00000158457",NA,NA,NA,NA
"ENSG00000158458",NA,NA,NA,NA
"ENSG00000158467",NA,NA,NA,NA
"ENSG00000158470",1,0,1,0
"ENSG00000158473",NA,NA,NA,NA
"ENSG00000158477",NA,NA,NA,NA
"ENSG00000158480",NA,NA,NA,NA
"ENSG00000158481",NA,NA,NA,NA
"ENSG00000158483",NA,NA,NA,NA
"ENSG00000158485",NA,NA,NA,NA
"ENSG00000158486",NA,NA,NA,NA
"ENSG00000158488",NA,NA,NA,NA
"ENSG00000158497",NA,NA,NA,NA
"ENSG00000158516",NA,NA,NA,NA
"ENSG00000158517",NA,NA,NA,NA
"ENSG00000158525",NA,NA,NA,NA
"ENSG00000158526",NA,NA,NA,NA
"ENSG00000158528",NA,NA,NA,NA
"ENSG00000158545",NA,NA,NA,NA
"ENSG00000158552",NA,NA,NA,NA
"ENSG00000158553",NA,NA,NA,NA
"ENSG00000158555",NA,NA,NA,NA
"ENSG00000158560",NA,NA,NA,NA
"ENSG00000158571",NA,NA,NA,NA
"ENSG00000158578",NA,NA,NA,NA
"ENSG00000158604",NA,NA,NA,NA
"ENSG00000158615",NA,NA,NA,NA
"ENSG00000158623",NA,NA,NA,NA
"ENSG00000158636",NA,NA,NA,NA
"ENSG00000158639",NA,NA,NA,NA
"ENSG00000158669",0,0,0,1
"ENSG00000158683",NA,NA,NA,NA
"ENSG00000158691",NA,NA,NA,NA
"ENSG00000158710",NA,NA,NA,NA
"ENSG00000158711",NA,NA,NA,NA
"ENSG00000158714",NA,NA,NA,NA
"ENSG00000158715",NA,NA,NA,NA
"ENSG00000158716",NA,NA,NA,NA
"ENSG00000158717",NA,NA,NA,NA
"ENSG00000158747",NA,NA,NA,NA
"ENSG00000158748",NA,NA,NA,NA
"ENSG00000158764",NA,NA,NA,NA
"ENSG00000158769",NA,NA,NA,NA
"ENSG00000158773",NA,NA,NA,NA
"ENSG00000158786",NA,NA,NA,NA
"ENSG00000158792",NA,NA,NA,NA
"ENSG00000158793",NA,NA,NA,NA
"ENSG00000158796",NA,NA,NA,NA
"ENSG00000158805",NA,NA,NA,NA
"ENSG00000158806",NA,NA,NA,NA
"ENSG00000158813",NA,NA,NA,NA
"ENSG00000158815",NA,NA,NA,NA
"ENSG00000158816",NA,NA,NA,NA
"ENSG00000158825",1,1,1,1
"ENSG00000158828",NA,NA,NA,NA
"ENSG00000158850",1,1,1,1
"ENSG00000158856",NA,NA,NA,NA
"ENSG00000158859",NA,NA,NA,NA
"ENSG00000158863",NA,NA,NA,NA
"ENSG00000158864",1,1,1,1
"ENSG00000158865",NA,NA,NA,NA
"ENSG00000158869",NA,NA,NA,NA
"ENSG00000158874",NA,NA,NA,NA
"ENSG00000158882",NA,NA,NA,NA
"ENSG00000158887",NA,NA,NA,NA
"ENSG00000158901",NA,NA,NA,NA
"ENSG00000158941",NA,NA,NA,NA
"ENSG00000158955",NA,NA,NA,NA
"ENSG00000158966",NA,NA,NA,NA
"ENSG00000158985",NA,NA,NA,NA
"ENSG00000158987",NA,NA,NA,NA
"ENSG00000159023",NA,NA,NA,NA
"ENSG00000159055",NA,NA,NA,NA
