"","GSM1209561","GSM1209562","GSM1209563","GSM2460434","GSM2460438","GSM2460442","GSM2460446","GSM2460450","GSM2460454","GSM2607420","GSM2607421","GSM2607422","GSM2607423","GSM2607424","GSM2607425"
"257202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2878",0,1,0,1,1,0,1,0,0,0,1,0,1,1,1
"2882",0,1,1,0,0,0,1,1,1,1,1,1,0,0,0
"10935",1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
"2937",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"2678",0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
"2679",0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
"2983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4881",0,0,1,1,1,0,0,0,0,1,0,1,1,1,0
"3000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2974",1,0,1,0,1,0,0,1,0,0,1,1,0,1,0
"4882",1,0,1,0,0,1,0,0,1,1,0,0,0,1,1
"2986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763",0,1,0,1,1,1,0,0,0,0,1,0,1,1,0
"11238",0,1,0,1,1,0,0,0,1,0,1,1,0,1,0
"23556",0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
"55650",0,1,0,0,0,1,1,1,1,0,0,1,0,0,1
"53905",0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
"50506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"5281",0,1,1,0,0,1,1,0,1,1,1,0,1,0,0
"84720",0,1,0,1,0,1,1,0,0,1,1,1,0,0,0
"54872",0,1,0,0,1,0,1,1,1,0,0,0,1,1,1
"80235",1,1,0,1,0,0,0,0,1,0,0,1,1,1,1
"128869",0,0,1,0,0,1,1,1,1,1,1,1,1,0,0
"10026",0,0,1,0,0,1,1,1,1,1,1,1,1,0,0
"51604",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94005",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"8733",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"3028",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3033",1,0,1,0,0,0,1,1,1,1,1,0,1,0,0
"3037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3038",0,1,0,1,0,0,1,1,1,0,0,0,0,1,1
"3036",1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
"27235",1,0,1,0,0,0,1,1,1,1,1,0,0,0,0
"6522",0,0,1,0,1,1,0,1,0,1,1,0,0,0,0
"83697",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6521",0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
"6508",1,0,1,1,1,0,0,0,0,1,0,1,0,1,0
"2645",1,0,1,1,1,0,0,0,0,0,1,1,1,1,0
"3098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3099",1,0,0,1,0,0,1,1,1,1,0,1,0,0,1
"80201",0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
"3101",1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
"3081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11112",1,0,1,0,0,1,1,1,1,0,0,0,1,1,0
"3067",1,1,0,0,1,1,0,0,1,1,0,0,1,0,1
"496",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"495",0,1,0,1,1,1,0,0,0,0,0,1,1,0,0
"8942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3157",1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
"3158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3155",0,1,0,0,1,1,0,1,1,0,0,0,1,1,1
"3162",1,0,1,1,1,1,0,1,0,0,0,0,1,0,1
"26062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197257",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6448",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3290",0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
"3291",1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"3292",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51478",0,1,0,1,1,1,0,0,0,0,1,1,0,0,0
"3283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80270",0,1,0,1,1,0,0,1,1,1,0,1,0,0,1
"57026",1,1,0,1,1,1,0,1,0,1,1,0,0,0,0
"3419",0,0,1,0,1,1,1,1,1,1,0,1,0,0,1
"3421",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3420",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3417",1,0,0,0,1,1,0,1,1,1,0,0,1,0,0
"3418",0,0,1,0,0,1,1,1,0,0,1,0,1,1,0
"7173",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3425",1,0,1,0,1,1,0,0,0,1,0,1,0,1,1
"587",1,0,1,0,1,1,0,0,1,1,1,1,0,0,0
"8501",1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
"55586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114134",1,0,0,1,0,1,1,0,1,1,0,1,1,1,0
"6526",1,0,1,0,0,1,1,1,1,0,0,1,1,1,1
"3422",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91734",0,1,0,1,1,0,1,1,0,1,1,0,1,0,0
"160728",1,0,1,1,1,0,1,0,0,1,1,0,1,1,0
"8801",1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
"8802",0,1,0,0,0,1,1,1,0,1,1,1,0,0,0
"8803",0,0,1,0,0,0,1,1,1,1,1,1,1,0,1
"9990",1,0,1,1,0,1,0,0,1,0,0,1,0,1,1
"6560",0,1,1,1,1,0,0,0,0,1,1,0,0,1,0
"57468",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3795",0,1,0,0,1,1,1,0,0,1,1,0,1,0,0
"84679",0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
"23315",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3938",0,1,0,1,0,0,0,0,0,1,0,1,1,1,0
"53",0,1,0,0,0,0,1,0,1,1,1,1,0,1,0
"3931",1,0,1,0,1,1,0,0,1,1,0,0,1,1,1
"387775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124637",0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
"366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"11283",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4047",1,0,0,0,1,1,1,0,0,0,1,0,0,1,1
"1178",0,1,0,1,0,0,0,1,1,1,1,0,0,1,0
"5321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51268",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"4023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3990",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"80339",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11343",1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
"50487",0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
"9227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6309",0,1,0,0,0,1,1,1,1,1,1,1,1,0,0
"4048",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4258",0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
"4259",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4056",0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
"2954",1,0,1,1,0,0,1,0,1,1,0,0,1,1,0
"2548",1,1,0,1,0,0,1,0,0,1,0,0,1,0,0
"56922",1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
"64087",0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
"23417",1,0,1,0,1,1,0,0,1,1,1,0,1,0,1
"4357",1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
"4190",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4200",1,0,0,1,1,0,0,0,1,1,1,1,0,0,1
"4199",1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
"10873",0,0,1,0,1,1,0,1,0,1,0,1,1,0,1
"3620",1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"1545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1557",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1544",1,1,0,1,1,1,0,0,0,1,1,1,0,0,0
"27430",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4144",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4143",1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
"4548",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"4598",0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
"8867",1,0,1,0,0,1,1,1,1,0,1,0,1,1,0
"3635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3632",0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
"3636",0,1,1,0,1,1,1,0,0,1,1,0,1,0,0
"27124",1,1,0,1,1,0,0,0,0,1,1,0,1,0,0
"3633",1,0,0,0,0,1,1,0,1,0,0,1,1,1,0
"56623",1,1,1,0,0,1,1,1,1,0,1,0,1,1,1
"3628",1,1,0,0,0,1,1,1,0,1,1,0,1,0,1
"3706",1,0,1,1,1,1,0,0,1,0,1,1,1,1,0
"3707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80271",1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
"51477",1,0,1,1,0,1,0,0,1,1,1,0,0,0,0
"8821",1,0,0,0,1,0,0,1,1,1,1,1,0,0,0
"3631",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"2595",0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
"84693",1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
"4594",0,1,1,0,0,1,1,1,1,1,1,0,0,0,1
"80168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116255",0,1,1,0,1,1,1,0,0,0,1,1,1,1,0
"4507",1,0,1,0,0,0,1,1,1,1,1,1,0,0,0
"10797",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56913",1,1,0,0,1,0,1,1,1,1,1,1,0,0,0
"91703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4668",0,1,0,1,0,0,1,1,1,1,1,0,0,0,0
"9498",0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"57282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6528",0,1,0,0,1,1,0,0,0,1,1,0,1,0,1
"482",0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
"476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"23439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",1,0,0,0,1,1,0,1,1,0,0,1,1,1,0
"478",0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
"6549",0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"6550",1,0,1,0,1,0,0,1,0,1,1,1,0,1,0
"6548",1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
"84735",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"55748",0,1,0,0,1,1,1,1,1,1,1,1,1,0,0
"6559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9187",1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
"25769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124583",1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
"79077",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9583",1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
"1841",1,0,1,0,0,1,1,0,1,1,1,1,1,0,0
"4832",0,0,1,0,1,1,1,1,1,1,1,0,0,1,0
"4830",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"29922",1,0,1,0,0,1,1,1,1,0,0,1,1,1,0
"10201",0,0,1,0,0,1,1,1,1,1,1,1,1,0,0
"4831",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4833",1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
"57127",1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
"6005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6558",1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
"349565",1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"64802",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"23057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10135",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4837",1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
"5409",1,1,0,1,1,0,0,0,0,1,0,1,1,0,0
"4843",1,0,1,1,1,0,0,0,0,1,0,1,1,0,0
"4846",1,0,1,1,1,1,0,0,0,1,1,0,1,0,0
"4842",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"4860",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"6580",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"55808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30833",1,0,1,1,1,0,0,0,0,1,1,1,0,0,1
"5251",0,1,0,0,1,0,1,1,1,0,0,1,0,1,1
"56953",1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
"4907",0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
"6476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5019",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"64064",0,1,0,1,1,0,0,0,0,1,1,0,1,1,0
"1629",1,0,1,0,0,1,1,1,1,1,0,1,0,0,0
"594",1,0,1,0,0,1,1,1,1,1,0,0,1,1,0
"593",0,1,0,1,0,1,1,1,1,1,0,1,1,1,0
"26873",0,0,1,1,1,1,0,0,0,1,1,1,0,0,0
"4942",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7372",1,0,1,0,1,1,1,0,0,1,1,1,1,0,0
"10861",1,0,1,1,1,1,0,0,0,1,0,1,1,0,0
"1811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1836",1,0,1,1,0,1,1,1,1,0,1,1,1,0,0
"1583",0,1,0,0,1,0,0,1,1,1,1,1,1,0,0
"1584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1585",1,1,0,1,1,1,0,0,0,0,1,1,0,0,1
"1586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576",0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
"1593",0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"1548",0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"1553",1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"1562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1565",0,1,0,1,1,1,1,0,0,1,0,1,0,1,0
"1572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1577",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10858",1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
"66002",0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
"8529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5831",1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"5050",0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
"5051",0,0,1,1,0,1,1,1,0,1,0,1,1,1,0
"5049",1,0,1,1,0,0,0,0,0,1,1,1,0,1,0
"5048",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"347734",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"57194",0,1,1,0,0,1,1,1,1,1,1,1,1,1,0
"5337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5338",0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
"130013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5091",0,1,0,0,0,1,1,0,1,1,1,1,0,0,0
"5244",1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
"5136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5142",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5151",1,1,0,1,0,0,0,1,1,0,0,1,0,1,1
"50940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5140",1,1,0,1,1,0,1,1,0,0,1,0,1,1,1
"27115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5144",1,0,0,0,1,0,0,1,1,0,0,1,1,1,1
"5153",0,1,0,1,1,0,0,0,0,1,0,1,0,1,0
"5150",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5138",1,0,1,0,1,0,1,0,1,1,0,1,0,1,1
"8622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5141",0,1,1,0,1,1,1,0,1,1,1,1,0,0,0
"5143",0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
"10846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5152",0,0,1,0,0,0,0,1,1,0,1,1,0,1,1
"5148",0,1,0,1,1,1,0,0,0,1,1,0,1,0,0
"8654",0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
"5145",1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"5147",1,0,0,0,0,1,1,1,1,1,1,0,1,0,0
"5146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5158",1,0,0,0,1,0,1,1,1,1,0,1,0,0,0
"5149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1737",1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
"5162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5161",1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
"55163",0,1,0,1,0,0,1,0,1,1,1,1,0,0,0
"10396",1,1,0,0,1,1,1,0,0,1,0,0,1,1,1
"5105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5106",1,0,1,0,0,1,1,1,0,1,0,1,0,0,0
"8310",0,1,1,1,0,1,0,1,1,1,0,1,1,0,0
"5833",1,0,1,1,1,0,0,0,0,0,1,1,0,0,0
"10400",1,0,1,0,0,1,1,1,1,1,1,1,1,0,0
"26227",1,1,0,1,0,0,1,1,0,1,1,0,0,0,0
"5730",0,1,1,0,1,1,1,0,0,1,0,1,0,0,0
"27306",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"9536",0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
"80142",0,1,0,1,1,0,0,0,0,1,1,1,0,1,0
"5740",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"114971",0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
"9489",0,1,0,0,1,1,1,0,1,1,0,1,0,1,0
"5743",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5742",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6898",1,1,0,0,1,1,0,1,0,1,0,0,0,1,1
"5053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5264",1,0,1,0,1,0,1,1,1,1,1,0,1,1,0
"5728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8871",1,0,1,1,0,0,0,0,1,0,1,0,0,1,1
"8395",0,1,0,0,1,0,1,1,1,0,1,0,1,0,0
"8394",0,1,0,1,1,0,1,1,0,1,1,0,0,0,1
"23396",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5297",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55361",0,0,1,0,0,0,1,1,1,0,0,0,1,1,0
"5298",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"5295",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23533",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5290",1,0,1,1,1,0,0,1,1,0,1,1,1,1,1
"5293",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5296",0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
"8503",1,0,1,0,0,1,1,1,0,0,0,1,1,0,1
"5291",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"5294",1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
"10870",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4952",1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
"23236",0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
"5336",1,1,0,0,1,1,0,0,1,0,0,0,0,1,1
"5335",0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
"5334",1,0,0,0,0,0,1,1,1,0,1,0,1,1,1
"5331",0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
"257068",1,0,1,0,1,1,1,1,1,1,0,1,0,0,1
"84812",1,1,0,0,0,1,0,1,1,0,1,0,0,0,1
"5330",1,1,0,1,1,1,0,0,0,1,1,1,1,1,0
"23007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113026",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"5333",1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"89869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5286",1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
"5287",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"200576",0,1,1,0,1,1,0,1,0,0,0,0,0,1,1
"5305",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79837",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5289",1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
"5277",1,0,0,0,0,0,1,1,1,0,1,1,0,0,1
"51227",0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"8818",1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
"9091",0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
"5279",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5283",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
"123745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8398",0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
"64600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81579",0,1,0,0,0,0,1,1,1,1,1,1,0,0,0
"100137049",0,1,1,0,1,1,0,1,1,0,0,0,1,1,1
"5322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5320",0,1,0,1,1,0,0,0,0,1,1,1,0,1,0
"30814",1,0,1,1,0,1,0,0,1,1,0,1,1,1,0
"26279",0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
"5319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10654",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9807",0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
"51447",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"8876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8875",0,1,1,0,0,1,1,1,1,0,0,0,1,1,1
"55350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27068",1,0,0,0,0,1,1,1,1,1,1,1,0,0,0
"8613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8611",1,1,0,0,1,0,0,0,1,1,1,0,0,0,1
"8612",1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
"5498",0,1,1,0,0,0,1,1,1,1,0,1,0,1,1
"8288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9588",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4353",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6578",0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
"23761",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9791",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81490",1,0,1,1,1,0,0,0,1,1,1,0,0,0,0
"10005",0,0,1,0,1,1,1,1,0,0,1,1,1,0,0
"10965",1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"122970",0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
"5805",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6303",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112483",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"8566",1,0,1,1,1,0,1,0,0,0,1,1,1,0,0
"151531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7378",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2944",1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"64080",0,0,1,0,1,0,0,1,0,1,1,1,0,0,0
"5959",0,1,0,1,0,1,1,0,1,0,0,1,1,1,0
"8608",0,1,0,0,0,1,1,1,0,0,0,0,1,1,1
"112724",0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
"157506",1,0,1,0,0,1,1,1,1,1,0,1,0,0,0
"51109",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"57665",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
