"","x"
"ENSG00000028116",1
"ENSG00000030066",0
"ENSG00000030304",0
"ENSG00000031698",1
"ENSG00000032444",0
"ENSG00000033011",0
"ENSG00000033100",1
"ENSG00000033170",0
"ENSG00000033627",0
"ENSG00000033867",0
"ENSG00000034152",1
"ENSG00000035664",0
"ENSG00000035687",3
"ENSG00000036473",0
"ENSG00000036530",0
"ENSG00000036565",0
"ENSG00000037280",0
"ENSG00000037757",0
"ENSG00000038002",0
"ENSG00000038210",1
"ENSG00000038274",3
"ENSG00000038382",0
"ENSG00000039123",1
"ENSG00000040199",0
"ENSG00000040933",0
"ENSG00000044446",0
"ENSG00000044524",0
"ENSG00000047230",0
"ENSG00000047249",2
"ENSG00000047315",1
"ENSG00000047410",1
"ENSG00000047457",0
"ENSG00000047936",0
"ENSG00000048392",0
"ENSG00000049239",0
"ENSG00000049860",1
"ENSG00000050438",0
"ENSG00000050748",0
"ENSG00000051341",0
"ENSG00000051382",0
"ENSG00000052802",0
"ENSG00000053371",2
"ENSG00000054148",0
"ENSG00000054179",0
"ENSG00000054356",0
"ENSG00000054392",0
"ENSG00000054983",0
"ENSG00000055332",0
"ENSG00000055609",0
"ENSG00000056998",0
"ENSG00000057252",1
"ENSG00000058091",0
"ENSG00000058404",0
"ENSG00000058600",1
"ENSG00000058668",1
"ENSG00000058729",0
"ENSG00000058804",0
"ENSG00000058866",0
"ENSG00000059377",0
"ENSG00000059573",1
"ENSG00000059758",1
"ENSG00000059804",1
"ENSG00000060069",0
"ENSG00000060140",0
"ENSG00000060237",0
"ENSG00000060642",0
"ENSG00000060656",0
"ENSG00000060762",1
"ENSG00000060971",2
"ENSG00000060982",0
"ENSG00000061918",0
"ENSG00000061938",0
"ENSG00000062282",0
"ENSG00000062485",3
"ENSG00000062524",0
"ENSG00000062822",0
"ENSG00000063176",0
"ENSG00000063601",1
"ENSG00000063854",0
"ENSG00000064225",0
"ENSG00000064270",0
"ENSG00000064393",0
"ENSG00000064601",1
"ENSG00000064651",0
"ENSG00000064655",0
"ENSG00000064763",0
"ENSG00000065154",1
"ENSG00000065243",0
"ENSG00000065357",3
"ENSG00000065361",0
"ENSG00000065427",1
"ENSG00000065518",3
"ENSG00000065534",0
"ENSG00000065559",0
"ENSG00000065613",0
"ENSG00000065615",0
"ENSG00000065621",0
"ENSG00000065675",1
"ENSG00000065833",0
"ENSG00000065883",0
"ENSG00000065911",0
"ENSG00000065989",0
"ENSG00000066056",0
"ENSG00000066230",0
"ENSG00000066322",1
"ENSG00000066379",0
"ENSG00000066468",0
"ENSG00000066813",0
"ENSG00000066926",0
"ENSG00000067057",3
"ENSG00000067064",2
"ENSG00000067113",0
"ENSG00000067177",0
"ENSG00000067225",3
"ENSG00000067606",0
"ENSG00000067829",2
"ENSG00000067840",0
"ENSG00000067842",0
"ENSG00000067900",1
"ENSG00000067992",0
"ENSG00000068001",0
"ENSG00000068078",0
"ENSG00000068120",2
"ENSG00000068366",0
"ENSG00000068383",0
"ENSG00000068650",0
"ENSG00000068654",0
"ENSG00000068745",1
"ENSG00000068903",0
"ENSG00000068976",0
"ENSG00000069020",0
"ENSG00000069248",0
"ENSG00000069431",0
"ENSG00000069535",0
"ENSG00000069764",0
"ENSG00000069849",3
"ENSG00000069943",0
"ENSG00000069956",0
"ENSG00000070019",0
"ENSG00000070159",0
"ENSG00000070214",0
"ENSG00000070501",0
"ENSG00000070526",0
"ENSG00000070610",1
"ENSG00000070614",0
"ENSG00000070669",0
"ENSG00000070731",0
"ENSG00000070748",0
"ENSG00000070759",0
"ENSG00000070770",0
"ENSG00000070778",0
"ENSG00000070808",0
"ENSG00000070886",0
"ENSG00000070915",0
"ENSG00000070961",1
"ENSG00000071054",0
"ENSG00000071073",1
"ENSG00000071242",0
"ENSG00000071553",1
"ENSG00000071909",0
"ENSG00000071967",0
"ENSG00000072041",0
"ENSG00000072042",3
"ENSG00000072062",0
"ENSG00000072133",0
"ENSG00000072135",1
"ENSG00000072195",0
"ENSG00000072210",0
"ENSG00000072274",1
"ENSG00000072310",0
"ENSG00000072506",3
"ENSG00000072518",0
"ENSG00000072682",0
"ENSG00000072756",0
"ENSG00000072778",3
"ENSG00000072786",1
"ENSG00000073060",0
"ENSG00000073417",0
"ENSG00000073578",3
"ENSG00000073711",0
"ENSG00000073734",0
"ENSG00000073737",0
"ENSG00000073756",0
"ENSG00000073803",0
"ENSG00000073849",0
"ENSG00000074211",0
"ENSG00000074370",0
"ENSG00000074410",0
"ENSG00000074416",0
"ENSG00000074590",0
"ENSG00000074621",0
"ENSG00000074696",1
"ENSG00000074800",3
"ENSG00000074803",0
"ENSG00000074966",0
"ENSG00000075188",0
"ENSG00000075239",0
"ENSG00000075413",1
"ENSG00000075415",1
"ENSG00000075651",0
"ENSG00000075673",0
"ENSG00000076201",0
"ENSG00000076351",0
"ENSG00000076555",0
"ENSG00000076685",0
"ENSG00000076984",0
"ENSG00000077009",0
"ENSG00000077044",0
"ENSG00000077264",0
"ENSG00000077463",0
"ENSG00000077498",0
"ENSG00000077514",0
"ENSG00000077782",0
"ENSG00000078061",0
"ENSG00000078070",1
"ENSG00000078124",0
"ENSG00000078142",0
"ENSG00000078237",0
"ENSG00000078269",0
"ENSG00000078295",0
"ENSG00000079215",0
"ENSG00000079277",0
"ENSG00000079335",0
"ENSG00000079393",0
"ENSG00000079435",0
"ENSG00000079459",1
"ENSG00000079462",2
"ENSG00000079739",2
"ENSG00000079805",0
"ENSG00000079931",0
"ENSG00000080031",0
"ENSG00000080166",0
"ENSG00000080224",0
"ENSG00000080493",0
"ENSG00000080511",0
"ENSG00000080819",0
"ENSG00000080823",0
"ENSG00000081181",0
"ENSG00000081237",1
"ENSG00000081320",1
"ENSG00000081377",0
"ENSG00000081479",0
"ENSG00000081721",1
"ENSG00000081760",0
"ENSG00000081800",0
"ENSG00000081913",0
"ENSG00000081923",0
"ENSG00000082212",2
"ENSG00000083123",1
"ENSG00000083223",1
"ENSG00000083290",0
"ENSG00000083720",3
"ENSG00000083807",0
"ENSG00000084090",1
"ENSG00000084110",0
"ENSG00000084112",0
"ENSG00000084207",1
"ENSG00000084453",0
"ENSG00000084674",0
"ENSG00000084754",3
"ENSG00000084774",0
"ENSG00000085231",1
"ENSG00000085415",0
"ENSG00000085511",1
"ENSG00000085563",0
"ENSG00000085662",3
"ENSG00000085871",0
"ENSG00000085998",0
"ENSG00000086015",0
"ENSG00000086062",1
"ENSG00000086159",0
"ENSG00000086232",0
"ENSG00000086544",0
"ENSG00000086696",0
"ENSG00000086717",0
"ENSG00000086848",0
"ENSG00000087008",0
"ENSG00000087053",0
"ENSG00000087076",0
"ENSG00000087085",0
"ENSG00000087095",0
"ENSG00000087111",0
"ENSG00000087157",1
"ENSG00000087253",0
"ENSG00000087470",1
"ENSG00000087586",0
"ENSG00000088002",0
"ENSG00000088035",0
"ENSG00000088179",0
"ENSG00000088386",0
"ENSG00000088766",0
"ENSG00000088826",0
"ENSG00000089022",0
"ENSG00000089057",0
"ENSG00000089250",0
"ENSG00000089597",1
"ENSG00000090013",1
"ENSG00000090020",0
"ENSG00000090054",0
"ENSG00000090060",1
"ENSG00000090266",2
"ENSG00000090376",0
"ENSG00000090402",0
"ENSG00000090661",0
"ENSG00000090857",1
"ENSG00000090861",1
"ENSG00000090971",0
"ENSG00000091137",0
"ENSG00000091138",0
"ENSG00000091140",3
"ENSG00000091436",0
"ENSG00000091483",2
"ENSG00000091664",0
"ENSG00000091704",0
"ENSG00000092009",0
"ENSG00000092068",0
"ENSG00000092439",0
"ENSG00000092445",0
"ENSG00000092529",0
"ENSG00000092621",0
"ENSG00000092964",2
"ENSG00000093000",1
"ENSG00000093010",2
"ENSG00000093072",1
"ENSG00000093217",0
"ENSG00000094841",0
"ENSG00000094914",0
"ENSG00000095015",0
"ENSG00000095059",0
"ENSG00000095139",1
"ENSG00000095303",0
"ENSG00000095319",0
"ENSG00000095321",0
"ENSG00000095380",1
"ENSG00000095464",0
"ENSG00000095596",0
"ENSG00000095777",0
"ENSG00000095917",0
"ENSG00000096006",0
"ENSG00000096063",0
"ENSG00000096717",0
"ENSG00000096968",0
"ENSG00000097007",0
"ENSG00000097021",1
"ENSG00000097033",1
"ENSG00000097046",0
"ENSG00000099194",0
"ENSG00000099308",0
"ENSG00000099377",0
"ENSG00000099381",1
"ENSG00000099624",3
"ENSG00000099795",1
"ENSG00000099797",2
"ENSG00000099810",2
"ENSG00000099817",1
"ENSG00000099821",0
"ENSG00000099875",1
"ENSG00000099904",0
"ENSG00000099984",0
"ENSG00000099998",0
"ENSG00000100024",0
"ENSG00000100030",1
"ENSG00000100031",0
"ENSG00000100033",0
"ENSG00000100034",0
"ENSG00000100075",2
"ENSG00000100078",0
"ENSG00000100092",0
"ENSG00000100101",0
"ENSG00000100116",1
"ENSG00000100121",0
"ENSG00000100142",0
"ENSG00000100156",0
"ENSG00000100170",0
"ENSG00000100197",0
"ENSG00000100243",3
"ENSG00000100253",0
"ENSG00000100288",1
"ENSG00000100292",0
"ENSG00000100294",0
"ENSG00000100299",0
"ENSG00000100330",0
"ENSG00000100344",0
"ENSG00000100348",1
"ENSG00000100354",1
"ENSG00000100372",0
"ENSG00000100412",3
"ENSG00000100413",0
"ENSG00000100417",1
"ENSG00000100422",0
"ENSG00000100448",0
"ENSG00000100479",0
"ENSG00000100490",0
"ENSG00000100504",0
"ENSG00000100522",1
"ENSG00000100526",0
"ENSG00000100554",0
"ENSG00000100564",1
"ENSG00000100577",0
"ENSG00000100596",0
"ENSG00000100600",0
"ENSG00000100605",0
"ENSG00000100614",0
"ENSG00000100626",0
"ENSG00000100644",1
"ENSG00000100652",0
"ENSG00000100678",0
"ENSG00000100714",0
"ENSG00000100749",1
"ENSG00000100784",0
"ENSG00000100867",0
"ENSG00000100889",0
"ENSG00000100938",2
"ENSG00000100979",0
"ENSG00000100983",2
"ENSG00000100994",3
"ENSG00000100997",0
"ENSG00000101049",0
"ENSG00000101109",1
"ENSG00000101146",1
"ENSG00000101160",0
"ENSG00000101187",0
"ENSG00000101210",0
"ENSG00000101213",0
"ENSG00000101224",1
"ENSG00000101255",0
"ENSG00000101266",0
"ENSG00000101276",0
"ENSG00000101290",2
"ENSG00000101306",0
"ENSG00000101323",0
"ENSG00000101333",0
"ENSG00000101336",0
"ENSG00000101349",0
"ENSG00000101365",3
"ENSG00000101438",0
"ENSG00000101444",2
"ENSG00000101464",0
"ENSG00000101473",0
"ENSG00000101558",0
"ENSG00000101577",2
"ENSG00000101638",0
"ENSG00000101670",0
"ENSG00000101751",0
"ENSG00000101782",1
"ENSG00000101846",0
"ENSG00000101868",0
"ENSG00000101890",0
"ENSG00000101892",0
"ENSG00000101901",1
"ENSG00000101911",2
"ENSG00000101945",0
"ENSG00000101974",1
"ENSG00000101986",0
"ENSG00000102010",0
"ENSG00000102030",1
"ENSG00000102032",0
"ENSG00000102043",0
"ENSG00000102078",0
"ENSG00000102096",1
"ENSG00000102100",0
"ENSG00000102125",0
"ENSG00000102144",3
"ENSG00000102172",1
"ENSG00000102225",0
"ENSG00000102230",0
"ENSG00000102312",0
"ENSG00000102383",0
"ENSG00000102393",0
"ENSG00000102572",0
"ENSG00000102575",0
"ENSG00000102595",0
"ENSG00000102743",0
"ENSG00000102755",0
"ENSG00000102780",0
"ENSG00000102882",0
"ENSG00000102893",0
"ENSG00000102900",0
"ENSG00000102967",0
"ENSG00000102978",1
"ENSG00000103024",1
"ENSG00000103044",0
"ENSG00000103056",0
"ENSG00000103064",1
"ENSG00000103066",0
"ENSG00000103150",0
"ENSG00000103202",0
"ENSG00000103222",1
"ENSG00000103253",0
"ENSG00000103257",0
"ENSG00000103375",0
"ENSG00000103415",2
"ENSG00000103485",0
"ENSG00000103489",0
"ENSG00000103502",0
"ENSG00000103546",0
"ENSG00000103569",0
"ENSG00000103653",1
"ENSG00000103740",0
"ENSG00000103811",0
"ENSG00000103876",1
"ENSG00000104044",0
"ENSG00000104205",0
"ENSG00000104219",0
"ENSG00000104267",0
"ENSG00000104312",0
"ENSG00000104313",0
"ENSG00000104325",0
"ENSG00000104331",0
"ENSG00000104365",0
"ENSG00000104375",0
"ENSG00000104522",2
"ENSG00000104524",0
"ENSG00000104549",0
"ENSG00000104635",0
"ENSG00000104687",0
"ENSG00000104695",0
"ENSG00000104723",0
"ENSG00000104763",1
"ENSG00000104774",2
"ENSG00000104808",0
"ENSG00000104812",0
"ENSG00000104814",1
"ENSG00000104823",1
"ENSG00000104879",0
"ENSG00000104885",0
"ENSG00000104888",0
"ENSG00000104936",0
"ENSG00000104951",0
"ENSG00000105053",0
"ENSG00000105143",0
"ENSG00000105146",0
"ENSG00000105198",0
"ENSG00000105204",0
"ENSG00000105205",0
"ENSG00000105220",3
"ENSG00000105221",0
"ENSG00000105223",0
"ENSG00000105254",3
"ENSG00000105258",0
"ENSG00000105281",0
"ENSG00000105287",0
"ENSG00000105355",0
"ENSG00000105379",3
"ENSG00000105397",1
"ENSG00000105398",0
"ENSG00000105409",0
"ENSG00000105426",0
"ENSG00000105499",0
"ENSG00000105509",0
"ENSG00000105516",0
"ENSG00000105520",0
"ENSG00000105552",1
"ENSG00000105568",1
"ENSG00000105607",1
"ENSG00000105613",0
"ENSG00000105639",1
"ENSG00000105641",0
"ENSG00000105647",0
"ENSG00000105650",0
"ENSG00000105655",0
"ENSG00000105669",0
"ENSG00000105675",0
"ENSG00000105679",0
"ENSG00000105810",0
"ENSG00000105835",2
"ENSG00000105851",1
"ENSG00000105852",0
"ENSG00000105854",0
"ENSG00000105929",0
"ENSG00000105953",2
"ENSG00000105976",0
"ENSG00000106049",2
"ENSG00000106105",1
"ENSG00000106123",0
"ENSG00000106258",0
"ENSG00000106278",0
"ENSG00000106302",0
"ENSG00000106304",0
"ENSG00000106348",0
"ENSG00000106384",0
"ENSG00000106392",0
"ENSG00000106462",1
"ENSG00000106605",3
"ENSG00000106617",0
"ENSG00000106628",1
"ENSG00000106633",0
"ENSG00000106636",0
"ENSG00000106648",0
"ENSG00000106683",0
"ENSG00000106688",0
"ENSG00000106733",0
"ENSG00000106799",0
"ENSG00000106853",0
"ENSG00000106976",0
"ENSG00000106992",0
"ENSG00000107140",0
"ENSG00000107159",0
"ENSG00000107242",0
"ENSG00000107317",0
"ENSG00000107537",0
"ENSG00000107611",0
"ENSG00000107643",0
"ENSG00000107758",1
"ENSG00000107779",0
"ENSG00000107789",0
"ENSG00000107798",1
"ENSG00000107819",0
"ENSG00000107902",0
"ENSG00000107951",1
"ENSG00000107968",0
"ENSG00000108242",0
"ENSG00000108381",0
"ENSG00000108439",0
"ENSG00000108443",1
"ENSG00000108468",1
"ENSG00000108474",0
"ENSG00000108479",0
"ENSG00000108515",0
"ENSG00000108528",2
"ENSG00000108559",1
"ENSG00000108576",0
"ENSG00000108602",0
"ENSG00000108784",0
"ENSG00000108786",0
"ENSG00000108799",0
"ENSG00000108813",0
"ENSG00000108839",0
"ENSG00000108846",0
"ENSG00000108861",0
"ENSG00000108932",0
"ENSG00000108946",1
"ENSG00000108984",0
"ENSG00000109065",0
"ENSG00000109107",2
"ENSG00000109181",0
"ENSG00000109193",0
"ENSG00000109323",0
"ENSG00000109339",0
"ENSG00000109390",2
"ENSG00000109424",0
"ENSG00000109452",0
"ENSG00000109576",0
"ENSG00000109586",1
"ENSG00000109610",0
"ENSG00000109667",0
"ENSG00000109685",0
"ENSG00000109743",0
"ENSG00000109814",0
"ENSG00000109854",0
"ENSG00000109861",1
"ENSG00000109929",0
"ENSG00000109956",0
"ENSG00000110066",0
"ENSG00000110080",0
"ENSG00000110090",1
"ENSG00000110195",0
"ENSG00000110203",0
"ENSG00000110243",0
"ENSG00000110245",0
"ENSG00000110328",0
"ENSG00000110422",0
"ENSG00000110435",1
"ENSG00000110436",0
"ENSG00000110446",0
"ENSG00000110536",1
"ENSG00000110583",0
"ENSG00000110619",0
"ENSG00000110713",1
"ENSG00000110717",3
"ENSG00000110719",2
"ENSG00000110721",0
"ENSG00000110786",0
"ENSG00000110871",1
"ENSG00000110887",0
"ENSG00000110911",0
"ENSG00000110921",0
"ENSG00000110931",0
"ENSG00000110955",1
"ENSG00000110958",3
"ENSG00000111012",0
"ENSG00000111058",0
"ENSG00000111077",0
"ENSG00000111144",3
"ENSG00000111181",0
"ENSG00000111237",1
"ENSG00000111261",0
"ENSG00000111266",0
"ENSG00000111271",0
"ENSG00000111275",0
"ENSG00000111339",0
"ENSG00000111371",1
"ENSG00000111445",0
"ENSG00000111581",1
"ENSG00000111640",3
"ENSG00000111666",0
"ENSG00000111669",3
"ENSG00000111674",3
"ENSG00000111679",1
"ENSG00000111684",0
"ENSG00000111696",0
"ENSG00000111700",0
"ENSG00000111713",0
"ENSG00000111716",3
"ENSG00000111726",2
"ENSG00000111728",0
"ENSG00000111732",0
"ENSG00000111775",3
"ENSG00000111816",0
"ENSG00000111817",0
"ENSG00000111837",0
"ENSG00000111846",0
"ENSG00000111885",0
"ENSG00000111962",0
"ENSG00000112053",0
"ENSG00000112062",0
"ENSG00000112077",0
"ENSG00000112079",1
"ENSG00000112096",0
"ENSG00000112144",0
"ENSG00000112245",0
"ENSG00000112294",0
"ENSG00000112299",0
"ENSG00000112303",0
"ENSG00000112304",2
"ENSG00000112309",0
"ENSG00000112319",0
"ENSG00000112337",0
"ENSG00000112367",1
"ENSG00000112394",0
"ENSG00000112425",0
"ENSG00000112499",0
"ENSG00000112541",0
"ENSG00000112655",0
"ENSG00000112679",1
"ENSG00000112695",3
"ENSG00000112699",0
"ENSG00000112739",1
"ENSG00000112742",0
"ENSG00000112759",0
"ENSG00000112874",0
"ENSG00000112893",1
"ENSG00000112941",1
"ENSG00000112972",0
"ENSG00000112981",0
"ENSG00000112992",0
"ENSG00000113073",0
"ENSG00000113161",0
"ENSG00000113163",1
"ENSG00000113231",0
"ENSG00000113240",0
"ENSG00000113263",1
"ENSG00000113273",0
"ENSG00000113356",0
"ENSG00000113396",0
"ENSG00000113407",0
"ENSG00000113448",0
"ENSG00000113456",0
"ENSG00000113492",0
"ENSG00000113504",0
"ENSG00000113532",0
"ENSG00000113552",2
"ENSG00000113569",0
"ENSG00000113575",1
"ENSG00000113643",1
"ENSG00000113657",0
"ENSG00000113712",1
"ENSG00000113721",0
"ENSG00000113732",1
"ENSG00000113790",0
"ENSG00000113924",0
"ENSG00000114021",3
"ENSG00000114054",0
"ENSG00000114113",0
"ENSG00000114115",0
"ENSG00000114200",0
"ENSG00000114268",0
"ENSG00000114302",1
"ENSG00000114378",0
"ENSG00000114480",0
"ENSG00000114491",1
"ENSG00000114573",2
"ENSG00000114670",0
"ENSG00000114738",1
"ENSG00000114739",0
"ENSG00000114770",0
"ENSG00000114771",0
"ENSG00000114786",0
"ENSG00000114805",0
"ENSG00000114902",3
"ENSG00000114904",0
"ENSG00000114923",0
"ENSG00000114956",2
"ENSG00000115020",0
"ENSG00000115085",1
"ENSG00000115159",1
"ENSG00000115170",0
"ENSG00000115241",1
"ENSG00000115252",0
"ENSG00000115275",0
"ENSG00000115286",1
"ENSG00000115339",0
"ENSG00000115350",1
"ENSG00000115361",0
"ENSG00000115419",3
"ENSG00000115421",0
"ENSG00000115425",1
"ENSG00000115488",0
"ENSG00000115525",0
"ENSG00000115526",0
"ENSG00000115556",0
"ENSG00000115616",0
"ENSG00000115652",2
"ENSG00000115657",0
"ENSG00000115661",0
"ENSG00000115665",0
"ENSG00000115677",0
"ENSG00000115687",0
"ENSG00000115694",0
"ENSG00000115705",0
"ENSG00000115758",1
"ENSG00000115825",0
"ENSG00000115840",1
"ENSG00000115850",0
"ENSG00000115866",1
"ENSG00000115884",0
"ENSG00000115896",0
"ENSG00000115902",0
"ENSG00000115919",0
"ENSG00000115977",0
"ENSG00000116039",0
"ENSG00000116096",0
"ENSG00000116106",0
"ENSG00000116120",0
"ENSG00000116133",0
"ENSG00000116141",0
"ENSG00000116157",0
"ENSG00000116171",3
"ENSG00000116199",1
"ENSG00000116337",2
"ENSG00000116353",0
"ENSG00000116459",3
"ENSG00000116539",1
"ENSG00000116649",3
"ENSG00000116675",0
"ENSG00000116704",0
"ENSG00000116711",0
"ENSG00000116745",0
"ENSG00000116748",0
"ENSG00000116761",0
"ENSG00000116771",0
"ENSG00000116783",0
"ENSG00000116791",0
"ENSG00000116882",0
"ENSG00000116906",1
"ENSG00000116981",0
"ENSG00000116984",0
"ENSG00000117009",0
"ENSG00000117020",0
"ENSG00000117054",2
"ENSG00000117069",0
"ENSG00000117115",0
"ENSG00000117118",3
"ENSG00000117143",1
"ENSG00000117215",0
"ENSG00000117266",0
"ENSG00000117305",2
"ENSG00000117308",0
"ENSG00000117394",0
"ENSG00000117410",1
"ENSG00000117411",0
"ENSG00000117448",3
"ENSG00000117450",3
"ENSG00000117461",0
"ENSG00000117479",0
"ENSG00000117480",0
"ENSG00000117528",0
"ENSG00000117592",3
"ENSG00000117594",0
"ENSG00000117598",0
"ENSG00000117600",0
"ENSG00000117620",1
"ENSG00000117643",0
"ENSG00000117650",0
"ENSG00000117676",1
"ENSG00000117682",0
"ENSG00000117834",0
"ENSG00000117984",0
"ENSG00000118017",0
"ENSG00000118046",0
"ENSG00000118058",0
"ENSG00000118094",0
"ENSG00000118137",0
"ENSG00000118160",0
"ENSG00000118276",0
"ENSG00000118298",0
"ENSG00000118363",3
"ENSG00000118402",0
"ENSG00000118515",0
"ENSG00000118520",0
"ENSG00000118596",1
"ENSG00000118705",1
"ENSG00000118777",0
"ENSG00000119013",3
"ENSG00000119121",0
"ENSG00000119125",0
"ENSG00000119227",0
"ENSG00000119392",0
"ENSG00000119408",0
"ENSG00000119414",1
"ENSG00000119421",3
"ENSG00000119514",0
"ENSG00000119523",1
"ENSG00000119537",0
"ENSG00000119638",0
"ENSG00000119640",1
"ENSG00000119673",1
"ENSG00000119689",3
"ENSG00000119711",2
"ENSG00000119723",0
"ENSG00000119899",0
"ENSG00000119915",0
"ENSG00000119927",0
"ENSG00000119938",0
"ENSG00000120053",3
"ENSG00000120129",1
"ENSG00000120137",0
"ENSG00000120156",0
"ENSG00000120253",0
"ENSG00000120254",0
"ENSG00000120329",0
"ENSG00000120437",3
"ENSG00000120539",0
"ENSG00000120563",0
"ENSG00000120697",1
"ENSG00000120820",0
"ENSG00000120875",0
"ENSG00000120899",0
"ENSG00000120910",1
"ENSG00000120915",0
"ENSG00000120992",0
"ENSG00000121039",0
"ENSG00000121053",0
"ENSG00000121207",0
"ENSG00000121270",0
"ENSG00000121281",1
"ENSG00000121310",1
"ENSG00000121361",0
"ENSG00000121578",0
"ENSG00000121579",0
"ENSG00000121691",2
"ENSG00000121769",0
"ENSG00000121851",1
"ENSG00000121879",0
"ENSG00000121900",0
"ENSG00000121989",0
"ENSG00000122008",0
"ENSG00000122025",0
"ENSG00000122126",0
"ENSG00000122194",0
"ENSG00000122218",0
"ENSG00000122254",0
"ENSG00000122390",0
"ENSG00000122484",0
"ENSG00000122643",1
"ENSG00000122678",0
"ENSG00000122729",1
"ENSG00000122787",0
"ENSG00000122824",0
"ENSG00000122863",0
"ENSG00000122884",1
"ENSG00000122912",0
"ENSG00000122966",0
"ENSG00000122971",2
"ENSG00000123130",0
"ENSG00000123143",0
"ENSG00000123360",0
"ENSG00000123374",0
"ENSG00000123453",0
"ENSG00000123454",0
"ENSG00000123505",1
"ENSG00000123612",0
"ENSG00000123643",0
"ENSG00000123684",0
"ENSG00000123689",0
"ENSG00000123739",0
"ENSG00000123836",0
"ENSG00000123983",0
"ENSG00000123989",0
"ENSG00000124003",0
"ENSG00000124006",0
"ENSG00000124067",0
"ENSG00000124091",0
"ENSG00000124140",0
"ENSG00000124155",2
"ENSG00000124164",0
"ENSG00000124172",1
"ENSG00000124181",0
"ENSG00000124212",0
"ENSG00000124253",0
"ENSG00000124299",1
"ENSG00000124302",0
"ENSG00000124357",2
"ENSG00000124370",0
"ENSG00000124406",0
"ENSG00000124523",0
"ENSG00000124564",0
"ENSG00000124568",0
"ENSG00000124596",1
"ENSG00000124713",0
"ENSG00000124767",3
"ENSG00000124784",1
"ENSG00000124789",1
"ENSG00000125166",3
"ENSG00000125246",0
"ENSG00000125255",0
"ENSG00000125257",0
"ENSG00000125356",1
"ENSG00000125430",0
"ENSG00000125450",1
"ENSG00000125454",0
"ENSG00000125458",0
"ENSG00000125505",0
"ENSG00000125508",0
"ENSG00000125630",0
"ENSG00000125651",1
"ENSG00000125772",1
"ENSG00000125779",0
"ENSG00000125834",0
"ENSG00000125877",3
"ENSG00000126088",0
"ENSG00000126091",0
"ENSG00000126264",1
"ENSG00000126267",3
"ENSG00000126432",1
"ENSG00000126522",0
"ENSG00000126562",0
"ENSG00000126583",0
"ENSG00000126821",1
"ENSG00000126883",0
"ENSG00000126934",0
"ENSG00000127080",0
"ENSG00000127125",1
"ENSG00000127184",3
"ENSG00000127329",0
"ENSG00000127334",1
"ENSG00000127415",0
"ENSG00000127472",0
"ENSG00000127540",1
"ENSG00000127564",0
"ENSG00000127884",3
"ENSG00000127947",0
"ENSG00000127952",0
"ENSG00000128039",0
"ENSG00000128050",2
