"","GSM565276","GSM565277","GSM565278","GSM565279","GSM565280","GSM814482","GSM814483","GSM814484","GSM814485","GSM1070753","GSM1070754","GSM1070757","GSM1070758","GSM1070761","GSM1070762","GSM1215107","GSM1215109","GSM1215111","GSM1215113","GSM2080663","GSM2080664"
"5153",1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
"5150",1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"5138",1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0
"8622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5141",1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1
"5143",1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1
"10846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5152",0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0
"5148",0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
"8654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5145",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5147",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"5146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5158",0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
"5149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1737",0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
"5162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5161",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"55163",1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
"10396",0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0
"5105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5106",0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
"8310",1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
"5833",0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"10400",1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1
"26227",0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0
"5730",0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
"27306",1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
"9536",0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1
"80142",1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
"5740",1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
"114971",1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1
"9489",1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1
"5743",1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
"5742",1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
"6898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5264",1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1
"5728",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"8871",1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
"8395",1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1
"8394",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"23396",1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
"5297",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"55361",0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
"5298",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"5295",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23533",0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1
"5290",0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1
"5293",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"5296",1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"8503",0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"5291",1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1
"5294",1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
"10870",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4952",0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0
"23236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5336",0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
"5335",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"5334",1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
"5331",0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1
"257068",1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
"84812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5330",1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0
"23007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113026",0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1
"5333",1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
"89869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5286",1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
"5287",1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1
"200576",1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0
"5305",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79837",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"5289",1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1
"5277",1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0
"51227",1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
"8818",1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
"9091",1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
"5279",0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1
"5283",1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
"123745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8398",1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"64600",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"81579",0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"100137049",0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0
"5322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5320",1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0
"30814",0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1
"26279",1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
"5319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10654",1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
"117283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9807",1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0
"51447",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8875",0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1
"55350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27068",1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
"8613",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8611",1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1
"8612",0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
"5498",0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"8288",1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
"9588",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4353",0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
"5625",0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
"6578",1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
"23761",1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
"9791",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81490",1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
"10005",0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0
"10965",0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"122970",0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1
"5805",1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"6303",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112483",1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0
"8566",1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1
"151531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7378",1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1
"2944",0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0
"64080",1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1
"5959",0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"8608",1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
"112724",1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1
"157506",1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1
"51109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57665",1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1
"195814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50700",0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0
"8228",1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
"113278",0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1
"54981",1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
"6482",1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1
"6484",1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"6483",0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
"10090",0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0
"9653",0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0
"3423",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222537",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"9957",0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
"9951",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9956",0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
"9955",0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
"9953",0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1
"55501",0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"113189",0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"50515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"166012",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
"411",1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
"23563",1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
"4166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10164",0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1
"9435",0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"8534",0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0
"9469",0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
"56548",1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
"266722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9394",1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1
"90161",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"2799",0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1
"10157",0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"118881",1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"3176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1
"81537",0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"6652",1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
"6342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9056",1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"55304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9517",0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
"10558",0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
"2098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
"8869",0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
"56848",1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"8877",1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
"130752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339221",0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
"55627",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55512",1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0
"6609",1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
"6610",0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
"259230",0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0
"116369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284129",1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0
"26266",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0
"6646",0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1
"6649",1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0
"6648",0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"6647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6697",1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1
"6723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6713",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2222",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6715",1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0
"6716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"6532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6487",0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"10402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10610",0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1
"81849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30815",0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
"6489",0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1
"29906",1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
"412",1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1
"6391",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"6390",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6392",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6389",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6821",0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
"6533",0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
"5092",0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1
"23530",0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
"79178",1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0
"6567",0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1
"1890",1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
"55217",1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0
"7296",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80162",1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
"7166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"121278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6916",0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1
"7054",0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
"7306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10020",1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0
"29880",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7355",1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0
"7358",1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1
"23169",0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0
"80146",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5168",0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0
"84912",0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"3906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7357",1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0
"11046",1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1
"54576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54658",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
"54577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54963",1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1
"7498",0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
"9942",1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0
"64132",1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0
"64131",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0
"51181",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64077",0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
"5464",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51706",1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0
"51700",0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1
"10587",1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"80347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84618",1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1
"22978",1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"51251",1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
"93034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100526794",1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56954",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5313",1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
"728441",0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
"124975",0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
"91227",0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0
"102724197",0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
"92086",0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
"2686",1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0
"5211",0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1
"1491",0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1
"2819",1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
"29925",1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
