"","GSM662182","GSM662183","GSM662190","GSM662212","GSM662213","GSM662214","GSM662215","GSM662216","GSM662217","GSM662218","GSM2086285","GSM2086286","GSM2086287","GSM2086288","GSM2086289","GSM2086290"
"3000",0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
"1557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1545",0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"5244",0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
"2977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1543",1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
"1544",1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0
"9615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4144",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4143",1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0
"5150",1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
"27430",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4548",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"763",0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
"5143",0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1
"11238",1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0
"4598",1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
"5137",0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1
"3636",0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1
"5151",0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
"23556",0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0
"55650",1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0
"3635",1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1
"3633",0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0
"8867",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"5140",1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1
"27124",1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0
"53905",0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0
"50506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5142",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"343",0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
"5281",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"3632",1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1
"10846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84720",0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0
"56623",1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1
"5141",1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0
"8622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3628",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3707",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"80235",0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0
"5144",1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"3706",1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
"5153",1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1
"80271",1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
"94005",0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"27115",0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0
"128869",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"51477",1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0
"10026",1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1
"5138",0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1
"51604",1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0
"3631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8821",1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
"50940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84693",0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1
"8733",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4594",0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1
"3028",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5152",1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
"3033",0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
"3037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4507",0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
"3038",0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"3036",1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
"27235",0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
"6521",0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0
"83697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10797",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56913",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6522",1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1
"6508",1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
"5145",1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
"4668",0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1
"9498",0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1
"57282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6528",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"3098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80201",0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0
"8654",1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
"2645",1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
"483",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3101",0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0
"5149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1
"480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1
"3099",1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"5147",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"482",1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0
"476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11112",0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
"3067",0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1
"6549",1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0
"6550",1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1
"5148",0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
"496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6548",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
"495",1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"55748",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5158",0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
"84735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6559",1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0
"8942",1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"5162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3157",0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0
"5161",0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0
"123041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1737",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"3158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55163",0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1
"25769",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"54511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10396",1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
"57419",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"9187",1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1
"5105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124583",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3155",0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1
"5106",1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0
"3162",0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0
"3163",0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"79077",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8310",0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
"9583",1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"26062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197257",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5833",1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0
"1841",1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"10400",0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
"6448",1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1
"29922",1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"26227",0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1
"10201",0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
"5730",0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0
"4830",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27306",1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"80142",1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0
"4831",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4832",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
"200576",1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
"8396",1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1
"9536",1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1
"4833",0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
"6005",0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
"79837",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5740",1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0
"5289",1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
"57127",0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0
"6557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5277",1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
"114971",0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1
"6558",1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"349565",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9489",0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1
"64802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8818",1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
"5743",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"5742",0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
"10135",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6898",0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
"5053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5283",0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"5264",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4837",0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
"5409",0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1
"5728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"645740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8871",1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1
"51227",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8395",0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"9091",0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
"4842",1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
"23396",1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0
"4843",1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"5279",1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"8394",1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
"55361",1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"201288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4846",1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1
"5297",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5298",0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1
"5294",1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"123745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5290",1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
"6580",1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"5295",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10870",1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
"55808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5320",1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1
"8503",0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0
"30833",0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1
"81579",0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1
"56953",1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0
"23533",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8398",1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1
"5296",1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
"5322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4907",0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
"5291",1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0
"5293",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4952",0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0
"64600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64064",0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1
"23236",1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
"100137049",1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1
"30814",1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0
"26279",0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0
"5335",0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1
"8399",0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"5332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257068",1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1
"5319",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6489",1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0
"5336",0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1
"23007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29906",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
"5334",0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
"10654",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9651",1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
"9807",0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1
"412",0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
"51196",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"117283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5331",0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1
"84812",1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"5330",0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1
"6391",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"113026",0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
"6392",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6390",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51447",1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"5333",0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1
"6389",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6821",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
"89869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6533",0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0
"5288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55350",1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
"5092",1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0
"5287",1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
"23530",1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0
"5286",1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1
"8876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79178",1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1
"5305",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8875",1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"64499",1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"6567",0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
"7177",1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"1890",0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1
"27068",1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"1636",1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1
"9365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9331",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"55217",0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0
"7368",0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
"7296",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5315",1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"8611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26063",0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0
"8612",1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
"1666",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"874",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
"5498",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
"11181",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10901",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"126410",1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
"80162",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
"7166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8288",0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
"2053",0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
"9588",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8897",1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1
"4353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8898",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5625",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9152",0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1
"6578",1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
"6561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9497",1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1
"115584",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6575",1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
"6916",0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0
"23761",0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
"6574",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7054",1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0
"142680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9791",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6534",1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0
"81490",0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
"10005",0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1
"3293",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1622",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"10965",0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1
"28965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122970",0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"10020",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"23205",0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
"5805",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26061",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"112483",0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
"6303",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29880",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7355",0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0
"6564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8566",0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
"113235",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"151531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7358",0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1
"23169",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51056",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7378",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9390",0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1
"80146",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5184",0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
"4891",0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
"5168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2944",1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1
"30061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84912",0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"248",1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"64080",0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1
"4524",0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0
"3906",0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0
"65263",1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
"8608",1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1
"25796",1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1
"5959",0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
"7357",1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
"28982",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"6120",1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0
"11046",1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1
"54576",1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
"54575",1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"51109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"157506",0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
"54578",1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
"54579",1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"10864",0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"9356",1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
"54657",1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"195814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9376",1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0
"112724",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"50700",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
"54658",1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"348932",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"54659",1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"54577",1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
"57665",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"120103",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145226",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54600",1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
"222962",0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
"8228",0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1
