"","GSM2579315","GSM2579319","GSM2579323","GSM2579327","GSM2579331","GSM2579335","GSM3045784","GSM1414742","GSM1414743","GSM1414744","GSM1414745"
"55304",0,1,0,0,0,0,0,0,0,1,1
"9517",1,0,1,0,1,1,1,0,1,1,1
"10558",1,1,1,1,1,0,1,1,1,1,1
"2098",1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,0,1,0,1,0,1,1,0,0
"8869",0,0,0,1,1,0,0,0,1,1,1
"56848",1,1,0,1,0,0,1,1,0,0,0
"8877",1,1,0,1,0,0,0,1,0,0,0
"130752",1,0,0,1,0,0,0,0,0,1,1
"339221",0,0,0,0,0,0,0,0,0,0,1
"55627",1,1,0,0,1,1,1,1,1,1,0
"55512",0,0,0,1,0,1,0,0,0,1,1
"6609",1,1,1,1,1,1,1,1,1,1,1
"6610",0,1,1,1,0,0,0,1,0,0,0
"259230",1,1,0,0,0,0,0,0,0,1,1
"116369",0,0,0,1,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0
"115019",0,0,0,0,0,0,0,0,0,0,0
"284129",1,0,0,1,0,0,1,1,1,0,0
"26266",0,1,0,1,1,1,1,0,0,0,1
"6646",1,1,0,1,1,1,1,0,1,1,1
"6649",0,0,0,0,0,0,0,0,0,0,0
"6648",1,1,1,0,0,0,1,0,1,1,0
"6647",1,1,1,1,1,1,1,1,1,1,1
"6697",0,0,0,0,0,0,0,0,1,1,0
"6723",1,1,1,1,1,1,1,1,1,1,1
"6611",1,1,1,1,1,1,1,1,1,1,1
"6713",1,0,0,0,1,1,1,1,0,1,0
"2222",1,1,1,1,1,1,1,1,1,1,1
"6715",1,0,1,0,1,0,0,0,1,1,1
"6716",0,0,0,0,0,0,0,0,0,0,0
"15",1,1,1,1,1,1,1,1,0,0,0
"6532",1,0,0,0,0,0,1,1,1,0,1
"6487",0,0,0,1,1,1,1,0,0,1,1
"10402",0,0,0,1,1,0,1,0,0,1,1
"10610",0,0,0,0,0,1,0,1,0,0,0
"81849",1,1,1,1,1,1,1,0,1,0,1
"256435",0,0,0,1,1,0,0,0,1,0,1
"30815",1,0,0,0,1,1,1,1,0,1,0
"6489",0,1,0,1,0,0,0,0,0,1,1
"29906",0,0,0,0,0,0,0,0,0,0,0
"412",0,1,1,1,1,0,0,1,0,1,1
"6391",0,1,1,0,0,0,0,1,0,0,0
"6390",1,1,1,1,1,1,1,1,1,1,1
"6392",1,1,1,1,1,1,1,1,1,1,1
"6389",0,1,0,0,1,1,1,1,1,0,0
"6821",1,0,0,1,0,1,0,0,0,0,1
"6533",1,1,1,0,0,0,1,0,1,1,0
"5092",1,1,0,1,0,1,1,1,1,1,0
"23530",1,1,0,0,0,0,0,0,1,1,1
"79178",0,1,0,1,0,1,0,1,1,0,0
"6567",0,0,1,1,0,0,1,1,0,0,0
"1890",0,1,0,1,1,1,0,1,0,1,0
"55217",1,0,1,0,0,0,0,0,1,0,1
"7296",1,1,1,1,1,1,1,1,1,1,1
"11181",0,0,0,0,1,0,0,0,0,0,0
"80162",1,1,1,1,1,1,1,1,1,1,1
"7166",1,0,0,1,0,1,1,1,0,0,1
"121278",0,0,0,0,0,0,0,0,0,0,0
"169355",0,0,0,1,0,0,0,0,0,1,0
"6999",1,0,0,0,0,0,1,1,1,1,1
"6561",0,0,0,0,0,0,0,0,0,0,0
"6916",0,1,1,0,1,0,1,1,0,1,1
"7054",0,0,0,0,0,0,0,0,0,0,0
"7306",0,0,0,0,0,0,0,0,0,0,0
"10020",1,1,1,1,1,0,0,0,1,1,0
"29880",1,1,1,1,1,1,1,1,1,1,1
"7355",1,0,0,1,1,1,0,1,1,0,0
"7358",0,1,1,0,0,1,0,0,1,0,1
"23169",1,0,0,1,1,1,1,0,1,1,1
"80146",1,1,1,1,1,1,1,1,1,1,1
"5168",1,1,0,1,1,0,1,0,1,1,1
"84912",1,0,0,0,0,1,0,0,1,1,0
"3906",0,0,0,0,0,0,0,0,0,0,0
"7357",1,1,1,1,1,0,1,1,1,1,1
"11046",1,0,0,0,1,0,1,1,0,0,1
"54576",0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,0,0,0,0,0,0,0,0
"54657",0,0,0,0,0,0,0,0,0,0,0
"54659",0,0,0,0,0,0,0,0,0,0,0
"54658",0,0,0,0,0,0,0,0,0,0,0
"54577",0,0,0,0,0,0,0,0,0,0,0
"54600",0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,0,0,0,0,0,0,0,0
"54578",0,0,0,0,0,0,0,0,0,0,0
"7364",0,0,0,0,0,0,0,0,0,0,0
"54490",0,0,0,0,0,0,0,0,0,0,1
"7367",0,0,0,0,0,0,0,0,0,1,1
"7365",0,0,0,0,0,0,0,0,0,0,0
"10720",0,0,0,0,0,0,0,0,0,0,0
"7363",0,0,0,0,0,0,0,0,0,0,0
"54963",1,1,1,1,1,1,1,1,1,1,1
"7498",0,0,0,0,1,0,0,0,1,0,0
"9942",1,1,1,0,0,0,0,0,1,0,0
"64132",0,1,0,1,1,0,1,1,1,0,0
"64131",0,0,0,1,1,1,1,0,1,0,0
"51181",1,1,1,1,1,1,1,1,1,1,1
"64077",1,0,1,0,1,0,1,1,0,0,0
"5464",1,1,1,1,1,1,1,1,1,1,1
"10724",1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,1,0,0,0,0,0,0,0
"2495",1,1,1,1,1,1,1,1,1,1,1
"1356",0,1,0,1,1,0,1,0,0,1,0
"2512",1,1,1,1,1,1,1,1,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1
"51706",1,1,1,1,1,1,1,1,1,1,1
"51700",0,0,0,1,0,1,1,1,1,1,0
"10587",1,0,0,1,0,1,1,1,0,0,0
"80347",1,1,1,1,1,1,1,1,1,1,1
"84618",0,0,0,0,0,0,1,0,0,1,1
"22978",0,0,1,0,1,0,0,0,1,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1
"93034",0,0,0,0,1,1,0,0,1,1,1
"100526794",0,0,0,0,0,0,0,0,0,0,0
"353",1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1
"56954",0,1,0,1,0,0,1,0,0,1,1
"5313",0,0,0,0,0,0,0,0,0,0,0
"728441",0,0,0,0,0,0,0,1,0,1,0
"124975",0,0,1,1,0,0,0,0,1,1,0
"91227",0,0,0,0,0,0,0,0,0,0,0
"102724197",0,0,0,0,0,0,0,1,0,1,0
"92086",0,0,0,0,0,0,0,0,0,0,0
"2686",1,1,1,1,1,1,1,1,1,1,1
"5211",1,1,1,1,1,1,1,1,1,1,1
"1491",1,0,1,0,1,1,1,0,1,1,0
"2819",1,1,0,0,0,0,1,1,0,1,1
"29925",1,1,0,1,1,0,0,1,1,0,0
"29926",1,0,0,1,1,1,1,1,1,1,0
"102724560",0,0,0,0,0,0,0,0,0,0,0
"875",0,0,0,0,0,0,0,0,0,0,0
"249",1,1,1,1,1,1,0,1,0,1,0
"22934",1,1,1,1,1,1,1,1,1,1,1
"2766",1,0,0,0,1,1,1,1,1,0,0
"51292",1,1,1,1,1,1,1,1,1,1,1
"57571",1,1,0,1,1,0,1,1,0,1,0
"8833",1,1,1,1,1,1,1,1,1,1,1
"5538",1,1,1,1,1,1,1,1,1,1,1
"641371",0,1,1,1,0,0,1,1,0,1,0
"11332",1,1,0,0,0,1,1,1,1,0,0
"55825",0,0,1,0,0,1,0,0,1,1,0
"51102",1,1,0,0,0,1,1,1,0,1,0
"37",1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0
"132158",0,0,1,1,1,0,1,1,0,0,0
"641649",1,1,0,1,0,0,0,1,0,1,0
"23475",1,0,1,1,0,1,0,1,0,0,0
"50484",0,1,1,0,1,0,1,0,0,1,1
"6240",1,1,1,0,1,1,1,1,1,1,0
"6241",1,0,1,0,1,0,1,1,0,1,1
"3156",0,1,1,1,0,1,1,0,1,1,0
"79966",0,1,0,1,0,0,0,0,1,1,0
"10588",0,1,1,0,0,0,1,1,1,1,0
"84890",1,1,0,0,1,1,0,0,1,0,0
"80025",0,1,1,0,0,1,0,0,1,1,1
"53354",1,0,1,1,0,1,1,0,1,1,1
"79646",0,1,1,0,0,1,0,0,1,0,1
"83594",0,0,1,1,1,0,0,0,1,0,1
"7263",1,0,0,1,0,0,1,1,0,1,1
"26275",1,1,1,0,1,0,1,0,0,1,1
"29920",1,1,1,1,1,1,1,1,1,1,1
"7389",1,1,1,1,1,1,1,1,1,1,1
"1595",1,1,1,0,0,0,0,1,1,1,0
"130367",0,1,0,0,0,0,1,1,0,1,1
"10478",0,1,1,1,1,1,1,1,1,1,1
"23443",1,1,0,1,1,0,0,0,0,1,1
"64240",0,0,0,0,0,0,0,0,0,0,1
"64241",0,0,0,1,0,0,0,1,1,0,0
"284111",0,1,1,0,1,0,0,0,1,0,1
"8435",0,0,0,1,0,0,0,1,1,0,0
"3988",1,1,1,1,1,1,1,1,1,1,1
"377677",1,0,1,1,0,0,1,0,1,1,1
"767",0,1,1,0,0,1,0,0,0,1,1
"765",0,1,1,0,1,0,1,1,1,0,0
"759",1,0,0,0,0,0,0,0,0,0,0
"760",1,1,0,0,0,0,0,1,1,0,0
"23632",1,0,1,0,1,0,0,1,1,1,0
"766",0,0,0,0,0,0,0,0,0,1,1
"771",0,0,0,0,0,0,0,0,0,0,0
"768",0,0,0,0,0,0,0,0,1,0,0
"762",0,0,0,0,0,0,0,0,0,0,0
"10057",0,0,0,1,1,1,1,0,1,1,1
"6556",0,0,0,0,1,1,1,1,0,0,0
"6568",0,0,1,0,0,0,1,1,0,0,0
"7779",1,0,1,1,1,1,1,0,0,1,1
"54020",1,1,0,1,0,1,0,1,1,0,0
"215",1,0,0,1,0,1,0,1,0,0,0
"5825",1,0,1,1,0,1,0,0,0,1,1
"641372",1,0,0,0,1,1,1,1,0,0,1
"9045",1,1,1,1,1,1,1,1,1,1,1
"4017",1,0,0,0,1,1,1,1,1,0,0
"84105",0,1,1,1,0,0,0,0,0,1,0
"25830",0,0,0,0,0,1,0,0,0,0,0
"84569",0,0,0,0,0,0,0,1,0,0,0
"4025",0,0,0,0,0,0,0,1,0,0,0
"54995",1,0,1,0,1,1,0,0,1,1,1
"93492",0,0,1,1,0,0,1,1,0,1,0
"1267",1,1,1,1,1,1,1,1,1,1,0
"10249",0,0,0,0,1,0,0,0,0,0,0
"1573",1,1,0,1,0,0,1,0,1,1,0
"1580",0,0,0,0,1,0,0,0,0,0,0
"199974",0,0,0,0,0,0,0,0,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0
"1555",1,0,0,0,0,0,0,0,0,0,0
"1549",0,1,1,0,0,0,1,0,1,1,0
"57834",0,0,0,0,0,0,0,0,0,0,0
"29785",1,1,1,1,1,1,1,1,0,1,0
"1215",0,0,0,0,1,0,0,0,0,1,0
"1357",0,0,0,0,0,0,0,0,1,0,0
"93979",0,0,0,0,1,1,1,0,0,1,0
"57094",0,0,0,0,0,0,0,0,0,0,0
"1358",1,0,0,0,1,0,0,0,0,0,0
"7177",1,1,1,1,1,1,1,0,0,1,0
"64499",1,1,1,1,1,1,1,0,0,1,0
"23430",0,0,0,0,0,0,0,0,0,1,0
"1636",0,1,0,0,0,0,0,1,0,0,0
"9365",0,0,0,1,0,1,1,1,0,0,1
"9331",0,0,0,0,0,1,1,0,1,0,1
"7368",0,1,0,0,0,0,1,1,0,1,1
"5315",1,1,1,1,1,1,1,1,1,1,1
"1666",1,1,1,1,1,1,1,1,1,1,1
"874",1,1,0,1,0,0,1,1,1,0,0
"10901",0,0,0,1,0,1,1,1,1,0,0
"126410",0,0,1,0,0,0,1,1,0,0,0
"2053",1,1,1,1,1,1,1,1,1,1,1
"8897",0,0,0,1,1,0,1,1,1,0,0
"8898",1,1,1,0,0,0,1,0,1,1,1
"9152",0,0,0,0,0,0,0,0,0,0,0
"9497",1,0,1,1,0,1,0,0,0,1,1
"115584",0,0,0,0,1,0,0,0,1,0,0
"6575",1,1,0,1,1,0,1,1,1,0,0
"6574",1,1,1,1,1,1,1,1,1,1,1
"142680",0,0,1,0,0,0,1,1,0,0,0
"6534",0,0,1,0,0,0,0,0,0,0,0
"3293",0,0,0,0,0,0,0,0,0,0,0
"1622",1,1,1,1,1,1,1,1,1,1,1
"225",1,0,0,0,1,1,1,0,0,0,1
"28965",0,0,0,0,0,0,0,1,0,0,0
"23205",1,0,0,0,0,0,0,0,0,1,1
"26061",1,1,1,1,1,1,1,1,1,1,1
"54716",1,0,0,0,0,0,1,1,0,0,1
"6564",0,0,0,0,0,0,0,0,0,0,0
"113235",1,0,1,1,0,0,1,1,1,0,0
"1200",1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0
"51056",1,1,1,1,1,1,1,1,1,1,1
"9390",1,0,0,0,0,0,1,0,0,1,1
"5184",1,1,1,1,1,1,1,1,1,1,1
"4891",0,1,0,1,1,1,1,0,1,1,1
"30061",1,0,0,0,1,1,1,1,1,0,0
"248",0,0,0,0,0,0,0,0,0,0,0
"4524",0,1,0,0,1,1,1,1,1,0,0
"25796",1,1,1,1,1,1,1,1,1,1,1
"28982",1,0,1,0,1,0,1,0,0,1,1
"6120",1,0,1,0,0,1,1,0,0,1,1
"10864",0,1,1,0,0,1,0,1,0,1,0
"9376",0,0,0,0,0,0,0,0,0,0,0
"9356",0,0,0,0,0,0,0,0,0,0,0
"348932",0,0,0,0,0,0,0,0,0,0,0
"120103",1,0,0,1,1,0,0,0,0,0,1
"1080",0,0,0,0,0,0,0,0,0,0,0
"85320",1,1,0,0,0,0,0,0,0,1,0
"222962",1,0,1,1,0,1,0,1,0,0,0
"10351",0,1,0,0,1,0,0,0,0,0,0
"9429",0,0,1,0,1,0,1,0,1,0,1
"55867",0,0,0,0,0,0,0,0,0,0,0
"364",0,1,1,0,1,1,0,1,0,1,0
"89872",0,1,0,0,0,0,0,0,0,0,0
"360",1,1,1,1,1,1,1,1,1,1,1
"21",0,0,1,1,0,1,1,1,1,0,0
"24",0,0,0,0,0,0,0,0,0,0,0
"125206",0,0,0,1,1,1,1,1,0,0,1
"200010",1,0,0,1,0,1,1,0,1,0,1
"6524",1,1,1,0,1,0,1,1,1,0,0
"159963",0,0,0,0,0,0,0,0,0,0,0
"55065",0,1,0,1,0,0,0,1,1,0,0
"79581",1,1,1,1,1,1,1,1,1,1,1
"3767",0,0,0,0,0,0,0,0,0,1,1
"6833",0,0,0,0,0,0,0,0,0,0,0
"10060",0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0
"5947",0,0,0,0,0,0,0,0,0,0,0
"64220",0,0,0,0,0,0,0,0,0,0,0
"5950",0,0,0,0,0,0,0,0,0,0,0
"5948",0,0,0,0,0,1,0,0,0,0,1
"949",0,1,0,0,1,0,1,1,0,1,0
"29881",0,0,0,0,0,0,0,1,0,0,0
"2350",0,0,0,1,0,1,1,1,0,0,1
"3248",0,0,1,1,0,1,0,1,1,0,1
"166929",0,0,0,0,0,0,0,0,0,1,1
"56261",1,1,1,1,1,1,1,0,1,1,1
"3658",0,1,0,1,1,1,1,0,1,1,1
"203",0,0,0,1,0,1,1,1,0,1,0
"122481",0,0,1,0,0,0,0,0,1,1,0
"159",1,1,1,1,1,1,1,1,1,1,1
"122622",0,0,1,1,0,1,1,1,0,0,0
"11212",1,1,1,1,1,1,1,1,1,1,1
"383",0,1,0,1,1,0,0,0,1,0,1
"1371",1,0,1,1,1,0,1,0,0,1,1
"1503",1,0,0,0,1,1,0,0,1,1,0
"56474",1,1,0,0,1,1,1,0,1,1,1
"2987",1,1,1,1,1,1,1,1,1,1,1
"5860",1,1,1,1,1,1,1,1,1,1,1
"9453",1,0,1,0,0,0,1,0,1,1,1
"2027",0,0,1,0,1,0,1,1,1,0,0
"2026",1,1,1,1,1,1,1,1,1,1,1
"2023",1,1,1,1,1,1,1,1,1,1,1
"9843",0,0,0,0,0,0,0,0,0,0,1
"80308",1,1,1,1,1,1,1,1,1,1,1
"7360",1,1,1,1,1,1,1,1,1,1,1
"26330",0,0,0,0,0,0,0,1,0,1,0
"2597",1,1,1,1,1,1,1,1,1,1,1
"9945",0,1,0,0,0,0,1,0,1,0,1
"2673",1,0,1,0,1,0,1,0,1,1,1
"2752",0,0,1,0,1,1,1,1,1,0,0
"51557",0,0,0,0,0,0,0,1,0,0,0
"1800",0,0,0,0,0,0,1,1,0,0,1
"2762",1,0,1,1,1,1,1,1,1,0,0
"2643",1,1,1,1,1,1,1,1,1,1,1
"761",1,1,0,0,0,1,1,0,0,0,1
"359",0,0,0,0,0,0,0,0,0,0,0
"4284",1,0,0,1,1,0,0,0,0,0,1
"361",0,0,0,0,0,0,0,0,0,0,0
"358",1,1,1,1,1,1,1,1,1,1,0
"362",0,0,0,0,0,0,0,1,1,0,0
"3145",1,1,1,1,0,1,1,1,1,1,1
"586",0,0,0,0,1,0,1,0,0,1,1
"3614",1,1,1,1,1,1,1,1,1,1,1
"3615",1,1,1,1,1,1,1,1,1,1,1
"682",1,1,1,1,1,1,1,1,1,1,1
"4351",1,1,1,1,1,1,1,1,1,1,0
"441024",0,0,1,1,1,1,0,0,0,1,1
"100287639",0,0,0,0,0,0,0,0,0,0,0
"65220",1,0,1,1,0,0,1,1,0,0,0
"389015",0,0,0,0,0,0,0,0,0,1,0
"6553",0,0,0,0,1,1,1,1,0,1,0
"2821",1,1,1,1,1,1,1,1,1,1,1
"5230",1,1,1,1,1,1,1,1,1,1,1
"5232",1,0,1,0,1,0,0,0,0,0,0
"375056",1,1,0,0,0,1,0,0,1,0,1
"5236",1,0,1,0,1,1,1,1,1,0,0
"55276",1,1,1,1,1,0,1,0,1,1,1
"5373",1,0,0,0,1,1,1,1,0,1,0
"5372",0,0,0,1,1,0,0,1,1,0,0
"210",0,1,0,1,0,1,1,1,1,0,0
"60490",0,1,0,1,1,0,1,1,0,0,0
"79717",1,1,1,1,1,1,1,1,1,1,1
"58510",0,0,0,0,0,0,0,0,0,1,0
"153201",0,0,0,0,0,0,0,0,0,0,0
"5634",1,1,1,1,1,1,1,1,1,1,1
"5631",1,1,1,1,1,1,1,1,1,1,1
"221823",0,0,0,0,1,0,0,1,0,0,0
"29968",1,0,1,1,1,1,1,1,1,1,1
"5723",0,0,1,1,1,0,1,0,0,0,1
"55312",1,0,1,0,0,0,1,0,1,1,1
"6888",1,1,1,1,1,1,1,1,1,1,1
"79896",0,1,1,0,1,0,0,0,1,0,1
"84076",0,0,0,0,0,0,0,0,0,0,0
"7086",1,1,1,1,1,1,1,1,1,1,1
"8277",0,1,0,0,1,1,1,1,1,0,0
"27010",1,0,0,1,0,0,1,0,1,1,0
"7167",1,1,1,1,1,1,1,1,1,1,1
"286016",1,1,0,0,0,0,1,1,0,1,0
"2582",0,0,1,0,1,1,0,1,1,0,0
"6675",0,0,0,1,0,1,1,0,0,1,1
"91373",1,1,0,0,1,0,0,1,0,0,0
"7390",0,1,0,0,1,1,0,1,0,0,0
"8170",0,0,0,0,1,0,1,1,0,1,0
"6563",1,1,0,0,1,1,0,0,0,1,1
"374569",0,0,0,0,0,0,0,0,0,0,1
"100507855",0,1,0,0,0,0,0,0,0,1,1
"55191",1,0,0,1,1,0,1,0,1,0,1
"132",1,1,1,1,1,1,1,1,1,1,1
"97",1,1,1,0,0,1,1,0,0,1,1
"98",0,0,0,1,1,1,1,1,1,0,0
"112611",1,0,0,1,0,0,1,0,1,1,1
"51005",0,1,1,1,0,0,1,1,0,0,0
"471",1,1,1,1,1,1,1,1,1,1,1
"435",1,0,0,1,1,0,1,1,1,0,0
"171425",0,0,1,0,1,1,1,1,1,0,0
"10007",1,1,1,1,1,1,1,1,1,1,1
"132789",1,0,1,1,0,1,1,0,1,0,1
"2584",0,0,1,1,1,1,1,1,0,0,0
"2585",0,1,0,1,1,0,0,0,1,1,0
"2592",1,1,1,1,1,1,1,1,1,1,1
"5471",0,1,1,0,0,1,1,0,1,0,1
"84264",1,1,0,0,1,0,1,1,0,0,1
"3034",0,1,0,0,0,1,1,0,0,0,1
"144193",1,0,1,0,0,1,1,1,0,1,1
"2739",1,1,1,1,1,1,1,1,1,1,1
"3613",0,1,0,1,0,0,0,1,1,0,0
"3612",1,0,0,1,1,1,0,0,0,0,1
"8776",0,0,0,1,1,1,1,0,0,1,1
"2978",0,0,0,0,0,0,0,0,0,0,0
"4953",1,1,1,1,1,1,1,1,1,1,1
"5214",1,1,1,1,1,1,1,1,1,1,1
"5213",0,1,0,1,1,0,1,1,1,1,0
"6569",0,0,0,1,0,0,0,0,0,1,0
"10050",0,0,0,0,1,0,0,0,0,0,0
"10568",0,0,0,0,0,0,0,0,0,0,1
"10786",1,0,1,0,1,0,0,1,1,1,0
"10246",0,0,0,0,0,0,0,0,0,0,0
"5198",1,1,0,0,1,0,0,1,0,0,0
"113675",0,1,0,0,0,0,1,0,0,0,1
"7298",1,1,0,1,0,0,1,1,0,1,0
"131669",0,0,0,0,0,0,0,1,0,0,0
"5973",0,0,0,1,0,1,0,1,1,0,0
"1635",1,1,1,1,1,1,1,1,1,1,1
"286297",0,0,0,0,0,0,0,0,0,0,0
"10560",0,0,1,1,1,0,0,0,0,1,1
"191",1,1,1,1,1,1,1,1,1,1,1
"10768",1,1,1,1,1,1,1,1,1,1,1
"25874",1,1,1,1,1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1,1,1,1,1
"57198",0,0,0,1,1,0,0,1,1,1,0
"5205",0,0,1,0,1,0,1,0,0,1,1
"23250",0,1,0,0,1,0,1,0,1,1,1
"286410",1,1,1,1,0,0,1,0,1,0,1
"5243",1,1,0,1,0,1,0,0,0,0,1
"55856",0,0,1,1,1,0,1,0,1,1,1
"7350",0,1,0,0,0,0,0,0,0,0,1
"26027",0,0,0,1,0,1,1,1,0,1,0
"10058",0,0,0,1,0,0,0,0,1,1,1
"51458",1,1,1,1,1,1,1,0,1,0,0
"948",0,1,0,1,0,0,0,0,0,0,0
"10928",1,0,0,0,0,1,0,1,1,0,0
"1728",1,1,1,0,0,1,1,1,1,0,0
"2946",0,0,1,1,0,0,1,0,0,1,1
"125981",1,0,0,1,0,1,0,1,1,0,1
"55331",0,0,0,1,1,1,1,0,0,1,1
"340485",1,0,1,0,0,0,1,0,0,1,1
"2760",0,0,1,0,1,1,0,1,0,0,0
"5660",1,1,1,1,1,1,1,1,1,1,1
"57704",1,1,0,1,1,0,1,1,1,0,0
"4759",0,0,0,0,0,0,0,0,0,0,0
"10825",0,1,0,0,1,0,0,0,1,1,0
"7903",1,1,1,0,0,1,1,0,0,0,1
"5407",0,0,0,0,0,0,0,0,0,0,0
"119548",0,0,0,0,0,0,0,0,0,0,0
"5408",0,0,0,0,0,0,0,0,0,0,0
"221955",0,0,0,0,1,1,0,1,1,0,0
"9388",0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0
"57104",1,1,1,1,1,1,1,1,1,1,1
"3991",0,1,0,1,1,0,1,1,1,0,0
"747",0,0,0,0,0,1,1,1,1,0,0
"8513",1,0,0,0,0,0,0,0,0,0,0
"5406",0,0,0,0,0,0,0,0,0,1,0
"2170",0,1,1,0,0,1,0,0,0,1,1
"2171",1,0,0,1,1,0,0,1,0,1,0
"2167",0,0,0,0,0,0,0,0,0,0,1
"2172",0,0,0,0,0,1,0,0,0,0,0
"646480",0,0,0,0,0,0,0,0,0,0,0
"2173",0,0,0,0,0,0,0,0,0,0,0
"646486",0,0,0,0,0,0,0,0,0,0,0
"2169",0,1,0,0,0,1,0,0,0,0,1
"6296",1,1,0,1,1,0,0,0,1,0,1
"341392",0,0,0,0,0,0,0,0,0,0,0
"54988",0,0,0,0,0,0,0,0,0,0,0
"123876",0,0,0,0,0,0,0,0,0,0,0
"348158",0,0,0,0,0,0,0,0,0,0,0
"344967",0,1,0,0,1,0,0,1,0,1,0
"154141",1,1,0,1,0,1,0,0,0,1,1
"51099",1,1,0,0,0,1,1,0,1,1,1
"253558",1,0,0,1,0,0,0,0,1,0,1
"84513",1,1,0,1,0,0,1,0,0,1,1
"64748",1,1,1,0,1,0,1,0,0,1,1
"9890",0,0,0,0,0,0,0,0,0,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1
"196051",0,0,0,0,0,0,0,0,0,0,0
"79948",0,1,1,0,1,0,1,0,0,1,0
"23175",1,1,1,1,1,0,1,0,1,1,1
"64900",1,1,0,0,0,0,0,1,0,0,0
"85465",0,0,1,1,0,1,1,0,0,1,1
"122618",0,1,0,1,0,1,1,1,0,1,0
"201164",1,1,0,1,0,0,1,1,1,0,0
"23646",1,1,1,1,1,1,1,1,1,1,1
"590",0,0,0,0,0,0,0,0,0,0,0
"91012",1,1,1,1,1,1,1,1,1,1,1
"204219",1,0,1,0,0,0,1,0,1,1,0
"10715",0,0,0,0,0,0,0,0,0,0,0
"253782",0,1,0,1,1,0,1,0,1,1,1
"29956",1,1,1,1,1,1,1,1,1,1,1
"79603",0,0,1,0,1,1,1,1,0,0,0
"56624",0,1,0,0,1,0,1,0,1,0,1
"55757",0,0,0,0,0,0,0,0,0,0,1
"145173",1,1,0,1,0,0,1,0,1,0,1
"644974",1,0,0,1,0,0,1,1,0,1,0
"56886",1,0,0,1,1,1,0,0,1,1,1
"152586",0,0,0,0,0,0,0,0,0,0,0
"55830",1,1,1,1,1,1,1,1,1,1,1
"170384",1,1,0,0,1,0,1,1,0,0,0
"283358",0,0,0,1,0,0,1,1,0,1,0
"148789",1,0,1,1,0,0,0,0,1,1,1
"2526",0,1,0,1,0,0,1,1,1,1,0
"84750",0,1,0,1,1,1,0,0,1,1,1
"644378",0,0,0,0,0,0,0,0,1,0,1
"55624",1,0,1,0,0,1,0,1,0,0,0
"83468",0,0,0,0,0,1,0,0,0,1,1
"168391",0,0,0,0,0,0,0,0,0,0,0
"338707",1,0,0,0,1,0,1,1,1,0,0
"146664",1,0,0,0,0,1,1,1,0,1,0
"360203",0,0,0,0,0,0,0,1,0,0,0
"56983",1,1,1,1,1,1,1,0,1,1,1
"3703",1,1,1,1,1,1,1,1,1,1,1
"124872",0,0,0,0,0,0,0,0,0,0,0
"8473",1,1,1,1,1,1,1,1,1,1,1
"8708",0,0,0,0,0,0,0,0,0,0,0
"2529",1,1,0,0,1,1,0,1,0,1,0
"8702",0,1,0,1,0,1,0,0,1,0,1
"8707",0,0,0,0,0,1,1,1,1,0,0
"200810",0,1,1,0,1,1,0,1,0,0,0
"84752",0,1,1,1,0,0,0,1,0,0,0
"201595",1,1,1,1,1,1,1,1,1,1,1
"140687",0,1,1,0,1,1,1,0,0,1,1
"51228",1,1,1,1,1,1,1,1,1,1,1
"284004",1,0,1,1,1,1,1,1,1,1,0
"79411",1,1,0,0,0,0,0,1,0,1,0
"27090",1,1,1,0,1,1,1,1,1,1,0
"129807",0,0,1,0,0,0,0,0,0,1,0
"2524",1,1,0,0,1,1,1,0,0,1,1
"2528",1,1,1,1,1,1,1,1,0,1,0
"2527",0,0,0,0,0,0,0,0,1,0,0
"113612",1,1,0,0,0,1,1,0,1,0,1
"493869",0,0,0,0,0,0,0,0,0,0,0
"64180",1,1,0,1,0,0,1,0,0,1,1
"64174",1,0,1,1,1,1,1,1,1,1,1
"10728",1,1,1,1,1,1,1,1,1,1,1
"11102",1,1,1,0,1,0,0,1,1,0,0
"91179",1,0,0,0,1,1,0,1,0,1,0
"10826",1,0,0,1,1,0,1,0,1,1,0
"266740",0,0,0,0,0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1,1,1,1,1
"4645",1,0,0,0,0,1,0,0,1,0,1
"3069",1,1,1,1,1,1,1,1,1,1,1
"4864",1,0,1,0,1,1,0,0,1,1,1
