"","GSM2722357","GSM2722361","GSM2722365","GSM2722369","GSM2722373","GSM2722377","GSM2859422","GSM2859450","GSM2859479","GSM2859514","GSM3355220","GSM3355221","GSM3355222","GSM3355223","GSM3355224"
"1841",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4832",0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
"4830",1,1,1,0,1,1,1,0,0,1,1,0,1,1,0
"29922",0,0,1,1,1,0,1,0,0,0,0,0,1,1,1
"10201",1,0,1,0,1,1,1,0,1,1,0,0,0,0,1
"4831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4833",1,1,1,0,0,0,1,0,0,1,1,1,1,0,0
"57127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6557",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6558",1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
"349565",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"64802",0,0,0,1,1,0,1,1,0,1,0,1,0,1,1
"23057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10135",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4837",0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
"5409",0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
"4843",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"4846",0,1,1,1,0,0,1,1,1,0,1,1,0,0,0
"4842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6580",1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
"55808",0,1,1,1,0,0,0,1,1,0,1,1,1,0,0
"30833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5251",1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
"56953",1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"4907",1,1,0,0,1,0,1,0,0,1,0,0,0,1,1
"6476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5009",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"5019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64064",0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
"1629",1,0,1,1,1,0,0,1,1,1,0,1,0,0,1
"594",0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
"593",0,0,1,1,1,0,1,0,0,1,1,1,0,0,1
"26873",0,1,1,1,0,0,0,0,0,0,1,1,0,0,1
"4942",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7372",1,1,1,0,1,1,0,0,1,1,0,1,0,1,0
"10861",0,0,0,1,0,1,1,0,1,0,0,1,1,0,0
"1811",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1836",1,0,1,0,1,0,1,0,1,0,0,0,0,1,1
"1583",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"1584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1586",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1593",0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
"1548",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562",0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
"1558",0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
"1559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1565",1,0,1,1,0,0,1,0,1,0,1,1,0,0,0
"1572",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"51302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64816",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1577",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1551",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10858",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"66002",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
"8529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5831",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0
"5050",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5051",1,1,0,1,0,1,0,1,1,1,1,1,0,0,1
"5049",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5048",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7941",0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
"347734",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57194",1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
"5337",0,1,1,0,0,1,0,1,1,0,1,0,0,1,1
"5338",0,0,1,1,1,0,1,1,0,0,1,1,0,0,0
"130013",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"5091",0,1,1,0,1,0,1,1,0,0,1,1,0,0,0
"5244",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"5136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5142",1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
"5137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5151",0,0,1,1,0,0,1,0,1,0,0,1,0,0,1
"50940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5140",0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
"27115",1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
"5144",0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
"5153",1,1,0,0,0,1,1,1,0,0,1,1,1,0,0
"5150",1,0,1,1,1,0,0,1,1,1,0,1,1,1,1
"5138",1,1,1,0,0,0,0,1,0,1,1,1,0,1,0
"8622",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5141",0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
"5143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5152",0,0,0,1,1,0,0,1,1,0,1,1,1,0,0
"5148",0,0,1,1,1,0,0,1,0,0,1,0,1,0,0
"8654",0,1,1,1,0,0,0,0,1,1,1,0,0,1,1
"5145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5147",0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"5146",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"5158",0,1,1,1,0,0,1,0,0,1,1,1,1,0,0
"5149",1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"1737",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"5162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55163",1,1,0,0,1,1,0,0,1,1,1,1,1,0,0
"10396",1,0,1,1,0,0,1,1,0,0,0,0,0,1,1
"5105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5106",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8310",0,0,1,1,0,1,1,1,0,0,1,1,0,0,0
"5833",0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
"10400",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0
"26227",1,1,0,0,1,1,0,0,1,1,1,1,1,0,0
"5730",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"27306",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"9536",0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
"80142",1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
"5740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114971",1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
"9489",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5743",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
"5742",1,0,0,1,0,1,1,0,0,0,0,1,1,0,1
"6898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5264",0,0,0,1,1,1,0,1,0,1,0,0,1,1,1
"5728",1,0,1,1,0,0,0,1,1,0,0,0,1,1,1
"8871",1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"8395",1,1,0,0,0,1,0,1,1,0,0,1,1,0,1
"8394",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23396",0,1,0,0,1,1,0,1,0,1,1,1,0,0,0
"5297",1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
"55361",1,0,1,0,1,1,1,0,1,0,1,1,1,0,0
"5298",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5295",0,0,1,1,0,1,1,0,1,0,0,0,0,1,1
"23533",0,0,1,1,0,0,1,1,0,1,1,1,1,1,1
"5290",1,0,1,1,0,0,1,0,0,1,0,1,0,1,1
"5293",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8503",1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
"5291",1,0,1,0,1,1,1,0,1,0,0,1,0,1,1
"5294",1,0,0,1,0,0,0,1,1,1,0,0,1,0,1
"10870",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"4952",0,0,0,1,1,1,1,0,0,1,0,1,0,1,1
"23236",1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
"5336",0,0,1,1,0,0,0,0,1,1,0,1,1,0,1
"5335",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5334",1,1,1,1,0,0,1,0,1,1,1,0,0,1,1
"5331",0,1,0,0,1,1,1,0,1,0,1,1,0,0,0
"257068",0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
"84812",0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
"5330",0,1,1,1,0,0,1,0,1,0,1,1,0,0,1
"23007",0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
"51196",1,1,1,0,0,0,1,1,1,0,0,1,0,0,1
"5332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"113026",0,1,0,0,1,1,0,0,1,0,1,1,1,0,0
"5333",0,0,1,1,0,0,0,1,0,1,1,1,0,0,0
"89869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5286",0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"5287",0,1,1,1,0,0,0,1,1,0,0,1,0,0,1
"200576",1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
"5305",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79837",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5289",0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
"5277",0,0,1,1,1,0,1,1,1,0,0,0,0,1,1
"51227",0,0,1,1,0,1,1,0,1,1,0,0,1,1,0
"8818",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9091",0,1,0,0,1,1,1,0,0,0,1,1,0,0,0
"5279",0,0,0,1,0,1,1,0,0,0,1,1,1,0,0
"5283",1,1,1,0,1,0,1,0,0,1,1,0,0,1,0
"123745",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"8398",0,0,1,1,0,0,0,1,1,0,1,1,0,0,0
"64600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81579",0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"100137049",0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
"5322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5320",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"30814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26279",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
"5319",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"10654",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9807",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"51447",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8875",0,0,1,1,0,0,0,1,1,1,0,1,1,0,0
"55350",0,1,1,1,0,1,0,0,0,1,0,1,1,0,0
"27068",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8613",0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
"8611",1,0,0,1,1,1,1,0,1,0,1,0,1,0,0
"8612",0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
"5498",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0
"8288",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
"9588",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23761",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"9791",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81490",1,1,0,0,0,1,0,0,1,1,1,1,0,0,0
"10005",0,1,0,1,0,0,0,1,1,0,1,1,0,0,0
"10965",0,1,0,0,1,1,0,1,1,1,1,0,1,1,0
"122970",0,1,1,0,0,1,1,0,0,0,1,0,1,0,0
"5805",1,1,0,0,1,1,1,0,0,1,0,1,1,1,0
"6303",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112483",0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"8566",1,1,0,0,1,1,1,0,1,0,1,1,0,0,1
"151531",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"7378",1,1,0,0,0,1,1,0,0,1,1,1,0,0,0
"2944",1,1,0,1,0,1,1,1,1,0,0,1,1,0,0
"64080",0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
"5959",1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"8608",1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
"112724",1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
"157506",1,1,0,0,0,1,0,1,0,1,0,0,0,1,1
"51109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57665",0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
"195814",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"145226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50700",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"8228",0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
"113278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54981",0,0,1,1,0,0,1,0,0,1,1,1,1,1,0
"6482",1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
"6484",1,1,0,0,0,1,0,0,1,1,1,0,1,0,0
"6483",0,1,0,1,0,0,0,1,0,0,1,1,1,0,1
"10090",0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
"9653",1,0,1,1,1,0,1,1,0,1,0,0,0,1,1
"3423",0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"222537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9957",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9956",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"9955",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"9953",1,0,1,1,0,0,0,0,1,1,0,0,1,1,1
"55501",0,1,1,1,0,1,1,0,1,1,1,1,0,0,0
"113189",0,1,1,0,0,1,0,0,1,0,1,1,0,0,0
"50515",1,0,1,0,1,0,0,0,0,1,1,1,1,0,0
"166012",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",1,1,0,0,1,1,1,0,1,0,0,1,0,0,1
"23563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10164",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"9435",0,0,1,1,0,0,1,0,0,1,0,1,1,0,1
"8534",1,0,0,0,0,1,1,1,1,1,0,1,0,0,1
"9469",1,1,0,0,1,1,1,1,1,1,0,1,0,0,1
"56548",0,0,0,0,1,1,1,0,1,0,0,0,1,0,1
"266722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9394",1,1,0,0,0,1,0,1,1,0,1,1,0,0,1
"90161",1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
"2799",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10157",0,0,1,1,0,0,0,1,1,0,0,0,1,0,1
"118881",0,1,1,0,1,1,1,0,1,0,1,1,0,0,0
"3176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
"81537",0,0,1,1,1,0,1,0,1,0,0,0,0,1,1
"6652",1,0,1,0,1,1,0,0,1,0,1,1,0,0,0
"6342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9056",0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"55304",0,0,1,1,0,0,0,1,1,0,0,1,0,1,0
"9517",1,0,1,1,1,0,0,1,1,1,0,1,0,0,1
"10558",1,0,1,0,1,1,0,0,1,1,0,1,1,1,1
"2098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
"8869",0,0,1,1,0,0,1,0,0,1,0,0,1,1,1
"56848",0,1,0,0,1,1,1,1,0,0,1,1,0,0,1
"8877",1,1,0,0,1,1,0,0,1,0,1,1,1,0,0
"130752",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"339221",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"55627",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"55512",1,0,1,0,0,0,1,0,0,1,1,1,0,0,0
"6609",0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
"6610",1,1,1,0,1,0,1,0,1,0,1,1,0,0,0
"259230",0,0,1,0,1,1,0,1,0,1,0,0,0,1,1
"116369",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"115111",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"115019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284129",0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
"26266",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"6646",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6648",1,0,1,0,1,0,1,1,1,0,0,0,0,1,1
"6647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6697",1,1,0,0,1,1,0,1,0,0,1,1,1,0,0
"6723",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"6611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6713",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2222",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6715",1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"6716",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"15",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"6532",0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
"6487",0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
"10402",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"10610",1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"81849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256435",1,0,1,1,1,0,0,0,0,1,0,1,0,0,1
"30815",1,0,1,0,0,1,1,1,0,0,0,1,0,0,1
"6489",1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
"29906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",1,1,1,0,1,1,1,0,1,1,1,0,0,0,1
"6391",0,0,1,0,0,1,1,0,1,1,0,1,0,0,1
"6390",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6392",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6389",0,1,1,1,1,0,0,0,1,1,1,1,1,0,0
"6821",0,0,0,1,0,1,0,1,0,1,0,1,1,1,0
"6533",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5092",1,1,1,0,1,1,1,1,0,0,1,0,1,0,0
"23530",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"79178",1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
"6567",1,1,0,0,0,0,0,0,0,1,0,1,1,1,0
"1890",1,0,1,1,1,0,1,0,1,0,1,1,1,1,1
"55217",1,0,0,1,1,0,1,0,1,0,1,1,1,0,1
"7296",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7166",0,0,1,0,0,1,1,0,0,1,0,1,0,1,1
"121278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6916",1,0,1,0,0,1,0,1,0,0,1,1,1,0,0
"7054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10020",0,0,1,1,1,0,0,0,1,1,0,1,0,1,1
"29880",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"7355",1,1,0,0,1,1,0,1,1,0,1,1,1,0,0
"7358",1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
"23169",1,1,0,0,1,1,1,0,1,0,0,1,0,1,1
"80146",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"5168",1,0,1,1,0,0,1,0,1,0,0,1,1,0,1
"84912",1,0,0,0,1,1,0,1,0,1,0,1,0,1,1
"3906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7357",1,0,1,0,1,0,1,1,1,0,0,0,0,1,1
"11046",0,1,1,1,0,0,0,0,1,0,0,1,1,0,1
"54576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54963",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7498",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"9942",0,1,0,0,0,1,0,0,1,1,1,1,0,0,1
"64132",1,1,0,1,0,0,1,0,1,0,1,1,0,0,0
"64131",0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
"51181",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64077",0,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"5464",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1356",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51706",0,1,0,0,0,1,1,1,0,1,1,1,0,1,0
"51700",1,1,0,0,1,0,1,0,0,0,1,1,1,1,0
"10587",0,1,0,0,0,1,1,0,1,1,1,1,0,0,0
"80347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84618",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"22978",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93034",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"100526794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56954",1,1,0,0,1,1,0,1,0,0,1,1,1,1,0
"5313",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"728441",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91227",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"102724197",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2686",0,1,1,1,0,0,0,1,0,1,1,1,1,1,1
"5211",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1491",0,0,1,1,0,1,1,1,1,0,0,1,1,0,1
"2819",1,1,0,1,0,1,1,0,0,0,1,1,0,1,0
"29925",1,1,1,0,1,1,1,0,0,0,1,1,1,0,0
"29926",0,1,1,0,1,1,1,0,1,1,1,1,1,0,0
"102724560",1,0,1,0,0,0,1,0,1,0,0,1,1,0,1
"875",0,1,1,0,1,1,1,0,1,0,1,1,1,0,1
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22934",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2766",1,0,1,1,0,1,0,1,0,1,1,0,1,1,0
"51292",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57571",0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
"8833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641371",0,1,0,0,1,0,0,0,1,1,1,1,0,1,0
"11332",1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
"55825",0,0,1,1,0,0,1,0,0,1,1,1,1,0,0
"51102",0,1,0,0,1,1,0,0,1,1,1,1,1,0,0
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132158",0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
"641649",0,0,1,1,0,0,1,0,0,0,1,1,1,0,0
"23475",1,0,1,1,0,0,0,0,0,1,1,1,1,1,0
"50484",0,0,1,0,1,1,0,1,1,0,0,0,0,1,1
"6240",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
