"","GSM2722357","GSM2722361","GSM2722365","GSM2722369","GSM2722373","GSM2722377","GSM2859422","GSM2859450","GSM2859479","GSM2859514","GSM3355220","GSM3355221","GSM3355222","GSM3355223","GSM3355224"
"5136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4594",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3028",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5152",0,0,0,1,1,0,0,1,1,0,1,1,1,0,0
"3033",0,0,0,1,1,1,1,0,0,0,0,1,1,0,0
"3037",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"80168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5146",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"4507",1,0,1,0,1,0,0,1,1,1,0,0,0,1,1
"3038",0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
"3036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27235",1,0,0,0,1,1,1,0,1,0,1,1,1,0,0
"6521",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"83697",0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"10797",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56913",1,0,1,1,1,0,0,0,1,1,0,0,0,1,1
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91703",1,0,0,1,0,1,1,0,0,1,0,1,1,0,0
"6522",1,1,0,0,1,1,1,0,1,0,1,1,0,0,0
"6508",0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"5145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4668",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9498",1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
"57282",0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
"6528",0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
"3098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80201",0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
"8654",0,1,1,1,0,0,0,0,1,1,1,0,0,1,1
"2645",0,1,1,0,1,1,1,0,0,1,1,0,1,0,0
"483",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3101",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"5149",1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"478",0,0,1,1,1,0,1,0,0,1,1,1,0,1,0
"480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
"3099",1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
"5147",0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"482",1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
"476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23439",1,0,0,0,0,1,1,1,1,1,1,0,0,0,1
"3081",1,0,0,0,1,0,1,1,0,0,0,1,0,1,1
"11112",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3067",0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
"6549",0,0,1,1,1,0,0,0,1,0,1,0,1,1,0
"6550",0,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"5148",0,0,1,1,1,0,0,1,0,0,1,0,1,0,0
"496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6548",1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
"495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55748",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5158",0,1,1,1,0,0,1,0,0,1,1,1,1,0,0
"84735",0,1,1,1,0,0,1,1,0,1,1,0,1,0,1
"6559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8942",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"5162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3157",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1737",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"3158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55163",1,1,0,0,1,1,0,0,1,1,1,1,1,0,0
"25769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10396",1,0,1,1,0,0,1,1,0,0,0,0,0,1,1
"57419",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"9187",0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
"5105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124583",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3155",0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
"5106",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3162",0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
"3163",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79077",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8310",0,0,1,1,0,1,1,1,0,0,1,1,0,0,0
"9583",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26062",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"197257",0,0,1,1,0,0,0,1,0,0,0,1,1,1,0
"5833",0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
"1841",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10400",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0
"6448",0,1,1,1,0,0,0,1,0,1,1,1,0,0,1
"29922",0,0,1,1,1,0,1,0,0,0,0,0,1,1,1
"26227",1,1,0,0,1,1,0,0,1,1,1,1,1,0,0
"10201",1,0,1,0,1,1,1,0,1,1,0,0,0,0,1
"5730",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"4830",1,1,1,0,1,1,1,0,0,1,1,0,1,1,0
"27306",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"80142",1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
"4831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4832",0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
"200576",1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
"8396",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9536",0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
"4833",1,1,1,0,0,0,1,0,0,1,1,1,1,0,0
"6005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79837",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5289",0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
"57127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6557",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5277",0,0,1,1,1,0,1,1,1,0,0,0,0,1,1
"114971",1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
"6558",1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
"349565",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"9489",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64802",0,0,0,1,1,0,1,1,0,1,0,1,0,1,1
"23057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8818",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5743",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
"5742",1,0,0,1,0,1,1,0,0,0,0,1,1,0,1
"10135",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5283",1,1,1,0,1,0,1,0,0,1,1,0,0,1,0
"5264",0,0,0,1,1,1,0,1,0,1,0,0,1,1,1
"4837",0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
"5409",0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
"5728",1,0,1,1,0,0,0,1,1,0,0,0,1,1,1
"645740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8871",1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"51227",0,0,1,1,0,1,1,0,1,1,0,0,1,1,0
"8395",1,1,0,0,0,1,0,1,1,0,0,1,1,0,1
"9091",0,1,0,0,1,1,1,0,0,0,1,1,0,0,0
"4842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23396",0,1,0,0,1,1,0,1,0,1,1,1,0,0,0
"4843",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"5279",0,0,0,1,0,1,1,0,0,0,1,1,1,0,0
"8394",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55361",1,0,1,0,1,1,1,0,1,0,1,1,1,0,0
"201288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4846",0,1,1,1,0,0,1,1,1,0,1,1,0,0,0
"5297",1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
"4860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5298",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5294",1,0,0,1,0,0,0,1,1,1,0,0,1,0,1
"123745",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"5290",1,0,1,1,0,0,1,0,0,1,0,1,0,1,1
"6580",1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
"5295",0,0,1,1,0,1,1,0,1,0,0,0,0,1,1
"10870",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"55808",0,1,1,1,0,0,0,1,1,0,1,1,1,0,0
"5251",1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
"5320",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"8503",1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
"30833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81579",0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"56953",1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"23533",0,0,1,1,0,0,1,1,0,1,1,1,1,1,1
"8398",0,0,1,1,0,0,0,1,1,0,1,1,0,0,0
"5296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4907",1,1,0,0,1,0,1,0,0,1,0,0,0,1,1
"5291",1,0,1,0,1,1,1,0,1,0,0,1,0,1,1
"5293",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5009",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"4952",0,0,0,1,1,1,1,0,0,1,0,1,0,1,1
"64600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64064",0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
"23236",1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
"100137049",0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
"30814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26279",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
"5335",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8399",1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
"5332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"257068",0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
"5319",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"6489",1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
"5336",0,0,1,1,0,0,0,0,1,1,0,1,1,0,1
"23007",0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
"29906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5334",1,1,1,1,0,0,1,0,1,1,1,0,0,1,1
"10654",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9651",0,0,1,1,0,0,1,0,1,0,0,1,1,1,0
"9807",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"412",1,1,1,0,1,1,1,0,1,1,1,0,0,0,1
"51196",1,1,1,0,0,0,1,1,1,0,0,1,0,0,1
"117283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5331",0,1,0,0,1,1,1,0,1,0,1,1,0,0,0
"84812",0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
"5330",0,1,1,1,0,0,1,0,1,0,1,1,0,0,1
"6391",0,0,1,0,0,1,1,0,1,1,0,1,0,0,1
"113026",0,1,0,0,1,1,0,0,1,0,1,1,1,0,0
"6392",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6390",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51447",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5333",0,0,1,1,0,0,0,1,0,1,1,1,0,0,0
"6389",0,1,1,1,1,0,0,0,1,1,1,1,1,0,0
"6821",0,0,0,1,0,1,0,1,0,1,0,1,1,1,0
"89869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6533",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55350",0,1,1,1,0,1,0,0,0,1,0,1,1,0,0
"5092",1,1,1,0,1,1,1,1,0,0,1,0,1,0,0
"5287",0,1,1,1,0,0,0,1,1,0,0,1,0,0,1
"23530",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"5286",0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"8876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79178",1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
"5305",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8875",0,0,1,1,0,0,0,1,1,1,0,1,1,0,0
"64499",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"6567",1,1,0,0,0,0,0,0,0,1,0,1,1,1,0
"7177",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1890",1,0,1,1,1,0,1,0,1,0,1,1,1,1,1
"27068",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1636",0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
"9365",0,0,0,1,0,1,0,1,0,0,0,1,0,1,1
"9331",1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
"55217",1,0,0,1,1,0,1,0,1,0,1,1,1,0,1
"7368",1,0,0,0,0,1,0,0,0,1,1,0,1,1,1
"7296",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8613",0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
"5315",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8611",1,0,0,1,1,1,1,0,1,0,1,0,1,0,0
"26063",1,0,1,0,1,0,1,1,0,0,1,1,0,0,0
"8612",0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
"1666",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"874",0,0,1,1,0,1,1,0,0,1,1,1,1,0,0
"5498",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0
"11181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10901",0,1,0,0,0,1,1,0,0,1,1,1,0,0,0
"126410",1,0,0,1,0,0,0,1,0,1,0,1,1,0,0
"80162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7166",0,0,1,0,0,1,1,0,0,1,0,1,0,1,1
"8288",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
"2053",0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
"9588",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8897",1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
"4353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8898",1,0,0,0,1,1,1,0,1,1,0,1,0,1,1
"169355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9497",1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
"115584",0,1,0,1,1,1,0,1,0,0,1,1,0,1,0
"6575",1,1,0,0,1,1,0,1,1,0,0,1,0,0,1
"6916",1,0,1,0,0,1,0,1,0,0,1,1,1,0,0
"23761",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"6574",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9791",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81490",1,1,0,0,0,1,0,0,1,1,1,1,0,0,0
"10005",0,1,0,1,0,0,0,1,1,0,1,1,0,0,0
"3293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1622",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
"10965",0,1,0,0,1,1,0,1,1,1,1,0,1,1,0
"28965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122970",0,1,1,0,0,1,1,0,0,0,1,0,1,0,0
"10020",0,0,1,1,1,0,0,0,1,1,0,1,0,1,1
"23205",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"5805",1,1,0,0,1,1,1,0,0,1,0,1,1,1,0
"26061",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112483",0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"6303",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29880",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"54716",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7355",1,1,0,0,1,1,0,1,1,0,1,1,1,0,0
"6564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8566",1,1,0,0,1,1,1,0,1,0,1,1,0,0,1
"113235",1,1,0,0,0,1,0,1,0,1,0,1,0,0,1
"151531",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"1200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7358",1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
"23169",1,1,0,0,1,1,1,0,1,0,0,1,0,1,1
"51056",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7378",1,1,0,0,0,1,1,0,0,1,1,1,0,0,0
"9390",0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
"80146",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"5184",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4891",0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"5168",1,0,1,1,0,0,1,0,1,0,0,1,1,0,1
"2944",1,1,0,1,0,1,1,1,1,0,0,1,1,0,0
"30061",0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"84912",1,0,0,0,1,1,0,1,0,1,0,1,0,1,1
"248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64080",0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
"4524",0,1,1,1,0,0,0,0,1,1,1,1,0,0,1
"3906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65263",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
"8608",1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
"25796",1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"5959",1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"7357",1,0,1,0,1,0,1,1,1,0,0,0,0,1,1
"28982",1,0,1,0,1,0,0,0,1,1,0,0,0,1,1
"6120",1,0,1,1,1,0,0,1,1,1,0,1,1,1,1
"11046",0,1,1,1,0,0,0,0,1,0,0,1,1,0,1
"54576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"157506",1,1,0,0,0,1,0,1,0,1,0,0,0,1,1
"54578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195814",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112724",1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
"50700",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"54658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57665",0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
"120103",1,0,1,1,1,0,0,0,0,1,0,0,0,1,1
"1080",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"85320",1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
"145226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222962",0,1,0,1,0,0,0,1,0,1,1,0,1,0,1
"8228",0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
"113278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54981",0,0,1,1,0,0,1,0,0,1,1,1,1,1,0
"7364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9429",1,1,1,0,0,1,1,0,1,1,0,1,1,1,1
"7367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"7366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6482",1,1,1,1,0,0,1,1,1,0,0,1,1,1,1
"360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6484",1,1,0,0,0,1,0,0,1,1,1,0,1,0,0
"7363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6483",0,1,0,1,0,0,0,1,0,0,1,1,1,0,1
"21",1,1,0,0,1,0,1,0,0,1,1,1,0,0,1
"10720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54963",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10057",0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
"125206",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"7498",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"10090",0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
"200010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9653",1,0,1,1,1,0,1,1,0,1,0,0,0,1,1
"9942",0,1,0,0,0,1,0,0,1,1,1,1,0,0,1
"6524",0,0,0,1,0,1,1,0,1,1,0,1,1,0,0
"159963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64131",0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
"55065",0,0,1,1,0,1,0,0,1,1,0,1,1,0,0
"64132",1,1,0,1,0,0,1,0,1,0,1,1,0,0,0
"3423",0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"79581",1,1,1,0,1,1,1,0,1,0,1,1,0,0,0
"10060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9957",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51181",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64077",0,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"3767",1,0,1,1,0,0,1,0,0,0,1,1,0,0,1
"5464",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1356",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9956",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"5947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9955",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29881",0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
"1727",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9953",1,0,1,1,0,0,0,0,1,1,0,0,1,1,1
"64711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"949",1,0,1,0,1,1,1,1,0,1,1,1,0,0,0
"2350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55501",0,1,1,1,0,1,1,0,1,1,1,1,0,0,0
"51706",0,1,0,0,0,1,1,1,0,1,1,1,0,1,0
"3248",1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
"51700",1,1,0,0,1,0,1,0,0,0,1,1,1,1,0
"166929",1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"10587",0,1,0,0,0,1,1,0,1,1,1,1,0,0,0
"166012",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113189",0,1,1,0,0,1,0,0,1,0,1,1,0,0,0
"56261",0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
"50515",1,0,1,0,1,0,0,0,0,1,1,1,1,0,0
"80347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3658",1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"93034",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"84618",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"411",1,1,0,0,1,1,1,0,1,0,0,1,0,0,1
"203",1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
"22978",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"122481",0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
"100526794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
