"","GSM900567","GSM900568","GSM900569","GSM900560","GSM900561","GSM900562","GSM1293941","GSM1293942","GSM1293943","GSM1293948","GSM1293949","GSM1293950","GSM2151972","GSM2151974","GSM2151976"
"4832",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4830",0,0,1,1,1,0,1,1,1,1,0,0,1,1,1
"29922",0,1,0,0,0,1,1,1,0,1,0,0,1,0,1
"10201",1,0,1,1,0,0,1,1,1,1,0,0,1,0,0
"4831",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"4833",1,1,0,1,0,0,1,1,1,1,0,0,0,1,1
"57127",0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
"6005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6558",0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
"349565",0,1,0,1,1,0,0,0,1,0,1,1,1,0,0
"64802",1,1,0,0,1,0,1,1,1,1,0,0,1,0,0
"23057",1,0,1,0,0,1,1,0,0,1,1,1,1,0,0
"10135",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"4837",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5409",0,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"4843",0,1,1,1,0,1,1,0,1,0,0,1,1,0,1
"4846",1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
"4842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6580",1,1,0,1,1,0,1,1,1,0,0,0,1,0,1
"55808",1,0,0,0,0,1,0,0,0,0,1,1,1,0,1
"30833",0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"5251",1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
"56953",1,0,0,1,1,0,1,0,0,0,1,1,0,1,0
"4907",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"6476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64064",1,1,0,1,1,0,0,1,1,1,0,0,1,0,1
"1629",1,1,0,0,1,1,0,0,0,0,1,1,0,0,1
"594",0,1,0,0,0,1,0,0,0,0,1,1,1,1,0
"593",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"26873",1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
"4942",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"7372",1,1,0,0,1,0,1,1,1,1,0,0,0,0,1
"10861",1,0,1,0,1,0,0,0,1,1,1,1,1,0,1
"1811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1836",1,0,1,0,1,1,1,1,1,1,0,0,1,0,0
"1583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1584",1,1,0,1,1,0,0,1,0,1,0,1,1,0,1
"1585",1,1,0,1,1,0,0,1,1,0,1,1,0,0,1
"1586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1593",0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
"1548",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"1553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1565",1,0,1,1,0,0,0,1,0,0,1,1,1,0,1
"1572",0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
"51302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1577",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10858",0,1,0,1,1,0,0,0,0,0,1,1,1,0,1
"66002",1,1,0,1,0,1,1,1,0,1,0,1,1,0,0
"8529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5831",0,1,1,0,0,1,1,1,1,1,0,0,0,1,1
"5050",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"5051",1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
"5049",1,0,0,0,1,1,1,1,0,1,0,0,0,1,1
"5048",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347734",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"57194",0,1,1,0,0,1,1,0,0,1,1,1,0,1,0
"5337",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5338",1,0,1,1,0,0,0,1,1,1,0,0,1,1,0
"130013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5091",1,1,0,1,0,0,1,1,1,1,0,0,1,0,1
"5244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5142",1,1,0,1,1,0,1,1,0,0,1,0,1,1,1
"5137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5151",1,0,0,1,1,0,0,0,0,0,1,1,0,1,1
"50940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5140",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"27115",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
"5144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5153",1,1,0,1,1,0,1,1,1,1,0,0,0,1,1
"5150",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"5138",0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"8622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5141",1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
"5143",0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
"10846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5152",0,1,1,1,0,0,0,0,1,0,1,1,0,1,0
"5148",1,0,0,0,0,1,1,0,0,0,0,1,0,1,1
"8654",1,0,1,0,1,0,0,0,0,1,1,1,1,1,0
"5145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5147",1,0,1,1,1,0,1,1,1,1,0,0,1,0,1
"5146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5158",0,1,1,1,1,0,0,1,1,0,0,1,0,1,0
"5149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1737",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"5162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55163",1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
"10396",1,1,0,0,1,1,1,0,0,1,1,1,0,1,1
"5105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5106",1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
"8310",0,1,1,0,0,1,1,1,1,1,0,0,0,1,1
"5833",0,1,1,1,1,0,1,1,1,0,0,0,1,0,0
"10400",1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"26227",1,1,0,1,1,0,1,1,1,1,0,0,1,0,0
"5730",0,1,1,1,0,1,0,1,0,1,1,0,0,1,0
"27306",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9536",0,1,0,0,0,1,1,0,1,0,1,1,1,0,1
"80142",0,0,1,0,1,1,1,1,1,1,0,0,0,1,0
"5740",1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
"114971",1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"9489",1,0,1,1,1,0,0,1,1,0,1,1,0,1,1
"5743",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"5742",1,0,0,1,0,0,0,1,0,1,0,1,1,0,0
"6898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5264",0,1,0,0,1,1,1,1,1,1,0,0,0,1,1
"5728",0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
"8871",0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"8395",1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
"8394",0,1,1,1,1,0,1,1,1,1,0,0,1,1,1
"23396",0,0,1,1,0,0,0,0,0,0,1,1,1,1,0
"5297",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55361",1,1,0,0,0,1,1,1,1,1,0,0,0,1,0
"5298",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5295",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23533",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"5290",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5293",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5296",0,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"8503",0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
"5291",0,0,1,0,1,1,0,0,0,1,1,1,0,1,0
"5294",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"10870",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4952",1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"23236",0,1,1,0,1,0,1,1,0,0,1,0,1,0,0
"5336",0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
"5335",0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
"5334",1,1,0,0,1,1,0,0,0,0,1,1,1,1,0
"5331",0,1,1,0,0,1,1,1,1,0,0,0,1,0,0
"257068",0,0,1,0,1,1,1,0,0,1,0,0,1,1,1
"84812",1,1,0,0,1,1,1,1,1,0,0,0,1,0,1
"5330",0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
"23007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113026",0,0,1,0,1,1,1,1,1,0,0,0,1,0,0
"5333",0,1,1,1,0,0,0,0,0,0,1,1,0,0,1
"89869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5286",0,1,0,0,1,0,1,1,1,1,0,0,0,1,1
"5287",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"200576",1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"5305",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79837",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5289",1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
"5277",1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
"51227",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8818",1,0,1,1,0,0,1,1,1,1,0,0,0,1,0
"9091",1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
"5279",0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
"5283",0,1,1,1,0,1,1,1,1,1,0,0,0,1,0
"123745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8398",1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
"64600",0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
"81579",1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
"100137049",0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
"5322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5320",0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"30814",1,1,0,1,0,1,1,1,1,0,0,0,1,0,1
"26279",1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
"5319",1,0,0,0,0,1,1,1,0,1,0,0,0,1,0
"10654",0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"117283",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"9807",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"51447",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8875",1,1,0,0,0,1,0,0,0,0,1,1,0,1,0
"55350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27068",0,1,1,1,1,0,1,1,1,1,0,0,0,1,0
"8613",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8611",0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
"8612",1,1,0,1,1,0,1,0,0,0,1,1,1,0,0
"5498",1,0,0,1,1,0,1,1,0,0,1,1,1,0,0
"8288",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"9588",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4353",1,0,0,1,1,0,0,0,0,0,1,1,1,0,0
"5625",1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
"6578",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23761",0,0,1,1,0,0,1,1,1,0,0,0,1,0,1
"9791",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81490",0,1,1,0,1,1,1,1,1,1,0,0,1,1,0
"10005",1,0,0,0,1,1,1,1,1,1,0,1,0,1,1
"10965",0,1,1,0,1,0,1,1,0,1,0,0,1,0,0
"122970",1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"5805",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6303",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112483",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"8566",1,1,0,1,1,0,0,0,0,0,1,1,0,0,0
"151531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7378",0,0,1,0,0,1,1,1,1,1,0,0,1,0,1
"2944",0,1,1,0,0,1,0,1,1,1,0,0,1,1,1
"64080",0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
"5959",0,0,1,1,1,0,0,0,0,0,1,1,1,1,1
"8608",1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
"112724",0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
"157506",1,0,0,0,1,0,1,1,1,1,0,0,1,0,0
"51109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57665",0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
"195814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145226",0,1,0,1,1,0,1,0,1,0,0,1,0,1,0
"50700",1,0,0,1,1,0,0,1,1,0,1,1,1,0,0
"8228",1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"113278",1,0,0,0,0,1,1,1,1,0,0,0,1,0,0
"54981",0,1,0,1,1,0,0,0,0,0,1,1,1,1,0
"6482",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6483",1,0,1,1,0,1,0,0,1,0,1,1,0,1,1
"10090",1,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"9653",1,1,0,0,1,0,1,0,0,1,1,0,1,0,0
"3423",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9957",1,1,0,1,1,0,0,0,1,0,1,1,1,0,0
"9951",1,1,0,1,0,0,0,1,0,0,1,1,1,0,0
"9956",0,1,1,1,0,0,0,0,1,1,0,1,0,1,0
"9955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9953",1,0,1,0,1,1,0,1,1,0,1,1,1,1,0
"55501",1,0,1,1,1,0,0,0,0,0,1,1,0,1,0
"113189",1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
"50515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"166012",1,0,1,1,1,0,1,1,1,0,1,0,1,0,0
"411",1,1,0,0,1,1,1,1,1,1,0,0,1,0,0
"23563",0,1,1,0,0,1,0,1,1,1,1,0,1,1,0
"4166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10164",0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
"9435",0,1,1,1,1,0,1,1,1,1,0,0,1,0,1
"8534",0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
"9469",0,0,1,1,0,1,1,0,0,0,1,0,1,0,1
"56548",1,1,0,1,1,0,0,1,0,0,1,1,0,1,1
"266722",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9394",0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
"90161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2799",0,1,1,0,1,1,0,0,0,0,1,1,0,0,1
"10157",0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
"118881",1,0,0,0,0,1,0,1,1,0,0,1,1,0,1
"3176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0
"81537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6652",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
"6342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9517",1,1,0,0,1,1,1,0,0,1,1,1,0,1,0
"10558",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8879",1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
"8869",0,1,0,0,0,1,0,0,0,0,1,1,1,1,1
"56848",0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
"8877",1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"130752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339221",0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
"55627",0,0,1,1,0,0,1,1,1,1,0,0,1,1,1
"55512",1,0,0,1,0,0,0,1,1,0,0,0,1,1,0
"6609",1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
"6610",0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
"259230",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"116369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115019",0,1,0,1,1,0,0,1,1,0,1,1,1,0,0
"284129",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26266",1,1,0,1,1,0,0,0,1,0,1,1,0,0,1
"6646",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6649",0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
"6648",0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
"6647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6697",0,0,1,0,0,1,1,1,1,1,1,0,1,0,1
"6723",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"6611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6713",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"2222",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6715",0,1,0,0,1,1,0,0,0,0,1,1,1,0,1
"6716",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6487",1,0,1,0,0,1,0,0,1,0,1,1,1,0,1
"10402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10610",1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"81849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30815",0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
"6489",0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
"29906",1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
"412",1,0,0,0,1,0,1,1,1,1,0,0,1,1,0
"6391",0,1,0,1,0,0,1,1,1,0,0,0,1,0,1
"6390",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6392",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6389",0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
"6821",1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
"6533",0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
"5092",0,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"23530",1,1,0,1,0,1,0,0,0,0,1,1,1,1,0
"79178",1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
"6567",1,1,0,1,0,1,1,1,0,0,1,0,1,0,0
"1890",0,0,1,1,0,0,1,1,1,1,0,0,1,1,1
"55217",1,1,0,1,1,0,0,0,0,0,1,1,1,1,0
"7296",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80162",0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
"7166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6916",1,0,1,0,1,1,0,0,0,0,1,1,0,1,0
"7054",1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
"7306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10020",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29880",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7355",0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
"7358",0,1,0,0,1,1,1,1,0,1,0,0,1,0,1
"23169",0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
"80146",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5168",0,1,1,0,1,0,0,0,1,1,0,0,1,0,1
"84912",1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"3906",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7357",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"11046",0,1,1,1,1,0,0,1,0,0,1,1,1,1,0
"54576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54963",0,0,1,1,0,0,1,1,1,1,0,0,1,0,1
"7498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9942",1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
"64132",1,1,0,1,1,0,1,1,0,0,0,1,1,0,1
"64131",1,1,0,0,0,1,0,0,0,0,1,1,1,1,0
"51181",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64077",1,1,0,0,0,1,0,0,0,0,1,1,1,0,1
"5464",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51706",1,0,0,0,0,1,1,1,1,0,0,0,1,0,1
"51700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10587",1,1,0,1,1,0,0,0,1,0,1,1,1,0,1
"80347",1,0,0,1,1,0,1,1,1,1,0,0,1,0,1
"84618",1,1,0,1,0,1,1,1,1,0,0,0,1,0,1
"22978",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100526794",0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56954",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5313",0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
"728441",0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
"124975",1,1,0,1,1,0,0,1,0,0,1,1,0,0,1
"91227",0,1,0,0,0,1,1,1,1,0,0,0,1,0,1
"102724197",0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
"92086",0,0,1,0,1,1,1,1,1,0,0,0,0,1,0
"2686",0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
"5211",0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
"1491",0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
"2819",0,0,1,1,1,0,0,1,1,0,1,0,1,0,1
"29925",0,0,1,1,1,0,1,1,1,0,0,0,1,0,1
"29926",0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"102724560",1,0,1,0,0,1,1,1,1,0,0,0,1,0,1
"875",1,0,1,0,0,1,1,1,1,0,0,0,1,0,1
"249",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"22934",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"2766",1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
"51292",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57571",1,1,0,1,0,1,0,1,0,0,1,1,0,1,1
"8833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641371",0,1,1,0,1,0,1,1,0,1,0,1,1,0,1
"11332",1,1,0,1,1,0,1,1,1,1,0,0,1,0,0
"55825",1,1,0,0,0,1,0,0,0,1,1,1,1,0,1
"51102",0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132158",0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
"641649",1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
"23475",1,0,1,1,1,0,0,1,1,1,1,0,1,1,0
"50484",0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"6240",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6241",1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
