"","GSM2859419","GSM2859447","GSM2859476","GSM2859511","GSM3319770","GSM3319879","GSM3319880","GSM3319893","GSM3319899","GSM2302911","GSM2302912","GSM2302915","GSM2302918","GSM2302919","GSM2302922","GSM2302923","GSM2616452","GSM2616676","GSM2616686","GSM2616689","GSM2616692"
"10841",0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"27165",0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"2744",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"79751",1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
"83733",0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"2639",1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
"57084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57030",0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"246213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51179",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"54363",0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"2628",0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"9380",0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
"2712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2713",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"2710",0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"3029",0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0
"6536",0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"5226",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1
"27232",1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"57678",1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
"80055",1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
"54965",0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"93183",0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
"2936",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2876",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"7001",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
"5052",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"2879",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
"2877",1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
"257202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2878",0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
"2882",1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"10935",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2937",1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0
"2678",0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
"2679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2983",0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"4881",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3000",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2974",0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"4882",0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
"2986",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2982",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2984",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9615",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"763",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11238",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
"23556",1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0
"55650",0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0
"53905",1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1
"50506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"343",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"5281",1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
"84720",0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"54872",1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1
"80235",1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"128869",1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
"10026",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
"51604",1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0
"94005",1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0
"8733",1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
"3028",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"3033",1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
"3037",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"3038",0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
"3036",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"27235",1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0
"6522",0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"83697",0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"6521",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"6508",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2645",0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
"3098",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"3099",1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0
"80201",1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"3101",1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"3081",1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
"11112",1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
"3067",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
"496",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"495",0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"8942",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"3158",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"54511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3155",1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0
"3162",1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"26062",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197257",1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
"6448",0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"3290",1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1
"3291",0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"3292",1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
"3294",0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"51478",0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
"3283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80270",1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
"57026",0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
"3419",1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1
"3421",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
"3420",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"3417",0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
"3418",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"7173",0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"3425",0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
"587",0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
"8501",1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
"55586",0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
"114134",0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
"6526",0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"3422",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
"91734",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"160728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8801",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"8802",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"8803",0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0
"9990",1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
"6560",1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"57468",0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
"3795",0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
"84679",0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1
"23315",1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"8564",0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
"3938",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"53",1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"3931",0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1
"387775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124637",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"366",1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"11283",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4047",1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
"1178",1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1
"5321",1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1
"29124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51268",1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1
"4023",0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
"1056",0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"3990",1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
"80339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11343",1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"50487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9227",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
"6309",1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0
"4048",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"4258",0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
"4259",0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
"4056",1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
"2954",0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1
"2548",1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
"56922",1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1
"64087",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"23417",0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"4357",1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
"4190",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4191",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"4200",0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1
"4199",1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"10873",1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"3620",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1545",0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
"1543",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"1557",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1544",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"27430",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"4144",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"4143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4548",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"4598",1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"8867",1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
"3635",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"3632",0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"3636",0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
"27124",1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1
"3633",1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"56623",0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
"3628",0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0
"3706",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
"3707",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"80271",0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
"51477",1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
"8821",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"3631",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
"2595",1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"84693",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
"4594",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"80168",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"116255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4507",1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"10797",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"56913",1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0
"91703",0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"443",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4668",1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1
"9498",1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1
"57282",1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"6528",0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"482",1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"476",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"480",1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
"483",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"23439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
"481",0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
"478",0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"6549",0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"6550",0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
"6548",0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1
"84735",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"55748",1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
"6559",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"57419",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123041",1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"9187",1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0
"25769",1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"124583",0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"79077",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
"9583",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"1841",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
"4832",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
"4830",0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
"29922",1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"10201",1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"4831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4833",0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
"57127",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"6005",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6558",0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
"349565",1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
"64802",0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23057",1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"10135",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4837",1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"5409",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"4843",0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"4846",1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
"4842",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4860",0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1
"6580",0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0
"55808",0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1
"30833",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
"5251",1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"56953",1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1
"4907",1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1
"6476",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5019",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"64064",1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"1629",0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1
"594",0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1
"593",0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
"26873",1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
"4942",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7372",1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"10861",1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
"1811",0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1
"1836",0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1
"1583",1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1
"1584",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1585",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1586",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"1593",1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"1548",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"1553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1558",1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"1559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1565",0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
"1572",1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
"51302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64816",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
"1577",0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"1551",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1
"10858",0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"66002",1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1
"8529",1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"4051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9420",0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1582",1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"5831",1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"5050",0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0
"5051",0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
"5049",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"5048",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"7941",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"347734",1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
"57194",1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0
"5337",1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1
"5338",0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1
"130013",0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"5091",1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1
"5244",0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1
"5136",0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"5142",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
"5137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5151",1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
