"","GSM663128","GSM663132","GSM1511438","GSM1511439","GSM1511440","GSM1511441","GSM1511442","GSM1511443","GSM1906878","GSM1906879","GSM1906880"
"55304",0,0,0,0,0,0,0,0,0,0,0
"9517",0,1,0,0,1,1,1,1,1,1,0
"10558",0,1,0,1,1,1,0,1,0,0,1
"2098",1,1,0,1,1,1,1,1,1,1,1
"8879",1,1,0,1,1,1,1,1,1,1,1
"8869",1,1,1,1,1,1,1,1,1,1,1
"56848",1,0,0,0,1,0,1,1,1,0,1
"8877",0,1,0,1,1,0,1,1,1,0,1
"130752",0,0,0,0,0,0,0,0,0,0,0
"339221",0,1,1,1,0,0,0,0,1,0,1
"55627",1,1,1,1,1,1,1,1,1,1,1
"55512",0,1,1,0,1,1,0,1,1,1,0
"6609",1,0,0,1,1,1,0,1,1,0,0
"6610",1,0,0,1,1,0,1,0,1,0,1
"259230",0,1,0,0,1,1,0,1,0,1,0
"116369",0,0,0,0,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0
"115019",1,0,1,0,0,0,0,0,0,0,0
"284129",1,1,1,1,1,1,1,1,1,1,1
"26266",0,1,1,0,1,0,0,0,1,1,0
"6646",1,1,0,1,1,1,1,1,1,1,1
"6649",1,0,1,1,1,0,0,0,1,1,0
"6648",1,1,1,1,1,1,1,1,1,1,1
"6647",1,1,1,1,1,1,1,1,1,1,1
"6697",0,1,0,1,0,1,0,0,1,0,1
"6723",1,1,1,1,1,1,1,1,1,1,1
"6611",1,1,1,1,1,1,1,1,1,1,1
"6713",1,0,0,0,0,1,1,1,1,0,0
"2222",1,1,1,1,1,1,1,1,1,1,1
"6715",0,1,0,0,1,1,0,1,1,0,1
"6716",0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0
"6532",0,0,0,0,0,0,0,0,0,0,0
"6487",1,0,1,0,1,0,0,0,1,0,1
"10402",0,0,0,0,0,0,0,0,0,0,0
"10610",1,0,1,1,0,0,1,0,1,0,0
"81849",0,0,0,0,0,0,0,0,0,0,0
"256435",0,0,0,0,0,0,0,0,0,0,0
"30815",1,1,1,1,1,1,1,1,1,1,1
"6489",1,0,0,0,1,1,0,1,0,1,0
"29906",0,1,1,1,0,0,0,0,0,1,0
"412",0,1,0,0,1,1,1,1,0,1,0
"6391",0,1,0,1,0,1,0,1,1,0,1
"6390",1,1,0,1,1,1,1,1,1,1,1
"6392",1,1,1,1,1,1,1,1,1,1,1
"6389",1,1,1,1,1,1,1,1,1,1,1
"6821",1,0,0,0,1,1,0,1,0,1,0
"6533",1,1,0,1,1,1,0,1,1,1,1
"5092",1,0,0,1,0,1,0,1,1,1,0
"23530",0,1,0,0,1,1,1,1,0,1,1
"79178",0,1,0,1,1,1,1,1,1,0,1
"6567",0,0,1,0,0,0,0,0,0,0,0
"1890",0,1,1,0,1,0,1,0,0,1,0
"55217",0,1,0,0,0,1,1,1,0,1,0
"7296",0,1,0,1,1,1,1,1,1,1,1
"11181",1,0,0,1,0,0,1,0,0,0,0
"80162",1,1,1,1,1,1,1,1,1,1,1
"7166",0,0,0,0,0,0,0,0,0,0,0
"121278",0,0,0,0,0,0,0,0,0,0,0
"169355",0,0,0,0,0,0,0,0,0,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0
"6561",0,0,0,0,0,0,0,0,0,0,0
"6916",0,1,0,1,0,0,1,0,0,1,0
"7054",0,1,1,1,0,0,1,0,0,1,0
"7306",0,0,0,0,0,0,0,0,0,0,0
"10020",0,1,0,1,0,1,1,1,0,1,0
"29880",1,1,0,1,1,1,1,1,1,1,1
"7355",1,0,0,0,1,1,1,1,1,0,0
"7358",0,1,0,1,1,1,1,1,1,0,0
"23169",0,1,0,1,0,1,0,1,1,0,1
"80146",1,1,1,1,1,1,1,1,1,1,1
"5168",0,0,0,0,0,0,0,0,0,0,0
"84912",0,1,0,0,1,1,1,1,1,0,1
"3906",0,0,0,0,0,0,0,0,0,0,0
"7357",1,1,0,0,1,1,1,1,1,1,1
"11046",0,1,0,0,1,1,1,0,0,1,1
"54576",0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,0,0,0,0,0,0,0,0
"54657",0,0,0,0,0,0,0,0,0,0,0
"54659",0,0,0,0,0,0,0,0,0,0,0
"54658",0,0,1,0,0,0,0,0,0,0,0
"54577",0,0,0,0,0,0,0,0,0,0,0
"54600",0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,0,0,0,0,0,0,0,0
"54578",0,0,0,0,0,0,0,0,0,0,0
"7364",0,0,0,0,0,0,0,0,0,0,0
"54490",0,0,0,0,0,0,0,0,0,0,0
"7367",0,0,0,0,0,0,0,0,0,0,0
"7365",0,0,0,0,0,0,0,0,0,0,0
"10720",1,0,1,1,0,1,0,0,1,0,0
"7363",0,0,0,0,0,0,0,0,0,0,0
"54963",1,1,0,0,1,1,1,1,1,1,1
"7498",0,0,0,0,0,0,0,0,0,0,0
"9942",1,0,1,0,0,1,0,0,0,1,0
"64132",1,0,0,1,1,1,0,1,1,0,0
"64131",1,0,0,0,0,1,1,1,1,0,1
"51181",1,1,1,1,1,1,1,1,1,1,1
"64077",1,0,0,0,1,0,0,0,0,1,1
"5464",1,1,1,1,1,1,1,1,1,1,1
"10724",1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,0,0,0,0,0,0,0,0
"2495",1,1,1,1,1,1,1,1,1,1,1
"1356",0,0,0,0,0,0,0,0,0,0,0
"2512",1,1,1,1,1,1,1,1,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1
"51706",1,0,0,0,1,1,1,1,1,0,0
"51700",0,0,0,0,0,0,0,0,0,0,0
"10587",1,0,1,0,1,1,1,0,1,0,1
"80347",1,1,0,1,1,1,1,1,1,1,1
"84618",0,1,1,0,0,0,1,0,0,1,0
"22978",1,1,1,1,1,1,1,1,1,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1
"93034",0,0,0,0,0,0,0,0,0,0,0
"100526794",0,1,1,0,0,1,1,1,0,1,0
"353",1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,0,1,1,1,1,1,1,1,1
"56954",1,1,1,1,1,1,1,1,1,1,1
"5313",0,1,1,1,0,0,0,1,1,0,0
"728441",1,0,1,1,0,0,1,0,1,0,0
"124975",0,1,0,0,1,0,1,1,1,0,1
"91227",1,0,1,1,0,0,1,1,0,1,1
"102724197",1,0,1,1,0,0,1,0,1,0,0
"92086",1,0,1,1,0,0,1,0,1,1,0
"2686",0,1,0,1,0,1,1,1,1,1,0
"5211",1,1,0,1,1,0,0,1,1,1,1
"1491",0,0,0,0,0,0,0,0,0,0,0
"2819",0,1,1,1,0,0,0,0,1,1,0
"29925",1,0,0,1,1,0,0,0,1,0,1
"29926",1,0,1,1,1,0,0,1,1,1,1
"102724560",0,1,1,1,0,0,0,1,0,1,0
"875",0,1,1,1,0,0,0,1,0,1,0
"249",1,0,0,0,0,1,1,1,1,1,0
"22934",1,1,1,1,1,1,1,1,1,1,1
"2766",1,0,0,1,1,1,0,0,0,1,1
"51292",1,1,1,1,1,0,1,1,1,1,1
"57571",1,0,0,0,0,1,1,1,1,0,1
"8833",1,1,0,1,1,1,1,1,1,1,1
"5538",1,1,1,1,1,1,1,1,1,1,1
"641371",1,0,0,0,0,1,1,1,1,1,0
"11332",0,1,0,0,1,0,0,1,1,0,1
"55825",0,1,1,1,0,0,0,0,1,0,1
"51102",0,1,0,1,0,1,1,1,1,0,1
"37",1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0
"132158",1,0,1,0,0,0,1,1,1,0,0
"641649",1,0,0,1,0,1,0,1,1,0,0
"23475",1,0,0,1,0,1,1,1,1,0,0
"50484",0,1,0,0,0,1,0,1,1,0,0
"6240",1,1,1,1,1,1,1,1,1,1,1
"6241",0,1,0,0,1,1,0,1,0,1,0
"3156",0,1,0,1,1,1,0,1,1,0,0
"79966",1,0,0,1,1,0,1,0,1,0,0
"10588",0,1,0,1,1,0,1,0,1,0,1
"84890",0,1,0,0,1,1,1,1,1,0,0
"80025",0,1,0,0,1,1,1,1,0,1,0
"53354",0,0,1,0,1,0,0,1,0,0,0
"79646",1,1,0,1,1,1,1,1,1,1,1
"83594",0,0,0,0,0,0,0,0,0,0,0
"7263",1,0,0,0,1,1,1,1,1,0,0
"26275",0,1,0,1,1,0,0,1,0,1,1
"29920",0,1,0,1,1,0,0,0,1,1,0
"7389",1,1,0,1,1,1,1,1,1,1,1
"1595",0,1,0,1,0,1,0,1,1,0,0
"130367",0,1,0,0,1,1,1,1,1,0,1
"10478",0,1,1,0,0,1,0,1,1,0,1
"23443",0,1,0,0,1,1,1,1,0,1,0
"64240",0,0,0,0,0,0,0,0,0,0,0
"64241",1,0,1,0,1,0,0,0,1,0,1
"284111",0,1,0,1,0,0,0,1,1,0,1
"8435",1,0,1,1,1,0,0,1,1,0,0
"3988",0,1,1,0,0,0,1,0,0,1,1
"377677",0,0,1,0,0,1,0,0,0,0,0
"767",0,0,0,0,0,0,0,0,0,0,0
"765",0,0,0,0,0,0,0,0,0,0,0
"759",0,0,1,0,0,0,0,0,0,0,0
"760",0,1,0,0,0,0,0,1,0,0,0
"23632",0,1,0,0,1,0,0,0,0,1,0
"766",1,0,1,0,0,0,0,0,1,1,0
"771",1,0,1,0,1,0,0,1,1,0,0
"768",1,0,1,0,0,0,0,0,1,0,0
"762",1,0,1,1,0,0,0,0,0,1,0
"10057",1,0,0,0,0,1,0,1,0,1,1
"6556",1,0,1,0,1,0,0,0,0,1,0
"6568",0,0,0,0,0,0,0,0,0,0,0
"7779",0,1,0,1,0,1,1,1,0,1,0
"54020",1,0,1,1,1,0,1,0,1,0,1
"215",1,0,1,0,1,0,1,0,1,0,0
"5825",0,1,0,1,1,1,1,1,1,1,1
"641372",0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1
"4017",1,0,0,1,0,1,1,1,1,1,0
"84105",1,0,0,0,1,1,1,1,1,0,0
"25830",0,0,0,1,0,0,0,0,0,0,0
"84569",0,0,0,0,0,0,0,0,0,0,0
"4025",1,0,1,1,0,0,1,0,0,1,0
"54995",1,0,0,0,1,1,0,1,1,0,1
"93492",0,0,0,0,0,0,0,0,0,0,0
"1267",0,1,0,1,0,1,1,0,0,0,1
"10249",0,0,0,0,0,0,0,0,0,0,0
"1573",0,1,1,1,1,0,0,0,0,0,0
"1580",0,0,0,0,1,0,0,0,0,0,0
"199974",0,0,0,0,0,0,0,0,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0
"1555",0,1,1,0,0,0,0,0,0,0,0
"1549",0,1,1,1,0,0,0,0,1,1,0
"57834",0,0,0,0,0,0,0,0,0,0,0
"29785",1,0,1,0,0,1,0,0,0,1,1
"1215",0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,1,0,0,0,0,0,0,0,0
"93979",0,1,1,0,0,1,1,0,0,1,0
"57094",0,0,0,0,0,0,0,0,0,0,0
"1358",0,0,1,0,0,0,1,0,0,0,0
"7177",0,1,1,1,0,0,0,0,0,1,0
"64499",0,1,1,1,0,0,0,0,0,1,0
"23430",1,0,0,0,1,0,1,1,1,0,0
"1636",0,0,0,0,0,0,0,0,0,0,0
"9365",0,0,0,0,0,0,0,0,0,0,0
"9331",0,0,0,0,0,0,0,0,0,0,0
"7368",0,0,0,0,0,0,0,0,0,0,0
"5315",1,1,1,1,1,1,1,1,1,1,1
"1666",1,1,1,1,1,1,1,1,1,1,1
"874",1,0,1,0,1,0,0,0,1,0,0
"10901",0,1,1,0,0,0,0,1,1,1,0
"126410",1,0,1,0,0,1,0,0,1,0,0
"2053",0,1,0,0,1,1,0,0,0,0,1
"8897",1,0,1,1,1,1,0,0,0,1,0
"8898",0,1,0,1,0,1,0,1,1,1,0
"9152",0,1,0,1,1,0,1,0,0,1,0
"9497",1,1,1,1,1,1,1,1,1,1,1
"115584",1,0,1,1,0,0,0,0,0,1,0
"6575",0,1,1,0,0,0,0,0,1,0,1
"6574",1,1,1,1,1,1,1,1,1,1,1
"142680",0,1,1,1,1,0,0,1,0,1,0
"6534",1,0,1,1,0,0,1,0,0,1,0
"3293",0,1,0,1,0,1,1,1,1,1,0
"1622",1,1,1,1,1,1,1,1,1,1,1
"225",1,0,0,0,1,1,0,1,0,1,0
"28965",0,0,0,0,0,0,0,0,0,0,0
"23205",0,0,0,1,1,1,0,0,0,0,0
"26061",1,1,1,1,1,1,1,1,1,1,1
"54716",0,1,0,0,0,0,1,1,0,1,0
"6564",0,0,0,0,0,0,0,0,0,0,0
"113235",0,1,0,0,0,0,1,1,1,1,0
"1200",1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0
"51056",1,1,0,1,1,1,1,1,1,1,1
"9390",0,1,1,1,1,0,0,0,0,0,0
"5184",1,1,1,1,1,1,1,1,1,1,1
"4891",1,0,0,1,0,1,0,0,1,1,0
"30061",1,0,0,0,1,1,1,1,0,1,1
"248",1,0,1,1,0,0,0,0,1,0,0
"4524",1,0,0,0,1,1,1,1,0,1,0
"25796",1,0,0,0,1,1,1,1,1,0,0
"28982",0,1,0,1,0,1,1,1,1,0,1
"6120",1,0,0,1,0,1,1,1,1,0,0
"10864",1,0,1,1,0,0,0,0,0,1,0
"9376",0,1,1,0,1,0,1,1,1,0,0
"9356",0,1,1,1,0,0,0,0,1,1,0
"348932",0,1,1,0,1,1,0,0,0,1,0
"120103",0,1,0,0,0,1,1,1,0,1,0
"1080",0,0,0,0,0,0,0,0,0,0,0
"85320",0,0,0,0,0,0,0,0,0,0,0
"222962",1,0,1,0,0,0,0,0,0,1,0
"10351",0,0,0,0,0,0,0,0,0,0,0
"9429",0,0,0,0,0,0,0,0,0,0,0
"55867",0,1,0,0,1,1,0,1,0,0,0
"364",1,0,1,1,0,0,0,0,1,0,0
"89872",0,0,0,0,0,0,0,0,0,0,0
"360",1,1,1,1,1,1,1,1,1,1,1
"21",1,0,1,1,1,0,0,0,1,0,1
"24",0,0,0,0,0,0,0,0,0,0,0
"125206",0,1,1,0,1,0,1,0,1,0,0
"200010",1,0,1,0,0,0,0,0,1,0,0
"6524",1,0,1,1,0,0,1,0,1,0,1
"159963",0,0,0,0,0,0,0,0,0,0,0
"55065",1,0,1,1,0,0,0,0,1,0,0
"79581",0,1,1,1,1,0,0,0,0,1,0
"3767",0,1,0,1,1,1,1,0,1,0,1
"6833",0,1,1,0,1,0,1,0,0,1,0
"10060",0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0
"5947",1,0,1,1,1,0,1,0,0,1,1
"64220",0,1,0,0,1,0,1,1,1,0,1
"5950",1,0,1,1,0,0,0,1,0,1,0
"5948",0,1,1,0,0,0,0,0,0,1,0
"949",0,1,0,0,1,1,0,1,1,0,0
"29881",0,1,1,0,0,1,0,0,1,0,0
"2350",1,0,1,0,0,0,1,0,0,1,1
"3248",0,1,0,0,1,1,1,1,1,0,0
"166929",0,0,0,0,0,0,0,0,0,0,0
"56261",1,1,1,1,1,1,1,1,1,1,1
"3658",0,1,0,1,0,1,0,1,1,1,1
"203",1,0,1,1,0,1,1,1,1,1,1
"122481",0,0,0,0,0,0,0,0,0,0,0
"159",1,1,1,1,1,1,1,1,1,1,1
"122622",1,0,0,1,0,0,0,1,1,0,0
"11212",0,1,0,1,1,1,1,1,1,1,1
"383",0,0,0,0,0,0,1,0,0,0,0
"1371",1,0,0,0,1,1,1,1,1,0,0
"1503",0,1,0,1,1,0,0,0,0,1,1
"56474",0,1,0,0,1,0,1,0,1,0,1
"2987",1,1,1,1,1,1,1,1,1,1,1
"5860",0,1,0,1,0,1,1,1,0,1,0
"9453",0,1,0,0,1,0,1,1,1,0,1
"2027",1,0,1,0,1,0,0,0,0,1,0
"2026",1,1,1,1,1,1,1,1,1,1,1
"2023",1,1,1,1,1,1,1,1,1,1,1
"9843",0,0,0,0,0,0,0,0,0,0,0
"80308",1,0,0,1,1,0,1,0,1,0,0
"7360",1,1,0,1,1,1,1,1,1,1,1
"26330",0,0,0,0,1,0,1,0,0,0,0
"2597",1,1,1,1,1,1,1,1,1,1,1
"9945",1,0,1,0,0,0,1,0,0,1,0
"2673",1,1,0,1,1,1,1,1,1,1,1
"2752",1,1,1,1,1,1,1,1,1,1,1
"51557",0,0,0,0,0,0,0,1,0,0,0
"1800",1,0,1,1,0,0,1,0,1,0,0
"2762",0,1,0,1,0,1,1,1,0,1,0
"2643",1,1,1,1,1,1,1,1,1,1,1
"761",0,0,0,0,0,0,0,0,0,0,0
"359",0,1,1,1,0,1,0,1,1,0,1
"4284",0,0,1,0,0,0,0,0,0,0,0
"361",0,0,0,0,0,0,0,0,0,0,0
"358",0,0,1,0,0,0,0,0,0,0,0
"362",1,0,0,1,1,0,0,0,1,0,0
"3145",1,0,0,0,1,1,0,1,0,1,0
"586",0,0,0,0,0,1,0,1,0,0,0
"3614",1,0,1,0,0,0,0,0,1,0,0
"3615",1,1,1,1,1,1,1,1,1,1,1
"682",1,1,1,1,1,1,1,1,1,1,1
"4351",0,1,0,0,1,0,1,1,0,0,1
"441024",0,0,0,0,0,1,0,1,0,0,0
"100287639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65220",1,0,0,1,1,0,1,1,1,0,1
"389015",0,0,0,0,0,0,0,0,0,0,0
"6553",1,0,1,1,1,1,0,0,0,1,1
"2821",1,1,1,1,1,1,1,1,1,1,1
"5230",1,1,1,1,1,1,1,1,1,1,1
"5232",0,1,1,1,1,1,1,0,0,0,0
"375056",1,1,1,1,1,1,1,1,1,1,1
"5236",1,1,1,1,1,0,0,1,1,1,1
"55276",0,1,0,0,1,1,0,1,0,1,1
"5373",0,1,0,1,1,0,1,1,1,1,0
"5372",1,0,1,0,1,1,0,0,1,1,0
"210",1,0,0,1,1,0,1,1,1,0,1
"60490",1,0,1,0,1,1,0,1,1,1,0
"79717",1,1,1,1,1,1,1,1,1,1,1
"58510",1,0,1,0,0,0,0,0,1,1,0
"153201",0,0,0,0,0,0,0,0,0,0,0
"5634",0,1,0,0,1,1,1,1,1,1,0
"5631",1,1,1,1,1,1,1,1,1,1,1
"221823",0,0,0,0,0,0,0,0,0,0,0
"29968",0,1,1,0,1,0,1,1,1,0,0
"5723",0,0,0,0,1,0,0,0,0,0,0
"55312",0,1,0,0,1,1,1,1,1,0,0
"6888",1,1,0,1,1,1,1,1,1,1,1
"79896",0,0,0,0,0,0,0,0,0,0,0
"84076",0,0,0,0,0,0,0,0,0,0,0
"7086",1,1,0,0,1,1,1,1,1,1,1
"8277",1,0,0,0,1,0,1,1,0,1,1
"27010",0,1,0,0,0,1,1,1,1,0,0
"7167",1,1,1,1,1,1,1,1,1,1,1
"286016",0,0,0,0,0,0,0,0,0,0,0
"2582",1,0,1,1,1,1,0,0,1,1,0
"6675",0,1,0,0,1,1,1,1,1,1,1
"91373",1,0,0,0,1,1,1,0,0,1,0
"7390",0,1,1,1,0,1,0,1,1,1,0
"8170",0,1,1,0,1,1,1,0,0,0,0
"6563",1,0,0,0,1,1,1,1,0,1,0
"374569",1,0,1,0,1,0,0,0,0,1,0
"100507855",1,0,1,0,0,1,0,1,0,0,0
"55191",1,0,0,0,1,1,1,1,1,1,1
"132",1,0,0,0,1,1,0,1,0,1,1
"97",1,0,0,0,0,1,1,1,1,0,1
"98",0,1,0,1,0,1,0,0,1,0,0
"112611",0,1,0,0,1,1,1,0,1,1,0
"51005",0,1,1,1,1,0,0,0,1,1,1
"471",1,1,1,1,1,1,1,1,1,1,1
"435",1,0,0,0,1,1,1,0,1,0,0
"171425",0,1,0,0,1,1,1,0,1,1,0
"10007",0,1,1,1,1,0,0,0,1,0,0
"132789",0,1,0,1,1,1,1,1,0,1,0
"2584",1,0,0,0,1,1,1,0,1,0,1
"2585",0,1,0,0,1,0,1,1,0,1,1
"2592",1,1,0,1,1,1,1,1,1,1,1
"5471",1,0,0,1,1,1,0,1,1,0,1
"84264",0,1,1,1,1,0,0,0,1,0,0
"3034",0,1,0,1,0,0,1,1,0,1,0
"144193",0,1,0,0,0,1,1,0,1,0,1
"2739",1,1,1,1,1,1,1,1,1,1,1
"3613",0,1,0,0,1,1,0,0,0,1,0
"3612",1,1,0,1,1,1,1,1,1,1,1
"8776",1,1,1,1,1,1,1,1,1,1,1
"2978",0,1,1,1,0,0,0,1,0,1,0
"4953",1,1,1,1,1,1,1,1,1,1,1
"5214",1,1,1,1,1,1,1,1,1,1,1
"5213",1,0,0,0,1,1,0,1,1,0,0
"6569",0,1,1,1,0,0,0,0,1,0,0
"10050",0,0,0,0,0,0,0,0,0,0,0
"10568",0,0,0,0,0,0,0,0,0,0,0
"10786",1,0,0,0,1,0,1,1,0,0,0
"10246",0,0,1,0,0,0,0,0,0,0,0
"5198",1,0,0,1,1,0,1,1,1,0,0
"113675",0,1,1,1,0,0,0,0,0,1,0
"7298",1,0,0,1,1,1,0,1,0,1,0
"131669",0,0,0,1,0,0,0,0,0,0,0
"5973",0,1,1,1,1,0,0,0,0,1,0
"1635",1,1,1,1,1,1,1,1,1,1,1
"286297",0,1,0,0,0,0,0,1,0,0,1
"10560",0,1,0,1,0,1,1,1,1,0,1
"191",0,1,0,0,0,1,0,1,1,0,0
"10768",1,0,0,0,1,1,1,1,0,1,0
"25874",1,1,1,1,1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1,1,1,1,1
"57198",1,1,1,1,1,1,1,1,1,1,1
"5205",0,1,0,1,0,0,1,0,0,1,0
"23250",1,0,0,1,1,1,0,1,0,1,0
"286410",1,0,0,0,0,1,1,1,0,1,0
"5243",0,1,0,0,1,1,1,1,1,0,0
"55856",0,1,0,0,1,1,1,1,1,0,0
"7350",0,0,0,0,0,1,0,0,0,0,0
"26027",0,1,1,1,0,0,0,0,0,1,0
"10058",1,0,1,1,1,0,0,1,0,1,0
"51458",1,0,1,1,0,0,0,0,1,1,0
"948",0,0,0,0,0,0,0,0,0,0,0
"10928",0,1,0,0,1,1,1,1,0,1,1
"1728",1,0,0,0,1,1,1,0,0,1,0
"2946",1,1,0,0,1,1,1,1,1,0,1
"125981",0,1,1,1,0,0,0,0,1,0,1
"55331",0,1,0,0,0,1,1,1,1,1,0
"340485",0,0,0,0,0,0,0,0,0,0,0
"2760",1,0,0,1,0,1,0,1,1,0,0
"5660",1,1,1,1,1,1,1,1,1,1,1
"57704",0,1,0,1,0,0,1,1,0,1,1
"4759",0,1,0,0,1,1,0,0,1,0,0
"10825",1,0,1,1,1,1,0,0,1,1,0
"7903",1,0,0,0,0,1,1,1,0,1,1
"5407",1,0,1,0,1,0,1,0,0,1,0
"119548",0,0,0,0,0,0,0,0,0,0,0
"5408",0,0,0,0,0,0,0,0,0,0,0
"221955",1,0,0,0,0,0,1,0,1,0,0
"9388",0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0
"57104",1,1,1,1,1,1,1,1,1,1,1
"3991",1,0,0,0,1,1,1,1,1,0,1
"747",1,0,1,0,0,0,0,0,0,1,0
"8513",0,0,0,0,0,0,0,0,0,0,0
"5406",0,0,0,0,0,0,0,0,0,0,0
"2170",0,0,1,0,0,0,0,0,0,0,0
"2171",0,1,1,1,0,1,0,1,1,0,1
"2167",0,0,0,0,0,0,0,0,0,0,0
"2172",1,0,1,1,0,0,0,0,0,0,0
"646480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173",0,0,0,0,0,0,0,0,0,0,0
"646486",0,0,0,0,0,0,0,0,0,0,0
"2169",0,0,1,0,0,0,0,0,0,0,0
"6296",0,1,0,0,0,1,1,0,1,1,0
"341392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54988",1,0,1,1,0,0,0,0,0,1,0
"123876",0,0,0,0,0,0,0,0,0,0,0
"348158",0,0,0,0,0,0,0,0,0,0,0
"344967",0,0,0,0,0,0,0,0,0,0,0
"154141",1,1,0,1,1,1,1,1,1,1,1
"51099",1,0,0,0,1,1,1,1,0,1,0
"253558",0,1,0,0,0,0,1,1,1,0,0
"84513",0,1,0,0,1,1,1,1,1,1,1
"64748",1,0,1,1,1,0,0,0,0,1,0
"9890",0,0,0,0,0,0,0,0,0,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1
"196051",0,0,0,0,0,0,0,0,0,0,0
"79948",1,0,1,1,1,0,0,0,1,0,0
"23175",1,1,1,1,1,1,1,1,1,1,1
"64900",0,1,1,0,1,0,1,1,1,1,0
"85465",0,1,0,1,1,1,1,0,0,1,0
"122618",0,1,1,0,1,1,1,0,1,0,1
"201164",1,0,0,0,1,1,0,1,1,0,0
"23646",1,0,0,0,1,0,1,1,0,1,1
"590",0,0,0,0,0,0,0,0,0,0,0
"91012",1,1,1,1,0,1,0,0,0,1,0
"204219",0,0,0,0,0,0,0,0,0,0,0
"10715",1,0,1,1,0,0,0,0,1,0,0
"253782",0,1,0,1,1,1,0,1,1,1,0
"29956",1,1,1,1,1,1,1,1,1,1,1
"79603",1,0,1,1,0,0,0,0,1,0,0
"56624",0,1,0,0,1,1,0,1,1,0,0
"55757",0,0,0,0,0,0,0,0,0,0,0
"145173",0,1,0,0,1,1,1,1,0,1,0
"644974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56886",1,1,1,1,1,1,1,1,1,1,1
"152586",0,0,0,0,0,0,0,0,0,0,0
"55830",0,1,0,0,1,1,1,1,1,0,0
"170384",1,0,0,0,1,0,1,1,1,0,0
"283358",1,0,1,1,1,1,0,0,1,0,0
"148789",0,1,0,0,1,0,1,1,1,0,0
"2526",0,1,0,0,0,1,1,1,1,0,1
"84750",1,0,0,1,1,0,0,1,1,0,0
"644378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55624",1,0,1,0,0,0,0,1,1,0,1
"83468",0,0,0,0,0,0,0,0,0,0,0
"168391",0,0,0,0,0,0,0,0,0,0,0
"338707",0,1,0,0,1,0,1,1,1,1,0
"146664",1,0,1,1,1,0,0,0,1,0,0
"360203",0,0,0,0,0,0,0,0,0,0,0
"56983",1,0,0,0,1,0,1,1,1,0,1
"3703",1,1,1,1,1,1,1,1,1,1,1
"124872",0,1,1,0,1,0,0,1,0,1,0
"8473",1,1,1,1,1,1,1,1,1,1,1
"8708",0,0,0,0,0,0,0,0,0,0,0
"2529",1,0,1,0,1,0,0,0,0,1,0
"8702",1,0,0,0,0,1,0,1,1,0,0
"8707",0,1,0,1,1,0,0,0,1,1,0
"200810",0,0,0,0,0,0,0,0,0,0,0
"84752",1,0,1,0,1,0,1,1,1,0,1
"201595",1,1,1,1,1,1,1,1,1,1,1
"140687",0,0,0,0,0,0,0,0,0,0,0
"51228",1,1,0,1,1,1,1,1,1,1,1
"284004",1,0,1,1,0,0,0,0,0,0,1
"79411",0,1,0,0,1,1,1,0,1,1,0
"27090",0,1,1,0,0,0,1,1,1,0,1
"129807",0,1,1,1,0,0,0,0,1,0,0
"2524",1,0,1,1,1,0,0,0,1,1,0
"2528",1,0,0,1,1,0,0,0,0,1,0
"2527",0,1,1,1,1,0,0,0,1,1,0
"113612",0,1,0,1,0,1,0,1,0,1,0
"493869",0,0,0,0,0,0,0,0,0,0,0
"64180",1,0,1,0,0,0,1,1,0,1,0
"64174",1,1,1,1,1,1,1,1,1,1,1
"10728",1,1,1,1,1,1,1,1,1,1,1
"11102",0,1,0,0,1,1,1,1,1,0,0
"91179",1,0,0,1,0,1,1,0,1,0,1
"10826",1,0,1,1,1,0,0,0,0,1,1
"266740",0,0,1,1,0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1,1,1,1,1
"4645",0,0,0,0,0,0,0,0,0,0,0
