"","GSM2579315","GSM2579319","GSM2579323","GSM2579327","GSM2579331","GSM2579335","GSM3045784","GSM1414742","GSM1414743","GSM1414744","GSM1414745"
"7054",0,0,0,0,0,0,0,0,0,0,0
"142680",0,0,1,0,0,0,1,1,0,0,0
"9791",1,1,1,1,1,1,1,1,1,1,1
"6534",0,0,1,0,0,0,0,0,0,0,0
"81490",1,1,0,1,1,1,1,1,0,0,0
"10005",1,0,1,0,1,0,1,1,0,0,0
"3293",0,0,0,0,0,0,0,0,0,0,0
"1622",1,1,1,1,1,1,1,1,1,1,1
"225",1,0,0,0,1,1,1,0,0,0,1
"10965",1,1,1,1,1,1,1,1,1,1,1
"28965",0,0,0,0,0,0,0,1,0,0,0
"122970",0,0,1,1,0,0,0,1,0,0,1
"10020",1,1,1,1,1,0,0,0,1,1,0
"23205",1,0,0,0,0,0,0,0,0,1,1
"5805",1,1,0,1,0,0,1,0,1,1,0
"26061",1,1,1,1,1,1,1,1,1,1,1
"112483",1,1,1,1,1,1,1,1,1,1,1
"6303",1,1,1,1,1,1,1,1,1,1,1
"29880",1,1,1,1,1,1,1,1,1,1,1
"54716",1,0,0,0,0,0,1,1,0,0,1
"7355",1,0,0,1,1,1,0,1,1,0,0
"6564",0,0,0,0,0,0,0,0,0,0,0
"8566",0,0,1,0,1,1,1,1,1,0,0
"113235",1,0,1,1,0,0,1,1,1,0,0
"151531",1,0,0,0,0,1,0,0,0,0,0
"1200",1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0
"7358",0,1,1,0,0,1,0,0,1,0,1
"23169",1,0,0,1,1,1,1,0,1,1,1
"51056",1,1,1,1,1,1,1,1,1,1,1
"7378",1,1,1,1,1,1,1,1,1,1,1
"9390",1,0,0,0,0,0,1,0,0,1,1
"80146",1,1,1,1,1,1,1,1,1,1,1
"5184",1,1,1,1,1,1,1,1,1,1,1
"4891",0,1,0,1,1,1,1,0,1,1,1
"5168",1,1,0,1,1,0,1,0,1,1,1
"2944",0,0,0,1,1,0,1,1,0,1,1
"30061",1,0,0,0,1,1,1,1,1,0,0
"84912",1,0,0,0,0,1,0,0,1,1,0
"248",0,0,0,0,0,0,0,0,0,0,0
"64080",0,0,1,1,0,0,1,1,0,0,0
"4524",0,1,0,0,1,1,1,1,1,0,0
"3906",0,0,0,0,0,0,0,0,0,0,0
"65263",0,0,0,0,1,0,1,1,0,0,0
"8608",0,0,1,1,0,1,1,0,0,1,0
"25796",1,1,1,1,1,1,1,1,1,1,1
"5959",1,0,1,1,0,0,0,0,0,1,1
"7357",1,1,1,1,1,0,1,1,1,1,1
"28982",1,0,1,0,1,0,1,0,0,1,1
"6120",1,0,1,0,0,1,1,0,0,1,1
"11046",1,0,0,0,1,0,1,1,0,0,1
"54576",0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,0,0,0,0,0,0,0,0
"51109",1,1,1,1,1,1,1,1,1,1,1
"157506",0,0,1,1,0,1,1,0,1,1,0
"54578",0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,0,0,0,0,0,0,0,0
"10864",0,1,1,0,0,1,0,1,0,1,0
"9356",0,0,0,0,0,0,0,0,0,0,0
"54657",0,0,0,0,0,0,0,0,0,0,0
"195814",0,0,0,0,0,0,0,0,0,0,0
"9376",0,0,0,0,0,0,0,0,0,0,0
"112724",0,1,0,1,1,0,1,1,1,0,0
"50700",0,0,1,0,0,0,0,0,0,0,0
"54658",0,0,0,0,0,0,0,0,0,0,0
"348932",0,0,0,0,0,0,0,0,0,0,0
"54659",0,0,0,0,0,0,0,0,0,0,0
"54577",0,0,0,0,0,0,0,0,0,0,0
"57665",1,1,1,1,1,1,1,1,1,1,1
"120103",1,0,0,1,1,0,0,0,0,0,1
"1080",0,0,0,0,0,0,0,0,0,0,0
"85320",1,1,0,0,0,0,0,0,0,1,0
"145226",0,0,0,0,1,0,0,0,1,1,0
"54600",0,0,0,0,0,0,0,0,0,0,0
"222962",1,0,1,1,0,1,0,1,0,0,0
"8228",0,0,0,1,1,1,1,1,0,1,0
"113278",0,0,0,0,0,1,0,0,1,0,0
"10351",0,1,0,0,1,0,0,0,0,0,0
"54981",1,1,1,1,1,1,1,1,1,1,1
"7364",0,0,0,0,0,0,0,0,0,0,0
"9429",0,0,1,0,1,0,1,0,1,0,1
"7367",0,0,0,0,0,0,0,0,0,1,1
"55867",0,0,0,0,0,0,0,0,0,0,0
"54490",0,0,0,0,0,0,0,0,0,0,1
"364",0,1,1,0,1,1,0,1,0,1,0
"7366",0,0,0,0,0,0,0,0,0,0,0
"6482",1,1,1,1,1,1,1,1,1,1,1
"360",1,1,1,1,1,1,1,1,1,1,1
"6484",1,0,0,0,1,1,0,1,0,0,0
"7363",0,0,0,0,0,0,0,0,0,0,0
"89872",0,1,0,0,0,0,0,0,0,0,0
"7365",0,0,0,0,0,0,0,0,0,0,0
"6483",1,0,1,0,1,1,1,1,1,0,0
"21",0,0,1,1,0,1,1,1,1,0,0
"10720",0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0
"54963",1,1,1,1,1,1,1,1,1,1,1
"10057",0,0,0,1,1,1,1,0,1,1,1
"125206",0,0,0,1,1,1,1,1,0,0,1
"7498",0,0,0,0,1,0,0,0,1,0,0
"10090",1,0,1,0,0,1,0,0,0,1,1
"200010",1,0,0,1,0,1,1,0,1,0,1
"9653",1,1,0,0,0,1,1,0,0,1,1
"9942",1,1,1,0,0,0,0,0,1,0,0
"6524",1,1,1,0,1,0,1,1,1,0,0
"159963",0,0,0,0,0,0,0,0,0,0,0
"64131",0,0,0,1,1,1,1,0,1,0,0
"55065",0,1,0,1,0,0,0,1,1,0,0
"64132",0,1,0,1,1,0,1,1,1,0,0
"3423",1,1,1,1,0,0,0,0,1,1,1
"79581",1,1,1,1,1,1,1,1,1,1,1
"10060",0,0,0,0,0,0,0,0,0,0,0
"9957",1,1,1,1,1,1,1,1,0,1,1
"51181",1,1,1,1,1,1,1,1,1,1,1
"6833",0,0,0,0,0,0,0,0,0,0,0
"9951",0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0
"222537",0,0,0,0,0,0,0,0,0,0,0
"64077",1,0,1,0,1,0,1,1,0,0,0
"3767",0,0,0,0,0,0,0,0,0,1,1
"5464",1,1,1,1,1,1,1,1,1,1,1
"64220",0,0,0,0,0,0,0,0,0,0,0
"10724",1,1,1,1,1,1,1,1,1,1,1
"5950",0,0,0,0,0,0,0,0,0,0,0
"1356",0,1,0,1,1,0,1,0,0,1,0
"2495",1,1,1,1,1,1,1,1,1,1,1
"9956",0,0,0,0,0,0,0,0,0,0,0
"5947",0,0,0,0,0,0,0,0,0,0,0
"9955",1,1,0,1,0,1,1,0,1,1,0
"2512",1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,1,0,0,0,0,0,0,0
"5948",0,0,0,0,0,1,0,0,0,0,1
"29881",0,0,0,0,0,0,0,1,0,0,0
"1727",1,1,1,1,1,1,1,1,1,1,1
"9953",1,1,0,1,0,0,0,0,0,1,1
"64711",0,0,0,0,0,0,0,0,0,0,0
"949",0,1,0,0,1,0,1,1,0,1,0
"2350",0,0,0,1,0,1,1,1,0,0,1
"55501",1,0,1,1,0,1,1,1,0,0,0
"51706",1,1,1,1,1,1,1,1,1,1,1
"3248",0,0,1,1,0,1,0,1,1,0,1
"51700",0,0,0,1,0,1,1,1,1,1,0
"166929",0,0,0,0,0,0,0,0,0,1,1
"10587",1,0,0,1,0,1,1,1,0,0,0
"166012",0,0,0,0,0,1,0,0,0,0,0
"113189",1,0,1,0,1,0,1,1,0,0,0
"56261",1,1,1,1,1,1,1,0,1,1,1
"50515",1,1,0,1,1,0,1,1,0,1,0
"80347",1,1,1,1,1,1,1,1,1,1,1
"3658",0,1,0,1,1,1,1,0,1,1,1
"93034",0,0,0,0,1,1,0,0,1,1,1
"84618",0,0,0,0,0,0,1,0,0,1,1
"411",0,0,0,1,1,0,1,1,1,0,0
"203",0,0,0,1,0,1,1,1,0,1,0
"22978",0,0,1,0,1,0,0,0,1,1,1
"122481",0,0,1,0,0,0,0,0,1,1,0
"100526794",0,0,0,0,0,0,0,0,0,0,0
"159",1,1,1,1,1,1,1,1,1,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1
"23563",0,0,0,0,0,0,0,0,0,0,0
"122622",0,0,1,1,0,1,1,1,0,0,0
"10164",1,1,1,1,1,1,1,1,0,0,1
"353",1,1,1,1,1,1,1,1,1,1,1
"11212",1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1
"383",0,1,0,1,1,0,0,0,1,0,1
"9435",0,0,1,0,1,1,1,1,0,0,1
"1371",1,0,1,1,1,0,1,0,0,1,1
"4166",0,0,0,0,0,0,0,0,0,0,0
"56954",0,1,0,1,0,0,1,0,0,1,1
"1503",1,0,0,0,1,1,0,0,1,1,0
"9469",0,0,0,0,0,0,0,0,0,0,0
"56474",1,1,0,0,1,1,1,0,1,1,1
"8534",0,0,0,0,0,0,0,0,0,0,0
"1491",1,0,1,0,1,1,1,0,1,1,0
"5313",0,0,0,0,0,0,0,0,0,0,0
"92086",0,0,0,0,0,0,0,0,0,0,0
"2987",1,1,1,1,1,1,1,1,1,1,1
"56548",1,0,0,0,1,1,1,1,0,0,0
"5860",1,1,1,1,1,1,1,1,1,1,1
"9394",0,0,1,1,1,0,0,1,1,0,0
"728441",0,0,0,0,0,0,0,1,0,1,0
"124975",0,0,1,1,0,0,0,0,1,1,0
"9453",1,0,1,0,0,0,1,0,1,1,1
"2686",1,1,1,1,1,1,1,1,1,1,1
"2023",1,1,1,1,1,1,1,1,1,1,1
"2027",0,0,1,0,1,0,1,1,1,0,0
"90161",0,0,0,0,0,0,0,0,0,0,0
"91227",0,0,0,0,0,0,0,0,0,0,0
"2026",1,1,1,1,1,1,1,1,1,1,1
"102724197",0,0,0,0,0,0,0,1,0,1,0
"266722",0,0,0,0,0,0,0,0,0,0,0
"9843",0,0,0,0,0,0,0,0,0,0,1
"2799",1,1,0,1,1,0,0,0,1,1,0
"80308",1,1,1,1,1,1,1,1,1,1,1
"10157",0,0,1,1,1,0,0,0,0,0,1
"118881",1,1,1,1,1,0,1,0,0,1,1
"5211",1,1,1,1,1,1,1,1,1,1,1
"7360",1,1,1,1,1,1,1,1,1,1,1
"2819",1,1,0,0,0,0,1,1,0,1,1
"3176",0,0,1,0,0,0,0,0,0,0,1
"26330",0,0,0,0,0,0,0,1,0,1,0
"1757",1,1,0,0,1,1,1,1,0,0,1
"81537",0,1,0,1,0,0,0,0,0,1,1
"2597",1,1,1,1,1,1,1,1,1,1,1
"29926",1,0,0,1,1,1,1,1,1,1,0
"2673",1,0,1,0,1,0,1,0,1,1,1
"9945",0,1,0,0,0,0,1,0,1,0,1
"6652",0,0,1,1,0,0,0,1,1,0,0
"29925",1,1,0,1,1,0,0,1,1,0,0
"51557",0,0,0,0,0,0,0,1,0,0,0
"875",0,0,0,0,0,0,0,0,0,0,0
"6342",1,1,1,1,1,1,1,1,1,1,1
"2752",0,0,1,0,1,1,1,1,1,0,0
"102724560",0,0,0,0,0,0,0,0,0,0,0
"1800",0,0,0,0,0,0,1,1,0,0,1
"249",1,1,1,1,1,1,0,1,0,1,0
"9056",1,0,1,1,0,0,1,1,0,1,0
"2762",1,0,1,1,1,1,1,1,1,0,0
"10558",1,1,1,1,1,0,1,1,1,1,1
"2643",1,1,1,1,1,1,1,1,1,1,1
"22934",1,1,1,1,1,1,1,1,1,1,1
"761",1,1,0,0,0,1,1,0,0,0,1
"51292",1,1,1,1,1,1,1,1,1,1,1
"55304",0,1,0,0,0,0,0,0,0,1,1
"766",0,0,0,0,0,0,0,0,0,1,1
"9517",1,0,1,0,1,1,1,0,1,1,1
"2098",1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,0,1,0,1,0,1,1,0,0
"2766",1,0,0,0,1,1,1,1,1,0,0
"771",0,0,0,0,0,0,0,0,0,0,0
"4284",1,0,0,1,1,0,0,0,0,0,1
"57571",1,1,0,1,1,0,1,1,0,1,0
"8869",0,0,0,1,1,0,0,0,1,1,1
"362",0,0,0,0,0,0,0,1,1,0,0
"358",1,1,1,1,1,1,1,1,1,1,0
"8833",1,1,1,1,1,1,1,1,1,1,1
"641371",0,1,1,1,0,0,1,1,0,1,0
"361",0,0,0,0,0,0,0,0,0,0,0
"5538",1,1,1,1,1,1,1,1,1,1,1
"56848",1,1,0,1,0,0,1,1,0,0,0
"359",0,0,0,0,0,0,0,0,0,0,0
"8877",1,1,0,1,0,0,0,1,0,0,0
"3145",1,1,1,1,0,0,1,1,1,1,1
"9374",1,0,1,1,0,1,0,1,0,0,0
"11332",1,1,0,0,0,1,1,1,1,0,0
"586",0,0,0,0,1,0,1,0,0,1,1
"55825",0,0,1,0,0,1,0,0,1,1,0
"130752",1,0,0,1,0,0,0,0,0,1,1
"51102",1,1,0,0,0,1,1,1,0,1,0
"3615",1,1,1,1,1,1,1,1,1,1,1
"3614",1,1,1,1,1,1,1,1,1,1,1
"37",1,1,1,1,1,1,1,1,1,1,1
"55512",0,0,0,1,0,1,0,0,0,1,1
"55627",1,1,0,0,1,1,1,1,1,0,0
"33",0,0,0,0,0,0,0,0,0,0,0
"682",1,1,1,1,1,1,1,1,1,1,1
"132158",0,0,1,1,1,0,1,1,0,0,0
"339221",0,0,0,0,0,0,0,0,0,0,1
"6609",1,1,1,1,1,1,1,1,1,1,1
"641649",1,1,0,1,0,0,0,1,0,1,0
"4351",1,1,1,1,1,1,1,1,1,1,0
"23475",1,0,1,1,0,1,0,1,0,0,0
"6610",0,1,1,1,0,0,0,1,0,0,0
"100287639",0,0,0,0,0,0,0,0,0,0,0
"259230",1,1,0,0,0,0,0,0,0,1,1
"93100",0,0,1,1,1,0,1,1,0,0,0
"441024",0,0,1,1,1,1,0,0,0,1,1
"50484",0,1,1,0,1,0,1,0,0,1,1
"65220",1,0,1,1,0,0,1,1,0,0,0
"6241",1,0,1,0,1,0,1,1,0,1,1
"116369",0,0,0,1,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0
"389015",0,0,0,0,0,0,0,0,0,1,0
"6240",1,1,1,0,1,1,1,1,1,1,0
"6553",0,0,0,0,1,1,1,1,0,1,0
"3156",0,1,1,1,0,1,1,0,1,1,0
"284129",1,0,0,1,0,0,1,1,1,0,0
"2821",1,1,1,1,1,1,1,1,1,1,1
"115019",0,0,0,0,0,0,0,0,0,0,0
"5230",1,1,1,1,1,1,1,1,1,1,1
"79966",0,1,0,1,0,0,0,0,1,1,0
"5232",1,0,1,0,1,0,0,0,0,0,0
"375056",1,1,0,0,0,1,0,0,1,0,1
"10588",0,1,1,0,0,0,1,1,1,1,0
"5236",1,0,1,0,1,1,1,1,1,0,0
"26266",0,1,0,1,1,1,1,0,0,0,1
"84890",1,1,0,0,1,1,0,0,1,0,0
"55276",1,1,1,1,1,0,1,0,1,1,1
"6646",1,1,0,1,1,1,1,0,1,1,1
"5372",0,0,0,1,1,0,0,1,1,0,0
"6649",0,0,0,0,0,0,0,0,0,0,0
"55229",0,1,1,0,0,1,1,1,1,0,0
"5373",1,0,0,0,1,1,1,1,0,1,0
"79646",0,1,1,0,0,1,0,0,1,0,1
"80025",0,1,1,0,0,1,0,0,1,1,1
"53354",1,0,1,1,0,1,1,0,1,1,1
"6648",1,1,1,0,0,0,1,0,1,1,0
"6647",1,1,1,1,1,1,1,1,1,1,1
"6697",0,0,0,0,0,0,0,0,1,1,0
"6611",1,1,1,1,1,1,1,1,1,1,1
"83594",0,0,1,1,1,0,0,0,1,0,1
"7263",1,0,0,1,0,0,1,1,0,1,1
"26275",1,1,1,0,1,0,1,0,0,1,1
"6723",1,1,1,1,1,1,1,1,1,1,1
"6713",1,0,0,0,1,1,1,1,0,1,0
"2222",1,1,1,1,1,1,1,1,1,1,1
"210",0,1,0,1,0,1,1,1,1,0,0
"29920",1,1,1,1,1,1,1,1,1,1,1
"6715",1,0,1,0,1,0,0,0,1,1,1
"60490",0,1,0,1,1,0,1,1,0,0,0
"6716",0,0,0,0,0,0,0,0,0,0,0
"79717",1,1,1,1,1,1,1,1,1,1,1
"15",1,1,1,1,1,1,1,1,0,0,0
"7389",1,1,1,1,1,1,1,1,1,1,1
"58510",0,0,0,0,0,0,0,0,0,1,0
"1595",1,1,1,0,0,0,0,1,1,1,0
"130367",0,1,0,0,0,0,1,1,0,1,1
"6532",1,0,0,0,0,0,1,1,1,0,1
"153201",0,0,0,0,0,0,0,0,0,0,0
"10478",0,0,1,1,1,1,1,1,1,1,1
"221823",0,0,0,0,1,0,0,1,0,0,0
"23443",1,1,0,1,1,0,0,0,0,1,1
"5634",1,1,1,1,1,1,1,1,1,1,1
"64240",0,0,0,0,0,0,0,0,0,0,1
"6487",0,0,0,1,1,1,1,0,0,1,1
"5631",1,1,1,1,1,1,1,1,1,1,1
"29968",1,0,1,1,1,1,1,1,1,1,1
"64241",0,0,0,1,0,0,0,1,1,0,0
"284111",0,1,1,0,1,0,0,0,1,0,1
"8781",0,0,1,0,1,0,1,0,0,1,1
"8435",0,0,0,1,0,0,0,1,1,0,0
"5723",0,0,1,1,1,0,1,0,0,0,1
"3988",1,1,1,1,1,1,1,1,1,1,1
"55312",1,0,1,0,0,0,1,0,1,1,1
"6888",1,1,1,1,1,1,1,1,1,1,1
"79896",0,1,1,0,1,0,0,0,1,0,1
"8277",0,1,0,0,1,1,1,1,1,0,0
"768",0,0,0,0,0,0,0,0,1,0,0
"84076",0,0,0,0,0,0,0,0,0,0,0
"762",0,0,0,0,0,0,0,0,0,0,0
"765",0,1,1,0,1,0,1,1,1,0,0
"7086",1,1,1,1,1,1,1,1,1,1,1
"10402",0,0,0,1,1,0,1,0,0,1,1
"27010",1,0,0,1,0,0,1,0,1,1,0
"286016",1,1,0,0,0,0,1,1,0,1,0
"10610",0,0,0,0,0,1,0,1,0,0,0
"23632",1,0,1,0,1,0,0,1,1,1,0
"7167",1,1,1,1,1,1,1,1,1,1,1
"760",1,1,0,0,0,0,0,1,1,0,0
"256435",0,0,0,1,1,0,0,0,1,0,1
"2582",0,0,1,0,1,1,0,1,1,0,0
"30815",1,0,0,0,1,1,1,1,0,1,0
"81849",1,1,1,1,1,1,1,0,1,0,1
"767",0,1,1,0,0,1,0,0,0,1,1
"759",1,0,0,0,0,0,0,0,0,0,0
"91373",1,1,0,0,1,0,0,1,0,0,0
"377677",1,0,1,1,0,0,1,0,1,1,1
"31",1,0,1,0,0,1,1,0,1,1,0
"6675",0,0,0,1,0,1,0,0,0,1,1
"6556",0,0,0,0,1,1,1,1,0,0,0
"7390",0,1,0,0,1,1,0,1,0,0,0
"6563",1,1,0,0,1,1,0,0,0,1,1
"8170",0,0,0,0,1,0,1,1,0,1,0
"6568",0,0,1,0,0,0,1,1,0,0,0
"374569",0,0,0,0,0,0,0,0,0,0,1
"7779",1,0,1,1,1,1,1,0,0,1,1
"54020",1,1,0,1,0,1,0,1,1,0,0
"100507855",0,1,0,0,0,0,0,0,0,1,1
"285440",1,1,1,1,0,0,1,0,1,0,1
"55191",1,0,0,1,1,0,1,0,1,0,1
"132",1,1,1,1,1,1,1,1,1,1,1
"97",1,1,1,0,0,1,1,0,0,1,1
"98",0,0,0,1,1,1,1,1,1,0,0
"112611",1,0,0,1,0,0,1,0,1,1,1
"51005",0,1,1,1,0,0,1,1,0,0,0
"471",1,1,1,1,1,1,1,1,1,1,1
"435",1,0,0,1,1,0,1,1,1,0,0
"171425",0,0,1,0,1,1,1,1,1,0,0
"132789",1,0,1,1,0,1,1,0,1,0,1
"10007",1,1,1,1,1,1,1,1,1,1,1
"2585",0,1,0,1,1,0,0,0,1,1,0
"2584",0,0,1,1,1,1,1,1,0,0,0
"2592",1,1,1,1,1,1,1,1,1,1,1
"5471",0,1,1,0,0,1,1,0,1,0,1
"84264",1,1,0,0,1,0,1,1,0,0,1
"3034",0,1,0,0,0,1,1,0,0,0,1
"144193",1,0,1,0,0,1,1,1,0,1,1
"2739",1,1,1,1,1,1,1,1,1,1,1
"8776",0,0,0,1,1,1,1,0,0,1,1
"3612",1,0,0,1,1,1,0,0,0,0,1
"3613",0,1,0,1,0,0,0,1,1,0,0
"2978",0,0,0,0,0,0,0,0,0,0,0
"4953",1,1,1,1,1,1,1,1,1,1,1
"5213",0,1,0,1,1,0,1,1,1,1,0
"5214",1,1,1,1,1,1,1,1,1,1,1
"10050",0,0,0,0,1,0,0,0,0,0,0
"10786",1,0,1,0,1,0,0,1,1,1,0
"10246",0,0,0,0,0,0,0,0,0,0,0
"6569",0,0,0,1,0,0,0,0,0,1,0
"10568",0,0,0,0,0,0,0,0,0,0,1
"5198",1,1,0,0,1,0,0,1,0,0,0
"113675",0,1,0,0,0,0,1,0,0,0,1
"7298",1,1,0,1,0,0,1,1,0,1,0
"215",1,0,0,1,0,1,0,1,0,0,0
"5825",1,0,1,1,0,1,0,0,0,1,1
"641372",1,0,0,0,1,1,1,1,0,0,1
"9045",1,1,1,1,1,1,1,1,1,1,1
"4017",1,0,0,0,1,1,1,1,1,0,0
"84105",0,1,1,1,0,0,0,0,0,1,0
"25830",0,0,0,0,0,1,0,0,0,0,0
"84569",0,0,0,0,0,0,0,1,0,0,0
"4025",0,0,0,0,0,0,0,1,0,0,0
"54995",1,0,1,0,1,1,0,0,1,1,1
"93492",0,0,1,1,0,0,1,1,0,1,0
"1267",1,1,1,1,1,1,1,1,1,1,0
"10249",0,0,0,0,1,0,0,0,0,0,0
"1549",0,1,1,0,0,0,1,0,1,1,0
"1580",0,0,0,0,1,0,0,0,0,0,0
"1573",1,1,0,1,0,0,1,0,1,1,0
"29785",1,1,1,1,1,1,1,1,0,1,0
"199974",0,0,0,0,0,0,0,0,0,0,0
"57834",0,0,0,0,0,0,0,0,0,0,0
"1555",1,0,0,0,0,0,0,0,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0
"1215",0,0,0,0,1,0,0,0,0,1,0
"57094",0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,0,0,0,0,0,0,1,0,0
"1358",1,0,0,0,1,0,0,0,0,0,0
"93979",0,0,0,0,1,1,1,0,0,1,0
"23430",0,0,0,0,0,0,0,0,0,1,0
"7384",1,1,1,1,1,1,1,1,1,1,1
"7388",1,1,1,1,1,1,1,1,1,1,1
"7386",1,1,1,1,1,1,1,1,1,1,1
"29796",1,1,1,1,1,1,1,1,1,1,1
"7385",1,1,1,1,1,1,1,1,1,1,1
"1537",1,1,1,1,1,1,1,1,1,1,1
"9481",0,1,0,0,0,0,1,0,0,1,0
"9016",0,0,1,0,0,1,1,0,1,1,1
"7352",0,0,0,0,1,1,0,0,1,1,1
"7351",1,1,1,1,1,1,1,1,1,1,1
"4726",1,1,1,1,1,1,1,1,1,1,1
"4729",1,1,0,1,1,0,1,0,1,1,1
"4541",1,1,1,1,1,1,1,1,1,1,1
"4719",1,1,0,0,1,1,0,0,1,1,0
"4713",1,1,1,1,1,1,1,1,1,1,1
"4718",1,1,1,1,1,1,1,1,1,1,1
"7991",0,0,0,0,1,0,0,0,0,1,1
"126328",0,0,0,1,1,1,1,1,0,0,0
"4539",1,1,1,1,1,1,1,1,1,1,1
"4731",1,0,1,1,1,0,1,1,1,0,0
"4694",1,1,1,1,1,1,1,1,1,1,1
"4705",1,1,1,1,1,1,1,1,1,1,1
"4704",0,0,1,1,1,0,1,1,1,0,0
"4695",1,1,1,1,1,1,1,1,1,1,1
"4696",1,1,1,1,1,1,1,1,1,1,1
"4707",1,1,1,1,1,1,1,1,1,1,1
"4711",1,1,1,1,1,1,1,1,1,1,1
"4712",1,1,1,1,1,1,1,1,1,1,1
"4702",1,1,1,1,1,1,1,1,1,1,1
"4537",1,1,1,1,1,1,1,1,1,1,1
"4710",1,1,1,1,1,1,1,1,1,1,1
"4700",1,1,1,1,1,1,1,1,1,1,1
"4538",1,1,1,1,1,1,1,1,1,1,1
"4708",1,1,1,1,1,1,1,1,1,1,1
"4709",1,1,1,1,1,1,1,1,1,1,1
"4715",1,1,1,1,1,1,1,1,1,1,1
"4535",1,1,1,1,1,1,1,1,1,1,1
"131669",0,0,0,0,0,0,0,1,0,0,0
"79644",0,1,1,1,0,0,0,1,0,0,0
"5973",0,0,0,1,0,1,0,1,1,0,0
"4698",1,1,1,1,0,1,1,1,1,1,1
"55967",1,1,1,1,1,1,1,1,1,1,1
"1646",1,0,1,0,0,0,1,0,0,0,1
"4701",1,0,0,1,0,0,1,1,0,1,0
"4540",1,1,1,1,1,1,1,1,1,1,1
"1635",1,1,1,1,1,1,1,1,1,1,1
"158160",0,1,0,1,1,1,1,0,1,0,1
"286297",0,0,0,0,0,0,0,0,0,0,0
"10560",0,0,1,1,1,0,0,0,0,1,1
"4717",1,1,1,1,1,1,1,1,1,1,1
"374291",0,0,1,0,0,1,0,1,1,0,0
"8630",1,0,1,0,0,1,0,0,1,1,1
"4724",1,1,1,1,1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1,1,1,1,1
"191",1,1,1,1,1,1,1,1,1,1,1
"10768",1,1,1,1,1,1,1,1,1,1,1
"51170",1,1,1,1,1,1,1,1,1,1,1
"51144",0,0,1,1,0,0,0,0,1,1,1
"83401",0,0,0,0,1,0,0,1,0,0,0
"25874",1,1,1,1,1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1,1,1,1,1
"79993",0,1,0,0,0,0,1,0,1,1,0
"4697",1,1,1,1,1,1,1,1,1,1,1
"4728",1,1,1,1,1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1,1,1,1,1
"64834",1,1,1,1,1,1,1,1,1,1,1
"57198",0,0,0,1,1,0,0,1,1,1,0
"4725",1,1,1,1,1,1,1,1,1,1,1
"201562",0,0,1,1,0,1,1,0,1,1,1
"5205",0,0,1,0,1,0,1,0,0,1,1
"51495",1,1,1,1,1,1,1,1,1,1,1
"23250",0,1,0,0,1,0,1,0,1,1,1
"4706",1,1,1,1,1,1,1,1,1,1,1
"9200",0,1,0,1,0,1,0,1,0,1,0
"192286",1,1,1,1,1,1,1,1,1,1,1
"286410",1,1,1,1,0,0,1,0,1,0,1
"401494",0,1,0,1,0,0,1,0,1,0,1
"5243",1,1,0,1,0,1,0,0,0,0,1
"55856",0,0,1,1,1,0,1,0,1,1,1
"9524",1,1,1,1,1,1,1,1,1,1,1
"54539",1,1,1,1,1,1,1,1,1,1,1
"7350",0,1,0,0,0,0,0,0,0,0,1
"253017",0,0,0,0,0,0,0,0,0,0,0
"4716",1,1,1,1,1,1,1,1,1,1,1
"283985",0,0,0,0,0,1,0,0,0,0,0
"3995",0,1,1,1,0,1,1,1,0,1,1
"4536",1,1,1,1,1,1,1,1,1,1,1
"26027",0,0,0,1,0,1,1,1,0,1,0
"10058",0,0,0,1,0,0,0,0,1,1,1
"1155",1,1,1,1,1,1,1,1,1,1,1
"4714",1,1,1,1,1,1,1,1,1,1,1
"4722",1,1,1,1,1,1,1,1,1,1,1
"123096",1,0,1,1,1,0,1,1,1,0,1
"51079",0,0,1,0,1,0,1,1,0,0,0
"51458",1,1,1,1,1,1,1,0,1,0,0
"948",0,1,0,1,0,0,0,0,0,0,0
"114571",1,0,0,0,0,1,0,0,0,0,0
"1339",0,0,0,0,1,0,0,1,0,0,0
"57016",0,0,0,0,0,0,0,0,0,0,0
"10928",1,0,0,0,0,1,0,1,1,0,0
"79707",1,0,0,1,1,1,1,1,1,1,1
"1728",1,1,1,0,0,1,1,1,1,0,0
"1345",1,1,1,1,1,1,1,1,1,1,1
"79672",1,0,0,1,1,1,1,1,1,1,1
"1329",1,1,1,1,1,1,1,1,1,1,1
