"","GSM663126","GSM663130","GSM1511432","GSM1511433","GSM1511434","GSM1511435","GSM1511436","GSM1511437","GSM1906875","GSM1906876","GSM1906877"
"90161",0,0,0,0,0,0,0,0,0,0,0
"2799",1,0,0,1,0,0,1,1,0,1,1
"10157",0,1,0,1,1,1,1,0,1,0,1
"118881",1,0,1,1,1,0,0,0,1,0,0
"3176",0,0,0,0,0,0,0,0,0,0,0
"1757",1,0,1,1,0,1,0,0,0,0,1
"81537",1,0,1,1,0,1,0,0,0,1,0
"6652",0,1,0,0,1,0,1,0,0,0,1
"6342",1,1,1,1,1,1,1,1,1,1,1
"9056",0,1,1,1,1,0,0,1,1,1,0
"55304",0,0,1,0,0,0,0,0,0,0,0
"9517",1,0,1,0,1,1,1,1,1,0,0
"10558",0,1,1,1,0,0,0,1,1,0,0
"2098",1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,0,0,1,1,1,1,1,1,1
"8869",1,1,1,1,0,1,1,1,1,1,1
"56848",0,1,1,0,0,1,1,0,1,0,0
"8877",1,0,1,0,1,0,0,0,1,1,0
"130752",0,0,0,0,0,0,0,0,0,0,0
"339221",0,1,1,1,0,1,0,0,0,0,1
"55627",1,1,1,1,1,1,1,1,1,1,1
"55512",0,1,1,1,0,0,0,0,0,0,1
"6609",1,0,0,0,1,0,1,0,1,0,1
"6610",0,1,0,1,1,0,0,1,0,1,1
"259230",0,1,0,0,0,1,1,1,1,0,0
"116369",0,0,0,0,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0
"115019",0,0,0,0,0,0,0,0,0,0,0
"284129",1,1,1,1,1,1,1,1,1,1,1
"26266",1,0,0,1,1,0,0,0,1,1,0
"6646",1,1,1,1,1,1,1,1,1,1,1
"6649",0,1,1,1,1,0,0,0,0,1,0
"6648",1,1,1,1,1,1,1,1,1,1,1
"6647",1,1,1,1,1,1,1,1,1,1,1
"6697",0,1,0,1,0,0,1,0,1,0,0
"6723",1,1,1,1,1,0,1,1,1,1,1
"6611",1,1,1,1,1,1,1,1,1,1,1
"6713",1,0,0,0,1,1,1,0,1,0,0
"2222",1,1,1,1,1,1,1,1,1,1,1
"6715",0,1,0,0,1,1,0,1,0,1,1
"6716",0,0,0,1,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0
"6532",0,0,0,0,0,0,0,0,0,0,0
"6487",1,0,1,1,1,0,1,0,0,1,1
"10402",0,0,0,0,0,0,0,0,0,0,0
"10610",1,0,1,1,1,0,0,0,0,1,1
"81849",0,0,0,0,0,0,0,0,0,0,0
"256435",0,0,0,0,0,0,0,0,0,0,0
"30815",1,1,1,1,1,1,1,1,1,1,1
"6489",1,0,0,1,0,1,0,0,1,1,0
"29906",0,1,0,1,0,0,1,0,0,1,0
"412",1,0,1,0,1,1,0,1,0,1,0
"6391",0,1,0,1,0,0,0,1,1,0,1
"6390",1,1,1,0,1,1,1,1,1,1,1
"6392",1,1,1,1,1,1,1,1,1,1,1
"6389",1,1,1,1,1,1,1,1,1,1,1
"6821",1,0,1,0,1,0,0,0,0,1,1
"6533",0,1,0,1,0,0,0,1,1,1,0
"5092",1,0,1,1,0,0,0,0,0,0,1
"23530",0,1,0,0,1,1,0,1,0,0,1
"79178",0,1,1,1,1,0,0,0,1,0,0
"6567",0,0,0,0,0,0,0,0,0,0,0
"1890",0,1,1,0,1,0,1,0,0,1,0
"55217",1,0,0,0,0,1,1,1,0,0,1
"7296",1,1,0,1,0,1,1,1,1,1,1
"11181",0,0,0,1,0,0,0,0,0,0,0
"80162",1,1,1,1,1,1,1,1,1,1,1
"7166",0,0,0,0,0,1,0,0,0,0,0
"121278",0,0,0,0,0,0,0,0,0,0,0
"169355",0,0,0,0,0,0,0,0,0,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0
"6561",0,0,0,0,0,0,0,0,0,0,0
"6916",0,1,1,1,1,0,0,1,0,1,0
"7054",1,0,1,1,1,0,0,1,1,0,0
"7306",0,0,0,0,0,0,0,0,0,0,0
"10020",1,0,0,0,0,1,1,1,1,0,1
"29880",1,1,1,1,1,1,1,1,1,1,1
"7355",1,0,0,0,1,1,0,1,1,0,0
"7358",1,0,0,0,1,1,0,1,1,0,0
"23169",0,1,1,1,0,1,0,0,1,0,0
"80146",1,1,1,1,1,1,1,1,1,1,1
"5168",0,1,0,1,1,0,0,1,0,1,1
"84912",0,1,0,0,1,0,1,1,1,0,1
"3906",0,0,0,0,0,0,0,0,0,0,0
"7357",1,1,1,0,1,1,1,1,1,1,1
"11046",0,1,0,1,0,0,0,0,1,0,1
"54576",0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,0,0,0,0,0,0,0,0
"54657",0,0,0,0,0,0,0,0,0,0,0
"54659",0,0,0,0,0,0,0,0,0,0,0
"54658",0,0,0,0,0,0,0,0,0,0,0
"54577",0,0,0,0,0,0,0,0,0,0,0
"54600",0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,0,0,0,0,0,0,0,0
"54578",0,0,0,0,0,0,0,0,0,0,0
"7364",0,0,0,0,0,0,0,0,0,0,0
"54490",0,0,0,0,0,0,0,0,0,0,0
"7367",0,0,0,0,0,0,0,0,0,0,0
"7365",0,0,0,0,0,0,0,0,0,0,0
"10720",1,0,0,1,1,1,0,0,0,0,1
"7363",0,0,0,0,0,0,0,0,0,0,0
"54963",1,0,1,0,0,0,1,0,1,0,1
"7498",0,0,0,0,0,0,0,0,0,0,0
"9942",1,0,0,0,0,0,1,1,0,1,0
"64132",1,0,0,0,0,1,1,1,1,0,1
"64131",0,1,1,0,1,1,0,1,0,1,1
"51181",1,1,1,1,1,1,1,1,1,1,1
"64077",1,0,1,0,1,0,1,1,1,0,0
"5464",1,1,1,1,1,1,1,1,1,1,1
"10724",1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,0,0,0,0,0,0,0,0
"2495",1,1,1,1,1,1,1,1,1,1,1
"1356",0,0,0,0,0,0,0,0,0,0,0
"2512",1,1,1,1,1,1,1,1,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1
"51706",0,1,1,0,1,1,1,0,0,0,1
"51700",0,0,0,0,0,0,0,0,0,0,0
"10587",1,0,1,1,0,0,1,0,1,1,0
"80347",1,1,1,1,1,1,1,1,1,1,1
"84618",1,0,0,0,0,0,1,1,1,0,0
"22978",1,1,1,0,1,1,1,1,1,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1
"93034",0,0,0,0,0,0,0,0,0,0,0
"100526794",1,0,0,0,0,1,1,1,1,1,0
"353",1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1
"56954",1,1,1,1,1,1,1,1,1,1,1
"5313",1,0,1,1,0,1,0,1,1,1,0
"728441",0,1,0,1,0,0,0,1,0,0,1
"124975",1,0,0,1,0,0,0,1,1,1,0
"91227",0,1,0,1,0,0,0,1,1,0,1
"102724197",0,1,0,1,0,0,0,1,0,0,1
"92086",1,0,1,1,0,0,0,1,0,1,1
"2686",0,1,0,0,1,1,1,0,1,0,0
"5211",1,1,1,1,1,1,0,1,1,1,1
"1491",0,1,0,1,0,0,1,0,0,1,0
"2819",0,1,1,1,0,0,0,1,1,1,0
"29925",1,0,0,1,0,0,0,0,1,1,0
"29926",1,0,1,0,0,0,0,1,1,0,0
"102724560",0,1,1,1,0,1,0,0,1,0,0
"875",0,1,1,1,0,1,0,0,1,0,0
"249",1,0,0,1,0,1,1,1,1,0,0
"22934",1,1,1,0,1,1,1,1,1,1,1
"2766",1,0,1,0,0,0,0,1,0,0,1
"51292",1,1,1,1,1,1,1,1,1,1,1
"57571",0,1,0,0,0,1,1,1,1,0,0
"8833",1,1,1,0,1,1,1,1,1,1,1
"5538",1,1,1,1,1,1,1,1,1,1,1
"641371",0,1,0,1,1,0,0,0,1,0,0
"11332",0,1,0,1,1,0,0,0,1,0,1
"55825",1,1,1,1,1,0,1,0,1,1,1
"51102",0,1,1,0,0,1,1,0,1,0,0
"37",1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0
"132158",1,0,1,1,0,1,1,1,1,0,0
"641649",1,0,1,1,0,1,0,1,1,0,0
"23475",1,0,1,0,0,0,0,1,1,0,0
"50484",1,0,0,0,0,1,0,0,1,0,0
"6240",1,1,1,1,1,1,1,1,1,1,1
"6241",0,1,0,1,1,1,0,1,0,1,1
"3156",0,1,1,1,0,0,0,0,1,0,0
"79966",0,1,1,1,0,1,0,0,1,1,0
"10588",1,0,0,0,1,0,1,1,1,0,0
"84890",0,1,0,0,0,1,1,1,0,1,0
"80025",1,0,1,0,1,1,0,1,1,1,0
"53354",0,1,0,0,0,1,1,1,1,0,1
"79646",0,1,0,0,1,1,1,1,1,0,1
"83594",0,0,0,0,0,0,0,0,0,0,0
"7263",0,1,0,1,1,0,1,0,0,0,1
"26275",0,1,1,0,1,0,1,1,1,0,0
"29920",0,1,0,0,0,0,1,1,1,0,0
"7389",1,1,1,1,1,1,1,1,1,1,1
"1595",1,0,0,1,1,0,0,1,1,0,1
"130367",0,1,0,1,1,0,1,1,1,1,0
"10478",1,0,0,0,0,1,1,1,1,0,0
"23443",0,1,0,1,0,1,0,1,1,0,0
"64240",0,0,0,0,0,0,0,0,0,0,0
"64241",0,0,0,1,0,0,1,0,0,0,0
"284111",1,0,0,0,0,0,1,1,0,1,1
"8435",1,0,1,1,0,0,0,1,0,1,0
"3988",1,0,0,1,1,1,0,0,1,0,0
"377677",0,0,0,0,1,1,0,1,0,0,0
"767",0,0,0,0,0,0,0,0,0,0,0
"765",0,0,0,0,0,0,0,0,0,0,0
"759",0,0,0,0,0,0,0,0,0,0,0
"760",0,0,0,0,0,0,0,0,0,0,0
"23632",0,1,0,1,1,0,1,1,1,1,0
"766",1,0,0,1,0,0,1,0,0,1,1
"771",1,0,1,1,0,0,1,0,1,0,1
"768",0,1,0,1,0,1,1,0,1,0,0
"762",1,0,1,1,0,1,0,0,1,1,0
"10057",0,1,1,0,0,0,0,1,1,0,1
"6556",0,1,1,0,1,0,0,0,0,1,1
"6568",0,0,0,0,0,0,0,0,0,0,0
"7779",0,1,0,1,0,1,1,1,1,0,1
"54020",1,0,1,0,0,1,1,1,1,0,0
"215",0,1,1,1,0,0,0,1,1,0,0
"5825",1,1,1,1,1,1,0,0,1,1,1
"641372",0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1
"4017",0,1,1,1,0,0,0,1,0,1,1
"84105",1,0,0,0,0,1,1,1,1,1,0
"25830",1,0,1,0,1,0,1,0,0,1,1
"84569",0,0,0,0,0,0,0,0,0,0,0
"4025",1,0,1,1,0,0,1,0,1,1,0
"54995",0,1,0,1,1,1,0,0,1,0,1
"93492",0,0,0,0,0,0,0,0,0,0,0
"1267",0,1,0,0,1,0,1,1,1,0,0
"10249",0,0,0,0,0,0,0,0,0,0,0
"1573",0,1,0,1,1,1,0,0,0,1,1
"1580",0,0,0,0,0,0,0,0,0,0,0
"199974",0,0,0,0,0,0,0,0,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0
"1555",0,1,0,1,0,0,0,0,0,0,0
"1549",1,0,0,1,0,1,1,0,0,1,1
"57834",0,0,0,0,0,0,0,0,0,0,0
"29785",1,0,1,1,1,0,0,0,0,0,1
"1215",0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,0,0,0,0,0,0,0,0,0
"93979",1,0,0,0,0,0,1,1,1,0,1
"57094",0,0,0,0,0,0,0,0,0,0,0
"1358",0,1,1,1,0,1,0,1,1,0,0
"7177",1,0,1,1,0,0,0,0,0,0,1
"64499",1,0,1,1,0,0,0,0,0,0,1
"23430",1,0,0,0,0,1,0,0,1,0,0
"1636",0,0,0,0,0,0,0,0,0,0,0
"9365",0,0,0,0,0,0,0,0,0,0,0
"9331",0,0,0,0,0,0,0,0,0,0,0
"7368",0,0,0,0,0,0,0,0,0,0,0
"5315",1,1,1,1,1,1,1,1,1,1,1
"1666",1,1,1,1,1,1,1,1,1,1,1
"874",1,0,1,0,0,1,1,1,1,0,1
"10901",0,1,1,0,0,1,1,1,1,0,1
"126410",0,1,1,1,1,0,1,0,1,1,0
"2053",0,1,0,1,1,0,1,1,1,1,0
"8897",1,0,0,1,1,0,0,1,1,1,0
"8898",0,1,1,0,1,1,0,0,1,0,1
"9152",0,1,0,0,0,0,0,0,0,0,0
"9497",1,1,1,1,1,1,1,1,1,1,1
"115584",0,1,1,0,1,0,0,0,0,0,1
"6575",0,1,1,1,0,1,1,0,1,1,0
"6574",1,1,1,1,1,1,1,1,1,1,1
"142680",1,0,1,1,0,1,0,1,0,0,1
"6534",1,0,0,1,0,0,1,1,0,1,0
"3293",0,1,1,0,1,0,0,1,0,1,0
"1622",1,1,1,1,1,1,1,1,1,1,1
"225",1,0,0,0,1,1,1,0,1,0,0
"28965",0,0,0,0,0,0,0,0,0,0,0
"23205",0,0,0,0,0,0,1,1,0,0,0
"26061",1,1,1,1,1,1,1,1,1,1,1
"54716",0,1,0,1,0,1,0,1,1,1,0
"6564",0,0,0,0,0,0,0,0,0,0,0
"113235",0,1,1,1,0,0,1,1,0,1,0
"1200",1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0
"51056",1,1,1,1,1,1,1,1,1,1,1
"9390",1,0,0,1,0,0,0,0,0,0,1
"5184",0,1,1,1,1,1,0,1,0,1,1
"4891",1,0,1,1,1,1,0,0,1,1,0
"30061",1,1,0,1,1,1,1,1,1,1,1
"248",1,0,1,1,0,0,0,0,1,0,0
"4524",1,0,0,1,1,0,0,1,0,0,1
"25796",1,0,0,1,1,0,1,0,1,0,0
"28982",0,1,0,1,1,1,1,0,0,1,1
"6120",0,1,1,1,1,1,0,0,0,1,0
"10864",1,0,1,1,0,0,0,0,1,0,1
"9376",0,1,1,1,0,1,0,0,1,0,1
"9356",1,0,1,1,0,0,1,0,0,1,0
"348932",1,0,0,1,0,0,1,0,1,0,0
"120103",0,1,1,0,0,1,1,0,0,1,1
"1080",0,0,0,0,0,0,0,0,0,0,0
"85320",0,0,0,0,0,0,0,0,0,0,0
"222962",1,0,0,0,1,1,1,0,0,1,0
"10351",0,0,0,0,0,0,0,0,0,0,0
"9429",1,0,0,0,0,0,1,1,0,0,0
"55867",0,1,0,1,0,0,1,1,0,1,0
"364",1,0,1,0,0,0,1,1,1,0,1
"89872",0,0,0,0,0,0,0,0,0,0,0
"360",1,1,1,1,1,1,1,1,1,1,1
"21",1,0,1,1,0,0,1,1,0,1,1
"24",0,0,1,1,0,0,1,0,0,0,0
"125206",1,0,1,1,1,0,0,0,0,1,0
"200010",1,0,0,1,0,0,0,0,0,0,0
"6524",0,1,0,0,1,1,0,0,1,0,0
"159963",0,0,0,0,0,0,0,0,0,0,0
"55065",0,1,0,1,1,0,1,0,0,0,1
"79581",0,1,0,1,1,0,1,0,1,0,0
"3767",1,0,1,1,1,0,0,0,0,1,0
"6833",1,0,1,1,0,0,1,1,0,1,0
"10060",0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0
"5947",1,0,1,1,0,0,1,0,0,1,0
"64220",1,0,0,1,0,1,0,1,1,0,0
"5950",0,1,0,1,0,0,1,1,0,1,0
"5948",1,0,1,1,0,0,1,0,0,1,0
"949",0,1,0,1,0,0,1,1,0,1,0
"29881",1,0,0,1,0,0,0,1,1,1,0
"2350",0,1,0,1,0,0,0,1,1,0,0
"3248",1,0,0,1,1,0,0,1,0,0,1
"166929",0,0,0,0,0,0,0,0,0,0,0
"56261",1,1,1,1,1,1,1,1,1,1,1
"3658",1,1,1,1,1,1,1,1,1,1,1
"203",1,1,0,1,0,1,1,1,1,1,1
"122481",0,0,0,0,0,0,0,0,0,0,0
"159",1,1,1,1,1,1,1,1,1,1,1
"122622",1,0,1,1,0,0,1,0,0,0,1
"11212",1,1,1,1,1,1,1,1,1,1,1
"383",0,1,1,0,0,0,0,1,1,1,0
"1371",1,0,0,1,0,1,0,1,1,0,0
"1503",0,1,1,0,1,0,1,0,1,0,0
"56474",0,1,0,1,0,0,0,1,0,0,1
"2987",1,1,1,1,1,1,1,1,1,1,1
"5860",0,1,0,1,1,1,1,0,1,0,1
"9453",0,1,0,1,0,1,1,1,0,1,1
"2027",0,1,0,1,0,1,0,1,1,1,0
"2026",1,1,1,1,1,1,1,1,1,1,1
"2023",1,1,1,1,1,1,1,1,1,1,1
"9843",0,0,0,0,0,0,0,0,0,0,0
"80308",1,0,0,1,1,0,1,1,1,1,0
"7360",1,1,1,1,1,1,1,1,1,1,1
"26330",0,0,0,0,0,0,0,1,0,0,0
"2597",1,1,1,1,1,1,1,1,1,1,1
"9945",0,1,1,1,1,0,1,0,0,0,0
"2673",1,1,1,1,0,1,1,1,1,1,1
"2752",1,1,1,1,1,1,1,1,1,1,1
"51557",0,0,0,0,0,0,0,0,0,0,0
"1800",0,1,1,1,1,0,0,0,0,0,1
"2762",0,1,0,1,1,1,0,1,1,0,0
"2643",1,1,1,1,1,1,1,1,1,1,1
"761",0,0,0,0,0,0,0,0,0,0,0
"359",1,0,0,1,0,1,1,1,0,1,0
"4284",0,0,0,0,1,0,0,1,0,0,0
"361",0,0,0,0,0,0,0,0,0,0,0
"358",0,0,1,0,0,0,1,0,0,0,0
"362",1,0,0,1,0,1,1,1,1,1,0
"3145",1,0,0,1,1,0,0,0,1,0,0
"586",0,0,0,0,0,0,0,1,0,0,0
"3614",1,0,1,0,1,1,0,1,1,0,0
"3615",1,1,1,1,1,1,1,1,1,1,1
"682",1,1,1,1,1,1,1,1,1,1,1
"4351",0,1,1,0,0,1,1,0,1,0,0
"441024",0,0,0,0,0,1,0,1,0,0,0
"100287639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65220",0,1,0,1,1,0,1,1,1,0,0
"389015",0,0,0,0,0,0,0,0,0,0,0
"6553",1,0,0,1,0,1,0,0,0,1,0
"2821",1,1,1,1,1,1,1,1,1,1,1
"5230",1,1,1,1,1,1,1,1,1,1,1
"5232",0,0,0,1,0,1,0,0,0,0,0
"375056",1,1,1,1,1,1,1,1,1,1,1
"5236",1,1,0,1,1,0,0,0,1,1,0
"55276",0,1,0,0,0,0,0,1,1,0,1
"5373",0,1,1,1,1,0,1,0,1,0,0
"5372",0,1,1,1,0,0,0,0,0,1,1
"210",0,1,0,0,0,0,1,1,1,0,1
"60490",0,1,1,0,0,1,1,0,0,0,1
"79717",1,1,1,1,1,1,1,1,1,1,1
"58510",1,0,1,1,0,0,0,1,0,1,1
"153201",0,0,0,0,0,0,0,0,0,0,0
"5634",1,1,1,0,1,1,1,1,1,1,1
"5631",1,1,1,1,1,1,1,1,1,1,1
"221823",0,0,0,0,0,0,0,0,0,0,0
"29968",1,0,0,0,0,1,0,1,0,0,1
"5723",1,0,1,1,1,0,0,0,1,0,0
"55312",1,0,0,0,1,1,0,1,0,1,1
"6888",1,1,1,1,1,1,1,1,1,1,1
"79896",0,0,0,0,0,0,0,0,0,0,0
"84076",0,0,0,0,0,0,0,0,0,0,0
"7086",1,1,1,1,1,0,1,1,1,1,1
"8277",0,1,0,1,0,0,1,1,0,1,1
"27010",0,1,0,1,0,0,0,1,0,1,0
"7167",1,1,1,1,1,1,1,1,1,1,1
"286016",0,0,0,0,0,0,0,0,0,0,0
"2582",0,1,1,0,0,1,0,1,0,0,1
"6675",0,1,1,0,1,1,1,0,1,0,0
"91373",0,1,0,1,1,1,0,1,1,0,1
"7390",0,1,0,0,1,1,1,0,1,1,0
"8170",0,1,0,0,1,0,1,0,0,0,0
"6563",1,0,0,1,1,1,0,0,0,1,0
"374569",1,0,0,1,0,0,1,0,1,1,0
"100507855",1,0,1,1,0,1,0,1,1,0,0
"55191",1,1,1,1,1,1,1,1,1,1,1
"132",0,1,1,0,1,1,1,0,0,1,1
"97",1,0,0,0,1,1,1,1,0,1,0
"98",1,0,0,1,0,1,1,0,1,0,0
"112611",0,1,1,0,0,1,1,1,0,1,0
"51005",0,1,1,1,1,0,0,0,1,0,0
"471",1,1,1,1,1,1,1,1,1,1,1
"435",1,0,1,0,0,0,1,0,1,0,1
"171425",0,1,0,1,1,1,1,1,1,1,0
"10007",0,1,1,0,1,0,0,0,1,0,0
"132789",1,0,0,1,0,1,1,0,1,0,0
"2584",0,1,1,1,1,0,0,1,1,0,0
"2585",0,1,0,1,1,0,1,1,1,0,1
"2592",1,1,1,1,1,1,1,1,1,1,1
"5471",0,1,1,0,0,1,1,1,0,0,1
"84264",1,0,1,1,0,0,1,0,1,0,0
"3034",0,1,0,0,0,1,1,1,0,1,0
"144193",0,1,0,0,0,1,1,0,1,0,0
"2739",1,1,1,1,1,1,1,1,1,1,1
"3613",1,0,0,0,1,1,1,0,1,1,0
"3612",1,1,1,1,1,1,1,1,1,1,1
"8776",1,1,1,1,1,1,1,1,1,1,1
"2978",0,0,0,0,0,0,1,0,0,0,0
"4953",1,1,1,1,1,1,1,1,1,1,1
"5214",1,1,1,1,1,1,1,1,1,1,1
"5213",0,1,1,0,0,1,0,1,0,1,1
"6569",1,0,0,1,0,0,0,1,0,1,0
"10050",0,0,0,0,0,0,0,0,0,0,0
"10568",0,0,0,0,0,0,0,0,0,0,0
"10786",0,0,0,0,0,0,0,0,0,0,0
"10246",0,0,0,0,0,0,0,0,0,0,0
"5198",0,1,1,0,1,0,1,1,1,0,0
"113675",0,1,1,0,0,1,1,1,0,1,1
"7298",0,1,0,1,1,1,0,1,0,1,0
"131669",0,1,1,1,0,0,1,0,0,1,0
"5973",0,1,1,1,0,0,0,1,1,0,1
"1635",1,1,1,1,1,1,1,1,1,1,1
"286297",0,1,0,0,1,0,1,1,0,0,1
"10560",1,0,0,1,0,0,0,1,0,0,1
"191",1,0,0,1,0,1,0,1,1,0,0
"10768",1,1,0,1,1,1,1,1,1,1,1
"25874",1,1,1,0,1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1,1,1,1,1
"57198",1,1,1,1,1,1,1,1,1,1,1
"5205",1,0,1,1,0,0,0,0,0,1,1
"23250",1,0,1,0,1,0,0,1,1,0,0
"286410",0,1,1,0,0,1,0,1,0,0,1
"5243",1,0,1,1,0,0,1,0,0,0,1
"55856",1,0,1,0,0,0,1,1,1,0,1
"7350",0,0,0,0,0,0,0,0,0,0,0
"26027",1,0,1,1,0,0,0,1,0,1,0
"10058",1,0,0,0,1,0,1,1,1,1,0
"51458",0,1,1,0,0,0,1,1,0,1,0
"948",0,0,0,0,0,0,0,0,0,0,0
"10928",1,0,0,1,0,0,1,1,1,0,0
"1728",1,0,0,0,0,0,1,1,1,1,0
"2946",1,1,1,1,1,1,1,1,1,1,1
"125981",0,1,0,1,0,0,0,1,1,0,0
"55331",0,1,0,1,0,1,0,1,1,1,0
"340485",0,0,0,0,0,0,0,0,0,0,0
"2760",0,1,1,0,1,0,1,1,1,1,0
"5660",1,1,1,1,1,1,1,1,1,1,1
"57704",0,1,0,1,1,0,0,1,1,0,0
"4759",1,0,0,0,0,0,1,1,0,1,1
"10825",0,1,0,0,1,1,0,1,1,0,0
"7903",1,0,0,0,0,1,1,1,0,1,0
"5407",1,0,1,1,0,1,0,1,0,1,0
"119548",0,0,0,0,0,0,0,0,0,0,0
"5408",0,0,0,0,0,0,0,0,0,0,0
"221955",0,1,0,0,1,1,1,1,0,1,1
"9388",0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0
"57104",1,1,1,1,1,1,1,1,1,1,1
"3991",1,0,0,0,1,0,1,0,1,0,0
"747",1,0,1,0,1,0,0,0,1,0,0
"8513",0,0,0,0,0,0,0,0,0,0,0
"5406",0,0,0,0,0,0,0,0,0,0,0
"2170",0,0,1,0,0,0,0,1,0,0,0
"2171",1,0,1,1,1,1,0,0,0,1,1
"2167",0,0,0,0,0,0,0,0,0,0,0
"2172",1,0,1,1,0,0,1,0,1,1,0
"646480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173",0,0,0,0,0,0,0,0,0,0,0
"646486",0,0,0,0,0,0,0,0,0,0,0
"2169",0,0,0,0,0,0,0,0,0,0,0
"6296",0,1,0,0,1,0,1,1,1,1,0
"341392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54988",0,0,0,0,0,0,0,0,0,0,0
"123876",0,0,0,0,0,0,0,0,0,0,0
"348158",0,0,0,0,0,0,0,0,0,0,0
"344967",0,0,0,0,0,0,0,0,0,0,0
"154141",1,1,1,0,1,1,1,1,1,1,1
"51099",1,0,1,0,1,1,1,0,1,0,0
"253558",1,1,0,1,1,0,1,1,0,1,0
"84513",1,1,1,1,0,1,1,0,0,1,1
"64748",0,1,1,1,0,0,0,1,1,0,0
"9890",0,0,0,0,0,0,0,0,0,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1
"196051",0,0,0,0,0,0,0,0,0,0,0
"79948",1,0,1,1,1,0,0,0,1,0,1
"23175",1,1,1,1,1,1,1,1,1,1,1
"64900",1,0,1,1,0,0,1,1,1,1,0
"85465",0,1,1,1,0,1,0,0,0,1,0
"122618",1,0,0,1,1,0,0,1,1,0,0
"201164",1,1,0,1,0,0,0,1,1,1,1
"23646",0,1,0,1,1,1,0,0,1,0,1
"590",0,0,0,0,0,0,0,0,0,0,0
"91012",1,0,1,1,1,1,1,0,1,1,0
"204219",0,0,0,0,0,0,0,0,0,0,0
"10715",1,0,1,1,1,0,0,1,1,0,1
"253782",0,1,0,1,0,1,0,1,0,0,1
"29956",1,1,1,1,1,1,1,1,1,1,1
"79603",0,1,1,1,0,0,1,0,1,0,0
"56624",0,1,0,0,1,0,1,0,0,1,1
"55757",0,0,0,0,0,0,0,0,0,0,0
"145173",0,1,1,0,0,1,1,0,0,1,0
"644974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56886",1,1,1,1,1,1,1,1,1,1,1
"152586",0,0,0,0,0,0,0,0,0,0,0
"55830",1,0,0,0,1,1,0,1,1,0,1
"170384",0,1,0,0,1,1,1,1,1,0,1
"283358",1,0,1,0,0,0,1,1,1,0,0
"148789",1,0,0,0,1,0,1,1,1,0,0
"2526",0,1,1,0,0,1,1,1,1,0,0
"84750",0,1,1,0,1,0,0,1,1,1,0
"644378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55624",0,1,0,1,0,1,0,1,1,0,1
"83468",0,0,0,0,0,0,0,0,0,0,0
"168391",0,0,0,0,0,0,0,0,0,0,0
"338707",1,0,1,0,1,0,1,0,1,0,0
"146664",1,0,1,1,0,1,0,0,0,1,0
"360203",0,0,0,0,0,0,0,0,0,0,0
"56983",1,0,0,1,1,1,1,1,1,0,0
"3703",1,1,1,1,1,1,1,1,1,1,1
"124872",0,1,1,1,0,0,1,0,1,1,0
"8473",1,1,1,1,1,1,1,1,1,1,1
"8708",0,0,0,0,0,0,0,0,0,0,0
"2529",1,0,1,1,1,0,0,0,1,1,0
"8702",1,0,1,1,0,1,0,0,0,1,1
"8707",1,0,1,1,0,0,0,0,0,0,1
"200810",0,0,0,0,0,0,0,0,0,0,0
"84752",1,0,1,0,1,0,1,1,1,1,0
"201595",1,1,1,1,1,1,1,1,1,1,1
"140687",0,0,1,0,0,1,0,0,0,0,0
"51228",1,1,0,1,1,1,1,1,1,1,1
"284004",0,1,1,1,0,1,1,0,1,0,1
"79411",0,1,1,0,1,1,0,0,1,0,0
"27090",1,0,1,1,0,0,1,0,1,0,0
"129807",1,0,1,0,0,0,0,1,1,0,0
"2524",1,0,1,1,1,0,0,1,1,0,0
"2528",1,0,1,1,1,0,0,0,1,0,0
"2527",0,1,1,1,0,0,0,0,1,0,0
"113612",0,1,1,0,1,1,0,1,0,1,0
